,dwv_order_make_haikou_1.order_id,dwv_order_make_haikou_1.departure_time,O_location,D_location,OD_id,matching_prob,ride_distance,detour_distance,shared_distance,ride_distance_for_taker,detour_distance_for_taker,shared_distance_for_taker,ride_distance_for_seeker,detour_distance_for_seeker,shared_distance_for_seeker,saved_distance_for_seeker,saved_distance_for_taker,origin_id,destination_id,lambda
0,17592391060130,2017-05-02 08:40:00,1085.0,2240.0,998,0.9968057288131856,5921.803851053584,599.2756513240026,4272.455578644595,6059.671246287376,737.1430465577927,4176.088057957663,5439.772746129389,117.24454639980536,1541.636438128893,1038.858596822343,2581.0977290883184,1085,2240,0.05
1,17592392304458,2017-05-02 08:46:32,1085.0,2240.0,998,0.9968057288131856,5921.803851053584,599.2756513240026,4272.455578644595,6059.671246287376,737.1430465577927,4176.088057957663,5439.772746129389,117.24454639980536,1541.636438128893,1038.858596822343,2581.0977290883184,1085,2240,0.05
2,17592391619140,2017-05-02 08:40:00,1085.0,2240.0,998,0.9968057288131856,5921.803851053584,599.2756513240026,4272.455578644595,6059.671246287376,737.1430465577927,4176.088057957663,5439.772746129389,117.24454639980536,1541.636438128893,1038.858596822343,2581.0977290883184,1085,2240,0.05
3,17592392047052,2017-05-02 08:26:34,823.0,1180.0,626,0.9999946659386046,10720.618107878032,1301.6028125774255,4412.999791001144,10907.315916373276,1488.3006210726626,4251.979765572888,9992.121378823847,573.106083523235,2331.7311901777744,1284.0560910173176,2704.5616511113185,823,1180,0.0166666666666666
4,17592391649527,2017-05-02 08:09:24,3840.0,882.0,2712,0.9946404880038062,20975.26106730128,904.3141251785244,9051.111684237188,21188.406622164137,1117.459680041377,9897.028724471513,20364.97952805849,294.03258593574424,3646.018299859475,3036.0971119162937,8149.0208828317955,3840,882,0.0166666666666666
5,17592392043037,2017-05-02 08:37:56,3422.0,292.0,2595,0.9990442350262868,7624.465218390847,623.3877373671421,4714.316006627068,7708.7213742653985,707.6438932416922,4079.937609661068,7131.916845958331,130.83936493462534,1874.5167114490712,1378.0884042801756,2344.4638297052893,3422,292,0.0166666666666666
6,17592392554720,2017-05-02 08:53:57,1311.0,3219.0,1175,0.9999357378542092,8202.30731526642,1407.3720810405196,3816.775019796759,8341.061110284627,1546.1258760587211,3587.2180981300994,7316.992682256294,522.0574480303898,1762.7270776143796,779.6874467032455,1747.0154588278697,1311,3219,0.0166666666666666
7,17592391833301,2017-05-02 08:25:43,1327.0,866.0,1198,0.9999982892173748,10344.700268765137,1281.390340587401,4382.175653381399,10710.555876974877,1647.245948797127,4007.711777232632,9672.222125158403,608.9121969806694,2746.0516865674053,1518.3485925209648,2302.84427386282,1327,866,0.0333333333333333
8,17592391808105,2017-05-02 08:24:33,1327.0,866.0,1198,0.9999982892173748,10344.700268765137,1281.390340587401,4382.175653381399,10710.555876974877,1647.245948797127,4007.711777232632,9672.222125158403,608.9121969806694,2746.0516865674053,1518.3485925209648,2302.84427386282,1327,866,0.0333333333333333
9,17592392100566,2017-05-02 08:33:57,1066.0,482.0,860,0.9762967755598192,3157.4621380435324,924.7397118168824,2025.952333568396,3352.6247200502844,1119.9022938236344,1954.8043085053007,2416.1037189899,183.3812927632484,731.9013795653061,-66.17883993555748,-843.4209586742204,1066,482,0.0166666666666666
10,17592391977628,2017-05-02 08:29:10,2041.0,3532.0,1757,0.5863587325394075,3319.6390557647314,333.81130920406207,1524.5318880188545,3464.396676610243,478.5689300495737,1098.857869144031,2990.0638858500884,4.236139289419135,767.7834946418089,390.50361310535766,325.4445245769865,2041,3532,0.0166666666666666
11,17592391441991,2017-05-02 08:10:31,807.0,78.0,606,0.9999834007564028,3882.816483102397,666.417512592091,2872.009005591792,4188.69016802215,972.2911975118456,2691.1670876641874,3367.46518336978,151.0662128594746,1445.5881349981528,474.1248147150642,1216.982832176458,807,78,0.0166666666666666
12,17592391817339,2017-05-02 08:24:43,3406.0,1331.0,2581,0.997650193563914,2157.192574304448,597.665535837186,1485.041050730213,2926.3324879500788,1366.8054494828168,1403.0750228214465,1656.436164036069,96.90912556880711,970.996559591298,-267.9922416442034,-875.5398187422091,3406,1331,0.0166666666666666
