,dwv_order_make_haikou_1.order_id,dwv_order_make_haikou_1.departure_time,O_location,D_location,OD_id,matching_prob,ride_distance,detour_distance,shared_distance,ride_distance_for_taker,detour_distance_for_taker,shared_distance_for_taker,ride_distance_for_seeker,detour_distance_for_seeker,shared_distance_for_seeker,saved_distance_for_seeker,saved_distance_for_taker,origin_id,destination_id,lambda
0,17592515011771,2017-05-09 08:50:00,1607.0,610.0,1714,0.9249097770332404,9637.415310163837,766.5012564945456,3386.675031594603,9402.36324300707,531.4491893377806,2289.3638488090355,9207.5861759223,336.6721222530085,1535.0675762824003,1088.2487864601412,519.9424028521382,1607,610,0.0166666666666666
1,17592515051242,2017-05-09 08:23:52,2654.0,2240.0,2427,0.98207283325537,3149.748347353092,677.7953098656018,2004.5093744696303,3391.7851042569605,919.8320667694716,1841.1132562402004,2623.633960406918,151.68092291942807,951.4517489541172,249.86386795842603,-345.1300223835633,2654,2240,0.0166666666666666
2,17592515427599,2017-05-09 08:49:50,1179.0,186.0,1181,0.9999995247687136,5022.761322938676,683.1057053278047,3741.180709876267,5497.786305897412,1158.13068828654,3849.4195253867656,4573.3634615204255,233.7078439095555,2247.462496632224,1053.826876276113,1719.5967586373326,1179,186,0.0166666666666666
3,17592514507703,2017-05-09 08:00:28,1354.0,1311.0,1466,0.9993331143739714,2637.0434357221875,432.7579896878711,2156.374282981606,3333.016215012752,1128.7307689784348,2136.226730515433,2291.137447937365,86.85200190304803,1501.7154062504785,66.15865536652633,-242.45293094486868,1354,1311,0.0166666666666666
4,17592515052443,2017-05-09 08:24:03,1182.0,292.0,1188,0.999901016851736,5412.911693742041,1026.7233850715377,4024.027704336287,5935.884567949821,1549.6962592793168,4214.693420376144,4689.93813044442,303.7498217739146,2057.763733515682,1075.4855562067364,1693.473805495884,1182,292,0.0166666666666666
5,17592514862872,2017-05-09 08:13:07,151.0,1744.0,221,0.9999979091716386,7310.526154887802,1026.8431866212895,3532.273332069864,7712.295952988292,1428.6129847217676,3516.091026544181,6751.226379782664,467.5434115161521,2155.7291305075687,1003.3549894017848,1715.2403782188787,151,1744,0.0166666666666666
6,17592515325883,2017-05-09 08:41:58,1023.0,532.0,915,0.9999967989008388,6094.619643886349,840.913405569476,4228.838920242984,6365.203196759473,1111.496958442597,4200.290447853965,5501.116876362192,247.4106380453208,1986.0221619321276,1242.0457234548844,2425.4396661880114,1023,532,0.0166666666666666
7,17592512884123,2017-05-10 08:00:00,3303.0,1158.0,2704,0.9900664977252368,18772.21288259959,1626.835569797171,4360.419567500361,18991.903229172403,1846.5259163699995,4120.211437538816,17764.234367197954,618.8570543955364,2111.2853576130865,1155.1207395586216,2271.6596988763213,3303,1158,0.0333333333333333
8,17592512717261,2017-05-09 08:00:00,3303.0,1158.0,2704,0.9900664977252368,18772.21288259959,1626.835569797171,4360.419567500361,18991.903229172403,1846.5259163699995,4120.211437538816,17764.234367197954,618.8570543955364,2111.2853576130865,1155.1207395586216,2271.6596988763213,3303,1158,0.0333333333333333
9,17592514620612,2017-05-09 08:09:26,460.0,3404.0,399,0.999903994026221,6287.614853391252,1602.017973281586,3522.3721056625213,6477.752892025876,1792.1560119162243,3492.6704966761813,5553.112937962994,867.5160578533292,2090.9268783993853,555.0291805283895,1069.6312911230357,460,3404,0.0166666666666666
10,17592514943612,2017-05-09 08:24:54,1741.0,3411.0,1756,0.999999950240996,6341.3167056872335,1185.773905725858,4198.961613104936,6324.406256952531,1168.8634569911542,4341.616043372473,5986.6252993355165,831.082499374144,2881.499003548311,1196.4301606658037,2181.2676159904227,1741,3411,0.0166666666666666
11,17592514968837,2017-05-09 08:26:14,75.0,2158.0,98,0.9999999920478648,2500.591247188676,568.6301671576695,1850.2826632122967,3170.5561455785914,1238.595065547579,1745.9092271690683,2070.570824057836,138.60974402682882,1244.130866310567,-11.02647837343813,-556.9242054324301,75,2158,0.0166666666666666
12,17592515234084,2017-05-09 08:42:27,1070.0,832.0,1028,0.9999608623798696,6006.518027819853,1101.03918620265,3739.334272710813,5999.697255358662,1094.2184137414545,3807.874586449492,5456.172914346249,550.6940727290458,1824.1360407534717,631.9493208497723,1905.3387439604203,1070,832,0.0166666666666666
13,17592515501589,2017-05-09 08:55:53,1750.0,365.0,1778,0.9999900107981934,19399.26198609366,1206.8802921393626,6459.328746677119,19527.586425360307,1335.2047314060123,6261.825713499457,18837.06375580433,644.6820618500483,3822.738827764497,2530.5499845152726,4923.88043933738,1750,365,0.0166666666666666
14,17592515453076,2017-05-09 08:43:51,2209.0,188.0,2105,0.9999343038421752,5962.253333825652,1212.872574068816,3293.8642032902326,6040.559311375039,1291.178551618195,3194.585889752004,5211.016035506243,461.6352757494042,1435.1808553838594,407.9160607920685,997.6767129621368,2209,188,0.0166666666666666
15,17592515520679,2017-05-09 08:54:42,1384.0,3269.0,1547,0.9999952356841794,3916.801861345817,1004.7623685849292,2484.2732016114546,4098.534889848857,1186.4953970879696,2470.700919822504,3273.60219936319,361.5627066023026,1144.905176762576,79.06746614688389,-74.81764747160952,1384,3269,0.0166666666666666
16,17592514671251,2017-05-09 08:07:33,1763.0,3664.0,1838,0.9999938357443242,11515.914045246054,1433.1456667741677,4402.793456553271,11847.177468104115,1764.4090896322352,4375.7997750754885,11105.357945478883,1022.5895670069934,3384.599150270524,1672.8858732142594,2534.38195693169,1763,3664,0.0166666666666666
17,17592514856787,2017-05-09 08:12:16,3388.0,3283.0,2800,0.9998755762607178,3854.628928516668,842.0753434955492,2547.5477798819647,4196.879138350731,1184.325553329617,2501.326362962612,3302.464205330175,289.9106203090568,1381.3615273592754,395.5483710463954,216.04721997670225,3388,3283,0.0166666666666666
18,17592514878096,2017-05-09 08:15:17,1332.0,161.0,1392,0.9999997470390176,3083.7038370289984,634.7499983158837,2252.689323889477,3599.0922540038114,1150.1384152906974,2181.266077569732,2689.716265487838,240.76242677472388,1505.4821066002442,410.6322400914928,-215.9927603372115,1332,161,0.0166666666666666
19,17592515252435,2017-05-09 08:31:11,1331.0,1000.0,1380,0.9999277873678738,9617.155676752362,1473.5250463055252,4242.803286081388,9876.758141118024,1733.127510671186,3920.130751413944,8910.797572639132,767.1669421922961,2645.104266017729,1307.9459901959258,2024.743455394534,1331,1000,0.0166666666666666
20,17592514570260,2017-05-09 08:02:13,630.0,1738.0,611,0.9998947686053974,6159.983956731037,1597.1037061250736,3423.278241283685,6238.042269909764,1675.1620193037977,3341.467604072705,5245.732031301986,682.8517806960222,1599.6079600938604,365.9126092338742,821.754293181823,630,1738,0.0166666666666666
21,17592514629911,2017-05-09 08:10:45,481.0,131.0,491,0.9999955088451394,2259.387104675842,593.788966486561,1517.2443361947828,2739.5436196164783,1073.9454814271971,1370.4621409956217,1763.0406595458303,97.44252135655006,883.8564932993773,-102.2854962206232,-644.6039593729467,481,131,0.0166666666666666
22,17592514694367,2017-05-09 08:10:49,827.0,1579.0,731,0.999967106381084,9357.87538536478,1152.9486946399638,4579.487078897904,9489.805731353656,1284.8790406288424,4354.362094796571,8686.716623277782,481.789932552962,2304.9785992577317,1238.515851535196,2799.660554392952,827,1579,0.0166666666666666
23,17592515127228,2017-05-09 08:35:11,3610.0,3694.0,2910,0.8634761803167628,1758.6377284156224,169.47419998790753,880.6990251610547,1763.7455984663266,174.58207003861168,424.4446257323265,1656.2942661529323,67.13073772521786,631.8811910808965,193.01175532341995,89.7536913527455,3610,3694,0.0333333333333333
24,17592514395721,2017-05-09 08:01:20,3610.0,3694.0,2910,0.8634761803167628,1758.6377284156224,169.47419998790753,880.6990251610547,1763.7455984663266,174.58207003861168,424.4446257323265,1656.2942661529323,67.13073772521786,631.8811910808965,193.01175532341995,89.7536913527455,3610,3694,0.0333333333333333
25,17592515447081,2017-05-09 08:52:46,813.0,2363.0,702,0.9999998818246756,5177.121971768336,666.2138190931083,3497.1228293297227,5332.217578302301,821.3094256270693,3413.013178968815,4689.392330088298,178.48417741307142,1470.325567680423,758.2018764552499,1527.3152455252998,813,2363,0.0166666666666666
26,17592515476462,2017-05-09 08:47:25,2233.0,39.0,2199,0.9999829064504272,5977.174312354639,1096.5546211160222,3987.546045294268,5989.901454264196,1109.2817630255777,4193.501078135447,5488.33664901639,607.7169577777726,2139.556349104793,845.9425406806922,2037.959020478518,2233,39,0.0166666666666666
27,17592514441215,2017-05-09 08:04:37,1331.0,1080.0,1381,0.9999075165841264,7206.458890062821,1350.6676715192252,3862.164544217788,7367.099619177635,1511.308400634051,3886.230929575784,6423.050523037644,567.2593044940495,1847.681050878896,840.2634219526111,1745.5299729788496,1331,1080,0.0166666666666666
