,dwv_order_make_haikou_1.order_id,dwv_order_make_haikou_1.departure_time,O_location,D_location,OD_id,matching_prob,ride_distance,detour_distance,shared_distance,ride_distance_for_taker,detour_distance_for_taker,shared_distance_for_taker,ride_distance_for_seeker,detour_distance_for_seeker,shared_distance_for_seeker,saved_distance_for_seeker,saved_distance_for_taker,origin_id,destination_id,lambda
0,17592460436282,2017-05-06 08:28:24,1368.0,185.0,1296,0.999813007352382,4373.114033371667,846.3762784262544,3238.5968312772,4747.202445949614,1220.4646910041986,3197.1265636340595,3769.5863004408966,242.84854549548388,1657.596937494799,585.3248879884355,920.3862953455543,1368,185,0.0166666666666666
1,17592460471597,2017-05-06 08:31:33,824.0,803.0,586,0.9956578797165884,1576.9332417287806,396.2633378228788,1067.974855593683,2083.4472659512244,902.7773620453224,933.2843608856484,1182.460179695513,1.7902757896106325,660.1716085647206,-232.80086565032272,-520.8930847582951,824,803,0.0166666666666666
2,17592461009394,2017-05-06 08:57:57,1400.0,1470.0,1346,0.65888698079639,5191.635384376825,723.0229741088414,2372.441822591993,5195.118638099058,726.5062278310752,1724.8050624325656,4662.444057924052,193.8316476560686,1116.0838673600151,469.3195982913488,880.2135980474684,1400,1470,0.0166666666666666
3,17592460126520,2017-05-06 08:01:48,2658.0,1158.0,2057,0.8422946372649602,12985.91738857263,1147.691487899759,4524.555629374696,13078.379269217035,1240.1533685441634,4118.730260004952,12268.60188564899,430.3759849761186,2142.2461966869296,1333.3902353879896,2846.068948269105,2658,1158,0.0166666666666666
4,17592460269918,2017-05-06 08:07:39,823.0,1757.0,578,0.9999999909748118,6049.589642554687,771.0848068210661,4325.02496138472,6269.776930195659,991.2720944620384,4407.135403990621,5647.329633834722,368.8247981011002,2536.601443822228,1507.664469391823,2603.5484094261747,823,1757,0.0166666666666666
5,17592460534156,2017-05-06 08:28:56,1761.0,16.0,1545,0.9784498037175502,8053.226620345513,1275.8624559793395,3557.4406997865804,8363.410361056838,1586.046196690658,3364.800052000899,7171.559484762027,394.1953203958528,1686.982178560158,791.3121021594064,1717.986566080218,1761,16,0.0166666666666666
6,17592460554456,2017-05-06 08:23:18,489.0,2692.0,387,0.9999958127998756,7887.643830314252,1078.434375382751,4045.017945658381,8029.141148453424,1219.9316935219292,4005.128586828793,7244.819630267273,435.6101753357761,1934.5771778800904,1028.7255155233604,2526.411960637151,489,2692,0.0166666666666666
7,17592460806586,2017-05-06 08:46:47,481.0,3384.0,354,0.9999487291896862,2790.717129841777,714.27857482252,2037.6621816326608,3417.9090256389327,1341.4704706196776,2030.880026149477,2274.7737771493903,198.33522213013327,1256.564816795748,16.90320409088376,-528.3224947027329,481,3384,0.0333333333333333
8,17592460915689,2017-05-06 08:58:48,481.0,3384.0,354,0.9999487291896862,2790.717129841777,714.27857482252,2037.6621816326608,3417.9090256389327,1341.4704706196776,2030.880026149477,2274.7737771493903,198.33522213013327,1256.564816795748,16.90320409088376,-528.3224947027329,481,3384,0.0333333333333333
9,17592460899534,2017-05-06 08:46:25,2159.0,2658.0,1716,0.9901683347998268,5287.405558346307,1117.4759396181314,3329.846405916118,5401.266614130132,1231.336995401955,3383.628550625821,4627.258663976219,457.32904524804326,1515.8085854505405,574.9556857239426,1131.624816892231,2159,2658,0.0333333333333333
10,17592460897884,2017-05-06 08:46:07,2159.0,2658.0,1716,0.9901683347998268,5287.405558346307,1117.4759396181314,3329.846405916118,5401.266614130132,1231.336995401955,3383.628550625821,4627.258663976219,457.32904524804326,1515.8085854505405,574.9556857239426,1131.624816892231,2159,2658,0.0333333333333333
11,17592460637195,2017-05-06 08:38:21,3591.0,38.0,2455,0.9993047212656396,5751.473020491656,1042.033920072324,3816.60801328702,5958.5026252158805,1249.0635247965488,3753.662851072916,5071.1195132056,361.6804127862665,1772.0221013632747,783.8399575269261,1773.9560238141366,3591,38,0.0166666666666666
12,17592460814659,2017-05-06 08:48:16,1738.0,2143.0,1495,0.9998959098394652,3447.7617564845136,594.1053754781542,2864.066291388433,4485.19365266506,1631.5372716587046,3175.4100770487103,3027.0379341213907,173.38155311502976,2045.2246452959105,829.9350976321653,288.50819177463205,1738,2143,0.0166666666666666
13,17592461011414,2017-05-06 08:58:21,3304.0,1747.0,2317,0.9913396318709355,7108.366860407845,1323.5911926201934,3935.33414106785,6724.525935406448,939.7502676187976,3685.0416370652606,6714.234452065737,929.4587842780846,2389.823184271155,835.7522161772997,1803.8192274206624,3304,1747,0.0166666666666666
14,17592460139777,2017-05-06 08:10:43,1567.0,1311.0,1404,0.9998474099173004,5181.40357792279,674.4201443149684,3605.465094597423,5343.955298937751,836.971865329929,3509.257219831312,4715.238072589412,208.25463898159077,1650.9254822263338,904.263408551087,1911.6974236380331,1567,1311,0.0166666666666666
15,17592460874329,2017-05-06 08:56:00,836.0,161.0,604,0.9999990742950728,4295.875632611745,628.6815451643355,3379.209657838075,4958.135563241854,1290.9414757944414,3389.2808268524554,3868.9995506600026,201.8054632125928,2258.4749482257894,987.5153245191837,935.8212190852096,836,161,0.0333333333333333
