,dwv_order_make_haikou_1.order_id,dwv_order_make_haikou_1.departure_time,O_location,D_location,OD_id,matching_prob,ride_distance,detour_distance,shared_distance,ride_distance_for_taker,detour_distance_for_taker,shared_distance_for_taker,ride_distance_for_seeker,detour_distance_for_seeker,shared_distance_for_seeker,saved_distance_for_seeker,saved_distance_for_taker,origin_id,destination_id,lambda
0,17592661268352,2017-05-16 08:17:37,436.0,477.0,359,0.999999777091311,5774.544396344477,759.5656216300978,4059.4671037481353,5888.006862562113,873.0280878477294,4129.32877086851,5420.203062137522,405.2242874231429,2383.470779671197,1247.9325725080394,2369.5280517725505,436,477,0.0166666666666666
1,17592661482260,2017-05-16 08:30:22,630.0,1823.0,616,0.9989423509610942,5848.801378894476,1434.1229399158433,3112.669930048029,6110.886228406153,1696.2077894275142,3248.3567739562827,4842.552304412286,427.87386543365335,1185.6324422148537,316.7125426180663,690.3882468572106,630,1823,0.0166666666666666
2,17592661947409,2017-05-16 08:56:28,1329.0,427.0,1324,0.9998602206157168,5150.550176889181,1242.13618528117,2919.4477786481057,5120.480047619778,1212.0660560117774,2879.6650323901667,4609.673681249846,701.2596896418319,1634.416221490795,272.72911182700955,888.7950184672646,1329,427,0.0166666666666666
3,17592661314706,2017-05-16 08:23:32,1298.0,1085.0,1262,0.999945620132467,8789.777627414258,1631.275604379235,4245.690250558834,9019.700021897934,1861.1979988628905,4214.097656432194,7750.659988767205,592.1579657321766,1892.935085092688,752.0415568117517,2099.8203649922675,1298,1085,0.0166666666666666
4,17592661951385,2017-05-16 08:56:41,867.0,1093.0,814,0.9831729129537168,4635.395488337743,964.9610546185726,3086.3105243274067,4882.850157570966,1212.4157238517955,3093.9455196307563,3962.6969061480586,292.2624724288896,1369.661091725569,639.4466150265018,873.9115254562589,867,1093,0.0166666666666666
5,17592661231999,2017-05-16 08:25:13,121.0,2240.0,158,0.9971593309992736,5804.092098686234,1337.5985416606843,3190.1395478420804,5894.086482956251,1427.592925930703,3352.117723596987,5037.0120522539255,570.5184952283759,1388.9659973448452,372.2755141597753,733.180310354952,121,2240,0.0166666666666666
6,17592661396466,2017-05-16 08:27:38,2404.0,3277.0,2330,0.9998043717399911,3384.723260512153,659.2746267901787,2151.636642433414,3495.088481698497,769.639847976522,1920.0567718974733,2952.403325344826,226.9546916228505,1073.1077417707418,242.74578818347337,-196.24320113680545,2404,3277,0.0166666666666666
7,17592660733600,2017-05-16 08:03:06,764.0,3307.0,655,0.9999999980314354,5288.852866355839,841.4032848113297,3580.789463766268,5628.835130695372,1181.385549150854,3527.420893069552,4825.782202884715,378.3326213402053,2198.137429068791,1031.1132540392475,1368.6671603731584,764,3307,0.0166666666666666
8,17592660919256,2017-05-16 08:07:20,1589.0,469.0,1682,0.9901429002083908,3524.487433320928,746.4896458507055,2646.5135555552256,4032.405310345032,1254.4075228748102,2709.067420174051,2965.220336411878,187.2225489416549,1438.6985163569652,314.24056882095016,-323.8357436058856,1589,469,0.0166666666666666
9,17592661121176,2017-05-16 08:18:16,1051.0,1785.0,1004,0.9999999578728436,7563.265424314756,1111.7967865116905,4923.336602771249,7763.790758998463,1312.322121195387,4836.832476125118,6993.638089908376,542.1694521053068,2823.858169964151,1581.4880715904364,2943.7425816259893,1051,1785,0.0166666666666666
10,17592661580271,2017-05-16 08:35:37,1269.0,80.0,1234,0.9963464179841744,4127.989563895015,846.4456441887598,2556.273661999262,4254.495049004501,972.9511292982515,2330.386427535193,3480.370795677813,198.8268759715598,1005.1145726841112,443.1772064755974,319.5299165692052,1269,80,0.05
11,17592660771778,2017-05-16 08:00:43,1269.0,80.0,1234,0.9963464179841744,4127.989563895015,846.4456441887598,2556.273661999262,4254.495049004501,972.9511292982515,2330.386427535193,3480.370795677813,198.8268759715598,1005.1145726841112,443.1772064755974,319.5299165692052,1269,80,0.05
12,17592661470141,2017-05-16 08:34:49,1269.0,80.0,1234,0.9963464179841744,4127.989563895015,846.4456441887598,2556.273661999262,4254.495049004501,972.9511292982515,2330.386427535193,3480.370795677813,198.8268759715598,1005.1145726841112,443.1772064755974,319.5299165692052,1269,80,0.05
13,17592660915621,2017-05-16 08:12:54,469.0,1784.0,408,0.9999999957540376,6854.858568977002,935.6638777636524,4035.0376527934127,7045.255931974567,1126.0612407612175,3954.698309397333,6252.259542433102,333.06485121974833,1918.725266526852,1169.1178552232652,2428.359267477903,469,1784,0.0166666666666666
14,17592660974143,2017-05-16 08:07:57,3481.0,1352.0,2832,0.9102865012048524,10308.978715568976,562.6397728455062,5119.187239640723,10337.990322244968,591.6513795214977,4127.333804231048,9846.76546108095,100.4265183574796,1894.8080595313936,1671.890562538382,2345.5640089137623,3481,1352,0.0666666666666666
15,17592660954525,2017-05-16 08:10:54,3481.0,1352.0,2832,0.9102865012048524,10308.978715568976,562.6397728455062,5119.187239640723,10337.990322244968,591.6513795214977,4127.333804231048,9846.76546108095,100.4265183574796,1894.8080595313936,1671.890562538382,2345.5640089137623,3481,1352,0.0666666666666666
16,17592660792786,2017-05-16 08:03:27,3481.0,1352.0,2832,0.9102865012048524,10308.978715568976,562.6397728455062,5119.187239640723,10337.990322244968,591.6513795214977,4127.333804231048,9846.76546108095,100.4265183574796,1894.8080595313936,1671.890562538382,2345.5640089137623,3481,1352,0.0666666666666666
17,17592660812545,2017-05-16 08:07:21,3481.0,1352.0,2832,0.9102865012048524,10308.978715568976,562.6397728455062,5119.187239640723,10337.990322244968,591.6513795214977,4127.333804231048,9846.76546108095,100.4265183574796,1894.8080595313936,1671.890562538382,2345.5640089137623,3481,1352,0.0666666666666666
18,17592661183895,2017-05-16 08:19:04,2256.0,3369.0,2233,0.8466568366602569,13975.084506132973,507.5137116031125,5664.513778733523,14059.264638130053,591.6938436001936,4084.502719176239,13530.504551364267,62.93375683441294,2595.548208473181,2372.704722710765,3484.299955396196,2256,3369,0.0166666666666666
19,17592661280759,2017-05-16 08:19:12,1296.0,1761.0,1256,0.9999993633664168,3171.4630819173644,476.55835568240497,2224.408567396508,3328.603860810163,633.6991345752031,1888.769145424264,2897.7390337099823,202.83430747502229,1408.5615693391449,336.44136108786194,180.02066524443245,1296,1761,0.0666666666666666
20,17592661122736,2017-05-16 08:18:28,1296.0,1761.0,1256,0.9999993633664168,3171.4630819173644,476.55835568240497,2224.408567396508,3328.603860810163,633.6991345752031,1888.769145424264,2897.7390337099823,202.83430747502229,1408.5615693391449,336.44136108786194,180.02066524443245,1296,1761,0.0666666666666666
21,17592661278556,2017-05-16 08:18:55,1296.0,1761.0,1256,0.9999993633664168,3171.4630819173644,476.55835568240497,2224.408567396508,3328.603860810163,633.6991345752031,1888.769145424264,2897.7390337099823,202.83430747502229,1408.5615693391449,336.44136108786194,180.02066524443245,1296,1761,0.0666666666666666
22,17592661269778,2017-05-16 08:17:48,1296.0,1761.0,1256,0.9999993633664168,3171.4630819173644,476.55835568240497,2224.408567396508,3328.603860810163,633.6991345752031,1888.769145424264,2897.7390337099823,202.83430747502229,1408.5615693391449,336.44136108786194,180.02066524443245,1296,1761,0.0666666666666666
23,17592661832802,2017-05-16 08:49:30,463.0,151.0,390,0.9999879840808148,3409.3836940359643,842.9609414430761,2419.9940551849104,3874.565374653765,1308.142622060878,2410.605065952325,2877.177348619626,310.75459602673754,1439.2605397740094,377.68745256056405,-93.68717729302634,463,151,0.0166666666666666
24,17592660840956,2017-05-16 08:09:31,1048.0,1035.0,981,0.9870231847887466,2664.3681909443844,488.3924856913719,1949.3727713369303,3055.2837633089434,879.30805805593,1791.083607363973,2211.3598174562194,35.384112203206456,1026.6291841268376,166.24173610139383,-377.3274465047052,1048,1035,0.0166666666666666
