,vehicle_id,vehicle_type,depart_time,arrival_time,O_location,D_location,p1_id,p2_id
0,167,pickup_p1,1494720009.9,1494720139.151154,1269.0,1232.0,17592615266205,
1,170,pickup_p1,1494720009.9,1494720016.8224578,1385.0,123.0,17592615265113,
2,64,pickup_p1,1494720019.9,1494720163.0486593,57.0,56.0,17592615462244,
3,108,pickup_p1,1494720019.9,1494720042.602485,431.0,430.0,17592615354053,
4,132,pickup_p1,1494720019.9,1494720020.0,1753.0,1753.0,17592615462027,
5,116,pickup_p1,1494720029.9,1494720078.1868596,2112.0,2111.0,17592615269233,
6,130,pickup_p1,1494720029.9,1494720030.0,1822.0,1822.0,17592615269977,
7,29,pickup_p1,1494720039.9,1494720113.5961022,3272.0,3270.0,17592615359089,
8,106,pickup_p1,1494720039.9,1494720093.441883,3376.0,2208.0,17592615464196,
9,10,pickup_p1,1494720049.9,1494720054.0858538,883.0,2655.0,17592615361917,
10,8,pickup_p1,1494720069.9,1494720223.782522,2233.0,2121.0,17592615369193,
11,139,pickup_p1,1494720069.9,1494720070.0,1085.0,1085.0,17592615402078,
12,32,pickup_p1,1494720079.9,1494720155.3239172,893.0,1767.0,17592615468111,
13,99,pickup_p1,1494720079.9,1494720224.430826,412.0,1788.0,17592615371853,
14,135,pickup_p1,1494720079.9,1494720080.0,1747.0,1747.0,17592615403358,
15,16,pickup_p1,1494720089.9,1494720090.0,1052.0,1052.0,17592615403888,
16,35,pickup_p1,1494720119.9,1494720120.0,3272.0,3272.0,17592615471731,
17,49,pickup_p1,1494720119.9,1494720120.0,2633.0,2633.0,17592615406620,
18,103,pickup_p1,1494720119.9,1494720182.160155,1784.0,3412.0,17592615294025,
19,122,pickup_p1,1494720119.9,1494720178.3527062,1179.0,1230.0,17592615470978,
20,52,pickup_p1,1494720129.9,1494720186.4057214,1355.0,532.0,17592615407671,
21,88,pickup_p1,1494720129.9,1494720293.3996065,1363.0,590.0,17592615471840,
22,170,pickup_p2,1494720139.9,1494720257.4924026,123.0,1781.0,17592615265113,17592615387213
23,39,pickup_p1,1494720139.9,1494720354.8053305,3277.0,1781.0,17592615408719,
24,97,pickup_p1,1494720139.9,1494720218.7916343,3297.0,3296.0,17592615409044,
25,170,delivery_p1,1494720257.4924026,1494721151.7247348,1781.0,1091.0,17592615265113,17592615387213
26,170,delivery_p2,1494721151.7247348,1494721509.1201575,1091.0,751.0,17592615265113,17592615387213
27,64,pickup_p2,1494720159.9,1494720311.115003,56.0,3416.0,17592615462244,17592615366497
28,64,delivery_p2,1494720311.115003,1494720634.3740005,3416.0,3278.0,17592615462244,17592615366497
29,64,delivery_p1,1494720634.3740005,1494721151.3681855,3278.0,1569.0,17592615462244,17592615366497
30,135,pickup_p2,1494720169.9,1494720203.8402028,1747.0,1748.0,17592615403358,17592615476264
31,91,pickup_p1,1494720169.9,1494720274.1003215,2244.0,2246.0,17592615308245,
32,135,delivery_p2,1494720203.8402028,1494720411.693032,1748.0,804.0,17592615403358,17592615476264
33,135,delivery_p1,1494720411.693032,1494720914.649365,804.0,2363.0,17592615403358,17592615476264
34,3,pickup_p1,1494720189.9,1494720222.8106575,1325.0,134.0,17592615400589,
35,14,pickup_p1,1494720189.9,1494720190.0,1374.0,1374.0,17592615477380,
36,99,pickup_p2,1494720199.9,1494720518.2120304,1788.0,1280.0,17592615371853,17592615403317
37,122,pickup_p2,1494720199.9,1494720363.5417244,1230.0,419.0,17592615470978,17592615413879
38,102,pickup_p1,1494720199.9,1494720261.6635714,571.0,1063.0,17592615402769,
39,99,delivery_p1,1494720518.2120304,1494721182.2668204,1280.0,892.0,17592615371853,17592615403317
40,99,delivery_p2,1494721182.2668204,1494721369.9122727,892.0,822.0,17592615371853,17592615403317
41,122,delivery_p2,1494720363.5417244,1494721085.790387,419.0,630.0,17592615470978,17592615413879
42,122,delivery_p1,1494721085.790387,1494721437.759596,630.0,2665.0,17592615470978,17592615413879
43,120,pickup_p1,1494720209.9,1494720249.8487062,247.0,250.0,17592615318857,
44,148,pickup_p1,1494720209.9,1494720413.871092,412.0,1269.0,17592615479198,
45,14,pickup_p2,1494720219.9,1494720350.636974,1374.0,1370.0,17592615477380,17592615322669
46,148,pickup_p2,1494720219.9,1494720221.6907837,1269.0,176.0,17592615479198,17592615465918
47,13,pickup_p1,1494720219.9,1494720283.3041363,539.0,1360.0,17592615480135,
48,61,pickup_p1,1494720219.9,1494720463.4038386,1135.0,2244.0,17592615322769,
49,89,pickup_p1,1494720219.9,1494720295.946713,3416.0,55.0,17592615416271,
50,14,delivery_p1,1494720350.636974,1494720852.8523836,1370.0,1280.0,17592615477380,17592615322669
51,14,delivery_p2,1494720852.8523836,1494721196.2864583,1280.0,1276.0,17592615477380,17592615322669
52,148,delivery_p2,1494720221.6907837,1494720573.9263732,176.0,129.0,17592615479198,17592615465918
53,148,delivery_p1,1494720573.9263732,1494721096.9007666,129.0,2401.0,17592615479198,17592615465918
54,89,pickup_p2,1494720229.9,1494720335.4373937,55.0,3303.0,17592615416271,17592615294149
55,57,pickup_p1,1494720229.9,1494720230.0,1066.0,1066.0,17592615481258,
56,113,pickup_p1,1494720229.9,1494720280.983603,2218.0,2220.0,17592615412045,
57,89,delivery_p2,1494720335.4373937,1494720526.1519403,3303.0,77.0,17592615416271,17592615294149
58,89,delivery_p1,1494720526.1519403,1494721259.832906,77.0,1567.0,17592615416271,17592615294149
59,7,pickup_p1,1494720239.9,1494720240.0,860.0,860.0,17592615326521,
60,93,pickup_p1,1494720239.9,1494720483.4038386,1135.0,2244.0,17592615413809,
61,102,pickup_p2,1494720249.9,1494720541.421351,1063.0,1030.0,17592615402769,17592615418783
62,120,pickup_p2,1494720249.9,1494720250.0,250.0,250.0,17592615318857,17592615417197
63,46,pickup_p1,1494720249.9,1494720306.6696148,893.0,1766.0,17592615418371,
64,102,delivery_p2,1494720541.421351,1494721660.5025315,1030.0,2357.0,17592615402769,17592615418783
65,102,delivery_p1,1494721660.5025315,1494721841.3131416,2357.0,1555.0,17592615402769,17592615418783
66,120,delivery_p1,1494720250.0,1494720809.5350907,250.0,1313.0,17592615318857,17592615417197
67,120,delivery_p2,1494720809.5350907,1494721338.6675668,1313.0,461.0,17592615318857,17592615417197
68,32,pickup_p2,1494720259.9,1494720417.493646,1767.0,813.0,17592615468111,17592615420585
69,49,pickup_p2,1494720259.9,1494720330.6266847,2633.0,2635.0,17592615406620,17592615419732
70,123,pickup_p1,1494720259.9,1494720360.057267,1549.0,2359.0,17592615419689,
71,146,pickup_p1,1494720259.9,1494720369.3266335,434.0,1173.0,17592615419256,
72,32,delivery_p1,1494720417.493646,1494720934.9437168,813.0,3211.0,17592615468111,17592615420585
73,32,delivery_p2,1494720934.9437168,1494721098.4294214,3211.0,678.0,17592615468111,17592615420585
74,49,delivery_p2,1494720330.6266847,1494720624.0093665,2635.0,1179.0,17592615406620,17592615419732
75,49,delivery_p1,1494720624.0093665,1494721524.6570752,1179.0,810.0,17592615406620,17592615419732
76,44,pickup_p1,1494720269.9,1494720271.1888952,479.0,478.0,17592615484595,
77,44,pickup_p2,1494720279.9,1494720397.2869804,478.0,2218.0,17592615484595,17592615372133
78,108,pickup_p2,1494720279.9,1494720559.020787,430.0,176.0,17592615354053,17592615468118
79,65,pickup_p1,1494720279.9,1494720515.1709917,1748.0,1453.0,17592615337221,
80,44,delivery_p2,1494720397.2869804,1494720611.8335264,2218.0,2648.0,17592615484595,17592615372133
81,44,delivery_p1,1494720611.8335264,1494720987.1846774,2648.0,2400.0,17592615484595,17592615372133
82,108,delivery_p2,1494720559.020787,1494720911.2563765,176.0,129.0,17592615354053,17592615468118
83,108,delivery_p1,1494720911.2563765,1494720961.0822,129.0,477.0,17592615354053,17592615468118
84,4,pickup_p1,1494720289.9,1494720290.0,3403.0,3403.0,17592615429733,
85,41,pickup_p1,1494720299.9,1494720413.5117667,572.0,1352.0,17592615423331,
86,110,pickup_p1,1494720309.9,1494720371.9529557,3300.0,58.0,17592615424019,
87,7,pickup_p2,1494720319.9,1494720400.268023,860.0,2248.0,17592615326521,17592615545964
88,22,pickup_p1,1494720319.9,1494720386.9381158,1739.0,1738.0,17592615477962,
89,33,pickup_p1,1494720319.9,1494720454.4772835,883.0,878.0,17592615400861,
90,7,delivery_p2,1494720400.268023,1494720943.0581906,2248.0,58.0,17592615326521,17592615545964
91,7,delivery_p1,1494720943.0581906,1494721529.6464226,58.0,3388.0,17592615326521,17592615545964
92,21,pickup_p1,1494720329.9,1494720330.0,3508.0,3508.0,17592615547320,
93,121,pickup_p1,1494720329.9,1494720351.8506734,840.0,1744.0,17592615426520,
94,127,pickup_p1,1494720329.9,1494720459.5121953,60.0,57.0,17592615440713,
95,52,pickup_p2,1494720339.9,1494720503.192728,532.0,491.0,17592615407671,17592615442041
96,43,pickup_p1,1494720339.9,1494720413.2671535,1373.0,1360.0,17592615547675,
97,52,delivery_p2,1494720503.192728,1494720973.7413964,491.0,1078.0,17592615407671,17592615442041
98,52,delivery_p1,1494720973.7413964,1494721186.8032024,1078.0,1085.0,17592615407671,17592615442041
99,85,pickup_p1,1494720349.9,1494720355.653255,40.0,1785.0,17592615492434,
100,8,pickup_p2,1494720359.9,1494720592.253241,2121.0,2240.0,17592615369193,17592615493454
101,88,pickup_p2,1494720359.9,1494720444.01376,590.0,3591.0,17592615471840,17592615428782
102,2,pickup_p1,1494720359.9,1494720360.0,3375.0,3375.0,17592615549674,
103,8,delivery_p2,1494720592.253241,1494720791.9718013,2240.0,2225.0,17592615369193,17592615493454
104,8,delivery_p1,1494720791.9718013,1494721128.7009194,2225.0,2251.0,17592615369193,17592615493454
105,88,delivery_p1,1494720444.01376,1494721009.146452,3591.0,38.0,17592615471840,17592615428782
106,88,delivery_p2,1494721009.146452,1494721084.065161,38.0,77.0,17592615471840,17592615428782
107,94,pickup_p1,1494720369.9,1494720408.7033985,2658.0,2659.0,17592615494436,
108,61,pickup_p2,1494720379.9,1494720552.0302777,2244.0,11.0,17592615322769,17592615552236
109,152,pickup_p1,1494720379.9,1494720408.8080893,3424.0,1525.0,17592615495690,
110,61,delivery_p2,1494720552.0302777,1494721373.8559494,11.0,469.0,17592615322769,17592615552236
111,61,delivery_p1,1494721373.8559494,1494721373.8559494,469.0,469.0,17592615322769,17592615552236
112,30,pickup_p1,1494720389.9,1494720461.9826217,3855.0,599.0,17592615431760,
113,169,pickup_p1,1494720389.9,1494720390.0,1023.0,1023.0,17592615496054,
114,24,pickup_p1,1494720399.9,1494720547.3996315,2666.0,2223.0,17592615432366,
115,9,pickup_p1,1494720409.9,1494720410.0,81.0,81.0,17592615650847,
116,67,pickup_p1,1494720409.9,1494720515.4373937,3303.0,55.0,17592615554176,
117,67,pickup_p2,1494720419.9,1494720525.4373937,55.0,3303.0,17592615554176,17592615416891
118,78,pickup_p1,1494720419.9,1494720545.876102,19.0,3390.0,17592615498774,
119,67,delivery_p2,1494720525.4373937,1494720716.1519403,3303.0,77.0,17592615554176,17592615416891
120,67,delivery_p1,1494720716.1519403,1494721463.4739304,77.0,2393.0,17592615554176,17592615416891
121,35,pickup_p2,1494720429.9,1494720625.441525,3272.0,1563.0,17592615471731,17592615556299
122,27,pickup_p1,1494720429.9,1494720430.0,484.0,484.0,17592615499858,
123,134,pickup_p1,1494720429.9,1494720565.066089,1327.0,1355.0,17592615423150,
124,35,delivery_p2,1494720625.441525,1494721244.2116938,1563.0,1298.0,17592615471731,17592615556299
125,35,delivery_p1,1494721244.2116938,1494721968.7129283,1298.0,469.0,17592615471731,17592615556299
126,3,pickup_p2,1494720449.9,1494720731.5312767,134.0,1379.0,17592615400589,17592615558158
127,56,pickup_p1,1494720449.9,1494720484.2521465,1058.0,1076.0,17592615437340,
128,3,delivery_p1,1494720731.5312767,1494721808.8624258,1379.0,365.0,17592615400589,17592615558158
129,3,delivery_p2,1494721808.8624258,1494722899.521213,365.0,3694.0,17592615400589,17592615558158
130,30,pickup_p2,1494720459.9,1494720590.5751567,599.0,2646.0,17592615431760,17592615559270
131,36,pickup_p1,1494720459.9,1494720587.8377106,1763.0,1766.0,17592615503020,
132,30,delivery_p1,1494720590.5751567,1494721324.7374616,2646.0,40.0,17592615431760,17592615559270
133,30,delivery_p2,1494721324.7374616,1494723352.7760062,40.0,3707.0,17592615431760,17592615559270
134,177,pickup_p1,1494720469.9,1494720539.7600598,475.0,2203.0,17592615439694,
135,104,pickup_p1,1494720479.9,1494720480.0,3440.0,3440.0,17592615440495,
136,144,pickup_p1,1494720489.9,1494720625.061237,803.0,1766.0,17592615658086,
137,104,pickup_p2,1494720499.9,1494720644.0063598,3440.0,1763.0,17592615440495,17592615506662
138,20,pickup_p1,1494720499.9,1494720500.0,777.0,777.0,17592615563298,
139,107,pickup_p1,1494720499.9,1494720508.1199548,885.0,884.0,17592615563467,
140,104,delivery_p2,1494720644.0063598,1494721335.9559903,1763.0,461.0,17592615440495,17592615506662
141,104,delivery_p1,1494721335.9559903,1494721781.4367757,461.0,1085.0,17592615440495,17592615506662
142,4,pickup_p2,1494720509.9,1494720683.7678711,3403.0,1735.0,17592615429733,17592615564176
143,123,pickup_p2,1494720509.9,1494720638.1190612,2359.0,495.0,17592615419689,17592615563614
144,4,delivery_p2,1494720683.7678711,1494721080.7522106,1735.0,3306.0,17592615429733,17592615564176
145,4,delivery_p1,1494721080.7522106,1494723448.6861959,3306.0,3694.0,17592615429733,17592615564176
146,123,delivery_p2,1494720638.1190612,1494720984.655892,495.0,488.0,17592615419689,17592615563614
147,123,delivery_p1,1494720984.655892,1494721880.3237352,488.0,1069.0,17592615419689,17592615563614
148,76,pickup_p1,1494720519.9,1494720596.6341257,185.0,477.0,17592615508642,
149,146,pickup_p2,1494720529.9,1494720597.8133774,1173.0,435.0,17592615419256,17592615446057
150,114,pickup_p1,1494720529.9,1494720634.8182693,3287.0,485.0,17592615509580,
151,146,delivery_p2,1494720597.8133774,1494720892.8980026,435.0,189.0,17592615419256,17592615446057
152,146,delivery_p1,1494720892.8980026,1494721093.160285,189.0,174.0,17592615419256,17592615446057
153,112,pickup_p1,1494720539.9,1494720635.769988,3360.0,823.0,17592615448621,
154,152,pickup_p2,1494720549.9,1494720773.9227674,1525.0,814.0,17592615495690,17592615663715
155,138,pickup_p1,1494720549.9,1494720628.7916343,3297.0,3296.0,17592615663816,
156,152,delivery_p2,1494720773.9227674,1494721116.6953776,814.0,760.0,17592615495690,17592615663715
157,152,delivery_p1,1494721116.6953776,1494721653.7929251,760.0,40.0,17592615495690,17592615663715
158,94,pickup_p2,1494720559.9,1494720658.1794777,2659.0,2660.0,17592615494436,17592615568364
159,94,delivery_p1,1494720658.1794777,1494720980.4672046,2660.0,1355.0,17592615494436,17592615568364
160,94,delivery_p2,1494720980.4672046,1494721202.393456,1355.0,1350.0,17592615494436,17592615568364
161,110,pickup_p2,1494720569.9,1494720753.332541,58.0,56.0,17592615424019,17592615665642
162,110,delivery_p1,1494720753.332541,1494721157.04721,56.0,2364.0,17592615424019,17592615665642
163,110,delivery_p2,1494721157.04721,1494721923.2212975,2364.0,1173.0,17592615424019,17592615665642
164,40,pickup_p1,1494720589.9,1494720590.0,2646.0,2646.0,17592615514711,
165,43,pickup_p2,1494720599.9,1494720766.0355763,1360.0,1352.0,17592615547675,17592615515711
166,73,pickup_p1,1494720599.9,1494720600.0,2689.0,2689.0,17592615668147,
167,149,pickup_p1,1494720599.9,1494720600.0,1772.0,1772.0,17592615668338,
168,43,delivery_p2,1494720766.0355763,1494721410.6928937,1352.0,488.0,17592615547675,17592615515711
169,43,delivery_p1,1494721410.6928937,1494721441.8133008,488.0,1280.0,17592615547675,17592615515711
170,132,"failed_ridepooling,delivery_p1",1494720620.0,1494721434.2530856,1753.0,754.0,17592615462027,
171,167,"failed_ridepooling,delivery_p1",1494720620.0,1494721337.2561803,1232.0,885.0,17592615266205,
172,70,pickup_p1,1494720629.9,1494720689.2198381,3443.0,3403.0,17592615670962,
173,116,"failed_ridepooling,delivery_p1",1494720630.0,1494721188.8125188,2111.0,2388.0,17592615269233,
174,130,"failed_ridepooling,delivery_p1",1494720630.0,1494721147.689404,1822.0,115.0,17592615269977,
175,91,pickup_p2,1494720639.9,1494720954.0997221,2246.0,2692.0,17592615308245,17592615671978
176,29,"failed_ridepooling,delivery_p1",1494720640.0,1494721006.708481,3270.0,1306.0,17592615359089,
177,91,delivery_p2,1494720954.0997221,1494722036.1387472,2692.0,365.0,17592615308245,17592615671978
178,91,delivery_p1,1494722036.1387472,1494723126.7975345,365.0,3694.0,17592615308245,17592615671978
179,106,"failed_ridepooling,delivery_p1",1494720640.0,1494721242.8547137,2208.0,1077.0,17592615464196,
180,90,pickup_p1,1494720649.9,1494720709.811388,1396.0,1388.0,17592615577787,
181,10,"failed_ridepooling,delivery_p1",1494720650.0,1494721313.9900968,2655.0,3279.0,17592615361917,
182,16,pickup_p2,1494720659.9,1494720883.889707,1052.0,1072.0,17592615403888,17592615578759
183,150,pickup_p1,1494720659.9,1494720660.0,3570.0,3570.0,17592615674522,
184,16,delivery_p2,1494720883.889707,1494721493.182534,1072.0,3308.0,17592615403888,17592615578759
185,16,delivery_p1,1494721493.182534,1494721659.4999113,3308.0,877.0,17592615403888,17592615578759
186,24,pickup_p2,1494720669.9,1494720862.8529963,2223.0,1076.0,17592615432366,17592615485489
187,112,pickup_p2,1494720669.9,1494720814.0332303,823.0,3370.0,17592615448621,17592615675518
188,113,pickup_p2,1494720669.9,1494720670.0,2220.0,2220.0,17592615412045,17592615522828
189,169,pickup_p2,1494720669.9,1494720753.8208413,1023.0,3191.0,17592615496054,17592615579034
190,24,delivery_p1,1494720862.8529963,1494721895.6898189,1076.0,427.0,17592615432366,17592615485489
191,24,delivery_p2,1494721895.6898189,1494722677.317945,427.0,3253.0,17592615432366,17592615485489
192,112,delivery_p1,1494720814.0332303,1494721705.6768396,3370.0,2665.0,17592615448621,17592615675518
193,112,delivery_p2,1494721705.6768396,1494722140.8547819,2665.0,2658.0,17592615448621,17592615675518
194,113,delivery_p2,1494720670.0,1494720773.988009,2220.0,116.0,17592615412045,17592615522828
195,113,delivery_p1,1494720773.988009,1494721865.02346,116.0,1523.0,17592615412045,17592615522828
196,139,"failed_ridepooling,delivery_p1",1494720670.0,1494721288.8903484,1085.0,1095.0,17592615402078,
197,169,delivery_p2,1494720753.8208413,1494721605.5496898,3191.0,1330.0,17592615496054,17592615579034
198,169,delivery_p1,1494721605.5496898,1494721808.4474976,1330.0,129.0,17592615496054,17592615579034
199,161,pickup_p1,1494720679.9,1494720680.0,2665.0,2665.0,17592615489377,
200,86,pickup_p1,1494720689.9,1494720912.736371,3357.0,3369.0,17592615524739,
201,141,pickup_p1,1494720689.9,1494720889.7639067,41.0,3404.0,17592615557275,
202,13,pickup_p2,1494720699.9,1494720863.0586524,1360.0,533.0,17592615480135,17592615496457
203,13,delivery_p1,1494720863.0586524,1494721727.0467741,533.0,2193.0,17592615480135,17592615496457
204,13,delivery_p2,1494721727.0467741,1494722099.0207179,2193.0,1085.0,17592615480135,17592615496457
205,28,pickup_p1,1494720709.9,1494720799.5308127,2660.0,3570.0,17592615498617,
206,26,pickup_p1,1494720719.9,1494720824.7755368,150.0,2208.0,17592615571836,
207,103,"failed_ridepooling,delivery_p1",1494720720.0,1494721301.1491961,3412.0,803.0,17592615294025,
208,40,pickup_p2,1494720729.9,1494720760.5356274,2646.0,3265.0,17592615514711,17592615680523
209,57,pickup_p2,1494720729.9,1494720828.9329329,1066.0,1068.0,17592615481258,17592615528407
210,40,delivery_p1,1494720760.5356274,1494721439.5653665,3265.0,3624.0,17592615514711,17592615680523
211,40,delivery_p2,1494721439.5653665,1494721633.9733286,3624.0,2143.0,17592615514711,17592615680523
212,57,delivery_p2,1494720828.9329329,1494721205.0030282,1068.0,2665.0,17592615481258,17592615528407
213,57,delivery_p1,1494721205.0030282,1494721985.8581047,2665.0,1394.0,17592615481258,17592615528407
214,39,"failed_ridepooling,delivery_p1",1494720740.0,1494721683.2583613,1781.0,1596.0,17592615408719,
215,97,"failed_ridepooling,delivery_p1",1494720740.0,1494721201.967236,3296.0,1742.0,17592615409044,
216,180,pickup_p1,1494720749.9,1494720825.4374378,2209.0,1327.0,17592615682483,
217,60,pickup_p1,1494720759.9,1494721001.036265,2400.0,141.0,17592615671364,
218,150,pickup_p2,1494720769.9,1494720887.1693046,3570.0,2668.0,17592615674522,17592615685008
219,150,delivery_p2,1494720887.1693046,1494721291.2778828,2668.0,134.0,17592615674522,17592615685008
220,150,delivery_p1,1494721291.2778828,1494721743.9532154,134.0,2431.0,17592615674522,17592615685008
221,22,"failed_ridepooling,delivery_p1",1494720790.0,1494721102.1053019,1738.0,885.0,17592615477962,
222,33,"failed_ridepooling,delivery_p1",1494720790.0,1494721560.7735407,878.0,1099.0,17592615400861,
