,vehicle_id,vehicle_type,depart_time,arrival_time,O_location,D_location,p1_id,p2_id
0,75,pickup_p1,1494806409.9,1494806410.0,248.0,248.0,17592639726041,
1,15,pickup_p1,1494806439.9,1494806482.3750672,2665.0,3624.0,17592639828581,
2,86,pickup_p1,1494806439.9,1494806455.8084397,632.0,1329.0,17592639743825,
3,144,pickup_p1,1494806439.9,1494806546.199912,2241.0,3294.0,17592639739301,
4,184,pickup_p1,1494806439.9,1494806468.645111,1269.0,1573.0,17592639827593,
5,202,pickup_p1,1494806449.9,1494806510.603399,1348.0,1350.0,17592639836065,
6,210,pickup_p1,1494806459.9,1494806460.0,963.0,963.0,17592639826330,
7,222,pickup_p1,1494806459.9,1494806519.9245036,2389.0,188.0,17592639826354,
8,256,pickup_p1,1494806459.9,1494806460.0,3216.0,3216.0,17592639840841,
9,73,pickup_p1,1494806469.9,1494806515.2913928,1331.0,1329.0,17592639947727,
10,11,pickup_p1,1494806479.9,1494806507.440948,2240.0,2232.0,17592639829182,
11,74,pickup_p1,1494806479.9,1494806489.0409667,2662.0,2670.0,17592639950024,
12,94,pickup_p1,1494806479.9,1494806492.6474965,133.0,132.0,17592639950026,
13,74,pickup_p2,1494806489.9,1494806599.6240823,2670.0,1048.0,17592639950024,17592639893042
14,52,pickup_p1,1494806489.9,1494806490.0,1035.0,1035.0,17592639895458,
15,179,pickup_p1,1494806489.9,1494806491.6687777,607.0,1015.0,17592640047455,
16,74,delivery_p2,1494806599.6240823,1494806878.605603,1048.0,1034.0,17592639950024,17592639893042
17,74,delivery_p1,1494806878.605603,1494808561.356786,1034.0,3694.0,17592639950024,17592639893042
18,15,pickup_p2,1494806499.9,1494806500.0,3624.0,3624.0,17592639828581,17592639897212
19,236,pickup_p1,1494806499.9,1494806578.7923586,836.0,835.0,17592639952735,
20,238,pickup_p1,1494806499.9,1494806500.0,985.0,985.0,17592639831424,
21,15,delivery_p2,1494806500.0,1494806900.5874114,3624.0,2396.0,17592639828581,17592639897212
22,15,delivery_p1,1494806900.5874114,1494806900.5874114,2396.0,2396.0,17592639828581,17592639897212
23,52,pickup_p2,1494806509.9,1494806510.0,1035.0,1035.0,17592639895458,17592639954291
24,47,pickup_p1,1494806509.9,1494806602.6627147,369.0,379.0,17592639833838,
25,132,pickup_p1,1494806509.9,1494806510.0,3300.0,3300.0,17592640050115,
26,133,pickup_p1,1494806509.9,1494806510.0,1548.0,1548.0,17592640050312,
27,52,delivery_p1,1494806510.0,1494807066.9133806,1035.0,532.0,17592639895458,17592639954291
28,52,delivery_p2,1494807066.9133806,1494807438.8488278,532.0,487.0,17592639895458,17592639954291
29,95,pickup_p1,1494806519.9,1494806585.5005906,535.0,1363.0,17592639835684,
30,153,pickup_p1,1494806519.9,1494806627.7593992,1756.0,2142.0,17592640052315,
31,11,pickup_p2,1494806529.9,1494806556.5380828,2232.0,2231.0,17592639829182,17592639958308
32,4,pickup_p1,1494806529.9,1494806530.0,162.0,162.0,17592639837346,
33,88,pickup_p1,1494806529.9,1494806530.0,488.0,488.0,17592639902179,
34,11,delivery_p1,1494806556.5380828,1494807181.546899,2231.0,80.0,17592639829182,17592639958308
35,11,delivery_p2,1494807181.546899,1494807430.0222716,80.0,1782.0,17592639829182,17592639958308
36,133,pickup_p2,1494806539.9,1494806589.408163,1548.0,2641.0,17592640050312,17592640054932
37,123,pickup_p1,1494806539.9,1494806647.400464,1763.0,3403.0,17592639903594,
38,133,delivery_p2,1494806589.408163,1494806946.7965722,2641.0,1304.0,17592640050312,17592640054932
39,133,delivery_p1,1494806946.7965722,1494807827.031032,1304.0,3362.0,17592640050312,17592640054932
40,17,pickup_p1,1494806549.9,1494806550.0,1087.0,1087.0,17592639961392,
41,164,pickup_p1,1494806549.9,1494806550.0,1355.0,1355.0,17592639840872,
42,248,pickup_p1,1494806559.9,1494806560.0,1034.0,1034.0,17592640059164,
43,4,pickup_p2,1494806569.9,1494806739.7846782,162.0,3380.0,17592639837346,17592639896692
44,89,pickup_p1,1494806569.9,1494806570.0,1182.0,1182.0,17592640060592,
45,4,delivery_p2,1494806739.7846782,1494806997.9821076,3380.0,2206.0,17592639837346,17592639896692
46,4,delivery_p1,1494806997.9821076,1494807277.4299874,2206.0,1787.0,17592639837346,17592639896692
47,1,pickup_p1,1494806579.9,1494806591.514899,2671.0,2670.0,17592640061103,
48,16,pickup_p1,1494806589.9,1494806590.0,1370.0,1370.0,17592639852449,
