,vehicle_id,vehicle_type,depart_time,arrival_time,O_location,D_location,p1_id,p2_id
0,2,pickup_p1,1493683209.9,1493683303.2765267,1547.0,2641.0,17592391191049,
1,135,pickup_p1,1493683209.9,1493683210.0,849.0,849.0,17592391217399,
2,183,pickup_p1,1493683209.9,1493683210.0,2111.0,2111.0,17592391312058,
3,231,pickup_p1,1493683209.9,1493683210.0,1776.0,1776.0,17592391362990,
4,129,pickup_p1,1493683219.9,1493683270.3029628,1344.0,535.0,17592391313374,
5,210,pickup_p1,1493683219.9,1493683348.8255005,1739.0,837.0,17592391196405,
6,30,pickup_p1,1493683229.9,1493683231.1574373,1396.0,1395.0,17592391219096,
7,141,pickup_p1,1493683229.9,1493683256.8315854,3621.0,2693.0,17592391220023,
8,72,pickup_p1,1493683239.9,1493683240.0,3404.0,3404.0,17592391315960,
9,0,pickup_p1,1493683249.9,1493683250.0,575.0,575.0,17592391367122,
10,66,pickup_p1,1493683249.9,1493683327.3204417,1382.0,1783.0,17592391222499,
11,54,pickup_p1,1493683259.9,1493683268.8858333,1381.0,1298.0,17592391208561,
12,99,pickup_p1,1493683259.9,1493683295.2505043,496.0,1557.0,17592391318963,
13,130,pickup_p1,1493683259.9,1493683398.1974108,2171.0,2147.0,17592391368588,
14,135,pickup_p2,1493683269.9,1493683285.317527,849.0,837.0,17592391217399,17592391319184
15,4,pickup_p1,1493683269.9,1493683350.268023,860.0,2248.0,17592391370348,
16,43,pickup_p1,1493683269.9,1493683270.0,3610.0,3610.0,17592391215037,
17,148,pickup_p1,1493683269.9,1493683343.8766522,496.0,431.0,17592391320240,
18,187,pickup_p1,1493683269.9,1493683306.319704,1823.0,1822.0,17592391214909,
19,218,pickup_p1,1493683269.9,1493683303.2004488,1280.0,1296.0,17592391224127,
20,135,delivery_p2,1493683285.317527,1493683583.6949315,837.0,2233.0,17592391217399,17592391319184
21,135,delivery_p1,1493683583.6949315,1493684606.454607,2233.0,535.0,17592391217399,17592391319184
22,25,pickup_p1,1493683279.9,1493683280.0,2404.0,2404.0,17592391371719,
23,153,pickup_p1,1493683279.9,1493683336.619421,469.0,468.0,17592391321323,
24,214,pickup_p1,1493683299.9,1493683427.443527,3621.0,2111.0,17592391323722,
25,218,pickup_p2,1493683309.9,1493683400.6605146,1296.0,1297.0,17592391224127,17592391375231
26,8,pickup_p1,1493683309.9,1493683337.6390088,3032.0,3628.0,17592391325024,
27,27,pickup_p1,1493683309.9,1493683354.2671816,1339.0,3446.0,17592391230238,
28,56,pickup_p1,1493683309.9,1493683364.9041517,1048.0,1047.0,17592391228037,
29,98,pickup_p1,1493683309.9,1493683421.9889083,2133.0,3296.0,17592391230262,
30,230,pickup_p1,1493683309.9,1493683313.354152,1753.0,892.0,17592391228965,
31,218,delivery_p2,1493683400.6605146,1493683956.865341,1297.0,1567.0,17592391224127,17592391375231
32,218,delivery_p1,1493683956.865341,1493684086.6743388,1567.0,1304.0,17592391224127,17592391375231
33,66,pickup_p2,1493683319.9,1493683343.3150477,1783.0,1784.0,17592391222499,17592391325879
34,37,pickup_p1,1493683319.9,1493683388.605288,1772.0,1779.0,17592391230320,
35,160,pickup_p1,1493683319.9,1493683409.228314,58.0,60.0,17592391231329,
36,66,delivery_p2,1493683343.3150477,1493683653.974924,1784.0,1329.0,17592391222499,17592391325879
37,66,delivery_p1,1493683653.974924,1493683839.031982,1329.0,2204.0,17592391222499,17592391325879
38,129,pickup_p2,1493683329.9,1493683466.399412,535.0,557.0,17592391313374,17592391232767
39,94,pickup_p1,1493683329.9,1493683350.8375,2215.0,2171.0,17592391235977,
40,129,delivery_p2,1493683466.399412,1493684242.3382244,557.0,3280.0,17592391313374,17592391232767
41,129,delivery_p1,1493684242.3382244,1493684604.491692,3280.0,3404.0,17592391313374,17592391232767
42,99,pickup_p2,1493683339.9,1493683340.0,1557.0,1557.0,17592391318963,17592391233868
43,24,pickup_p1,1493683339.9,1493683340.0,441.0,441.0,17592391329056,
44,126,pickup_p1,1493683339.9,1493683454.6778672,1126.0,2119.0,17592391328911,
45,99,delivery_p2,1493683340.0,1493683654.9033954,1557.0,1576.0,17592391318963,17592391233868
46,99,delivery_p1,1493683654.9033954,1493683914.5322564,1576.0,1785.0,17592391318963,17592391233868
47,27,pickup_p2,1493683349.9,1493683429.1992605,3446.0,3624.0,17592391230238,17592391444615
48,90,pickup_p1,1493683349.9,1493683350.0,1773.0,1773.0,17592391329112,
49,27,delivery_p1,1493683429.1992605,1493683822.1701748,3624.0,1085.0,17592391230238,17592391444615
50,27,delivery_p2,1493683822.1701748,1493684063.4100337,1085.0,2244.0,17592391230238,17592391444615
51,23,pickup_p1,1493683359.9,1493683458.9329329,1068.0,1066.0,17592391446071,
52,162,pickup_p1,1493683359.9,1493683436.8177,1388.0,1431.0,17592391235819,
53,98,pickup_p2,1493683369.9,1493683370.0,3296.0,3296.0,17592391230262,17592391231734
54,98,delivery_p2,1493683370.0,1493683706.4050636,3296.0,79.0,17592391230262,17592391231734
55,98,delivery_p1,1493683706.4050636,1493684167.6755908,79.0,823.0,17592391230262,17592391231734
56,0,pickup_p2,1493683379.9,1493683530.869137,575.0,1366.0,17592391367122,17592391237996
57,65,pickup_p1,1493683379.9,1493683380.0,2400.0,2400.0,17592391383774,
58,196,pickup_p1,1493683379.9,1493683380.0,1339.0,1339.0,17592391332956,
59,219,pickup_p1,1493683379.9,1493683427.6239285,1051.0,1822.0,17592391448016,
60,0,delivery_p2,1493683530.869137,1493684119.4406433,1366.0,3446.0,17592391367122,17592391237996
61,0,delivery_p1,1493684119.4406433,1493684548.380776,3446.0,38.0,17592391367122,17592391237996
62,153,pickup_p2,1493683389.9,1493683501.293219,468.0,475.0,17592391321323,17592391240228
63,224,pickup_p1,1493683389.9,1493683740.2533865,2813.0,722.0,17592391384719,
64,153,delivery_p2,1493683501.293219,1493683768.6016312,475.0,1322.0,17592391321323,17592391240228
65,153,delivery_p1,1493683768.6016312,1493684051.9314563,1322.0,1580.0,17592391321323,17592391240228
66,112,pickup_p1,1493683399.9,1493683400.0,1135.0,1135.0,17592391241467,
67,195,pickup_p1,1493683399.9,1493683521.6075623,2224.0,2222.0,17592391335750,
68,210,pickup_p2,1493683409.9,1493683513.3878424,837.0,836.0,17592391196405,17592391451774
69,137,pickup_p1,1493683409.9,1493683410.0,3404.0,3404.0,17592391451838,
70,210,delivery_p2,1493683513.3878424,1493684420.4378483,836.0,2595.0,17592391196405,17592391451774
71,210,delivery_p1,1493684420.4378483,1493684420.4378483,2595.0,2595.0,17592391196405,17592391451774
72,60,pickup_p1,1493683419.9,1493683440.8260465,627.0,2215.0,17592391453006,
73,116,pickup_p1,1493683419.9,1493683420.0,544.0,544.0,17592391388680,
74,120,pickup_p1,1493683419.9,1493683522.624247,1076.0,1078.0,17592391243463,
75,60,pickup_p2,1493683429.9,1493683629.5712032,2215.0,2213.0,17592391453006,17592391217124
76,52,pickup_p1,1493683429.9,1493683694.9397714,250.0,3597.0,17592391339686,
77,58,pickup_p1,1493683429.9,1493683555.4465086,121.0,2143.0,17592391373767,
78,192,pickup_p1,1493683429.9,1493683463.8402028,1747.0,1748.0,17592391389751,
79,60,delivery_p2,1493683629.5712032,1493683827.1154716,2213.0,1322.0,17592391453006,17592391217124
80,60,delivery_p1,1493683827.1154716,1493684073.1862357,1322.0,1360.0,17592391453006,17592391217124
81,58,pickup_p2,1493683439.9,1493683525.6386783,2143.0,3296.0,17592391373767,17592391250601
82,58,delivery_p1,1493683525.6386783,1493684036.0725443,3296.0,2400.0,17592391373767,17592391250601
83,58,delivery_p2,1493684036.0725443,1493684364.470861,2400.0,2393.0,17592391373767,17592391250601
84,196,pickup_p2,1493683449.9,1493683747.879569,1339.0,3297.0,17592391332956,17592391392684
85,196,delivery_p2,1493683747.879569,1493683951.6174586,3297.0,3282.0,17592391332956,17592391392684
86,196,delivery_p1,1493683951.6174586,1493684179.8201878,3282.0,1772.0,17592391332956,17592391392684
87,187,pickup_p2,1493683459.9,1493683531.9777687,1822.0,1588.0,17592391214909,17592391343535
88,53,pickup_p1,1493683459.9,1493683473.8812478,134.0,132.0,17592391394418,
89,216,pickup_p1,1493683459.9,1493683564.1003215,2246.0,2244.0,17592391394380,
90,187,delivery_p2,1493683531.9777687,1493684204.6651146,1588.0,2388.0,17592391214909,17592391343535
91,187,delivery_p1,1493684204.6651146,1493684388.49453,2388.0,1280.0,17592391214909,17592391343535
92,120,pickup_p2,1493683469.9,1493683744.6939027,1078.0,2197.0,17592391243463,17592391446390
93,120,delivery_p2,1493683744.6939027,1493684109.4850535,2197.0,1331.0,17592391243463,17592391446390
94,120,delivery_p1,1493684109.4850535,1493684225.530469,1331.0,3269.0,17592391243463,17592391446390
95,44,pickup_p1,1493683479.9,1493683480.0,1750.0,1750.0,17592391396071,
96,64,pickup_p1,1493683479.9,1493683545.3657115,1360.0,535.0,17592391459959,
97,147,pickup_p1,1493683479.9,1493683679.4806573,423.0,81.0,17592391234247,
98,89,pickup_p1,1493683489.9,1493683648.2786124,3360.0,3370.0,17592391397694,
99,152,pickup_p1,1493683489.9,1493683597.7184982,2192.0,1078.0,17592391354345,
100,212,pickup_p1,1493683499.9,1493683552.0881786,630.0,2214.0,17592391355629,
101,72,pickup_p2,1493683509.9,1493683658.3359725,3404.0,3375.0,17592391315960,17592391464046
102,36,pickup_p1,1493683509.9,1493683570.9632587,2241.0,832.0,17592391463842,
103,108,pickup_p1,1493683509.9,1493683576.392552,1227.0,2635.0,17592391359725,
104,72,delivery_p2,1493683658.3359725,1493684232.8561172,3375.0,2125.0,17592391315960,17592391464046
105,72,delivery_p1,1493684232.8561172,1493684683.32933,2125.0,1085.0,17592391315960,17592391464046
106,37,pickup_p2,1493683519.9,1493683548.2115157,1779.0,80.0,17592391230320,17592391279509
107,130,pickup_p2,1493683519.9,1493683592.1014462,2147.0,3384.0,17592391368588,17592391401175
108,13,pickup_p1,1493683519.9,1493683686.611223,3624.0,3388.0,17592391385392,
109,59,pickup_p1,1493683519.9,1493683579.3737867,2357.0,1788.0,17592391363837,
110,123,pickup_p1,1493683519.9,1493683520.0,1580.0,1580.0,17592391466078,
111,37,delivery_p2,1493683548.2115157,1493684213.9355059,80.0,1321.0,17592391230320,17592391279509
112,37,delivery_p1,1493684213.9355059,1493684213.9355059,1321.0,1321.0,17592391230320,17592391279509
113,130,delivery_p2,1493683592.1014462,1493683964.6654415,3384.0,469.0,17592391368588,17592391401175
114,130,delivery_p1,1493683964.6654415,1493685164.2389593,469.0,1158.0,17592391368588,17592391401175
115,13,pickup_p2,1493683529.9,1493683530.0,3388.0,3388.0,17592391385392,17592391252129
116,36,pickup_p2,1493683529.9,1493683770.0103824,832.0,837.0,17592391463842,17592391474887
117,150,pickup_p1,1493683529.9,1493683578.4540474,1362.0,1583.0,17592391366349,
118,177,pickup_p1,1493683529.9,1493683624.0258853,3290.0,484.0,17592391283565,
119,193,pickup_p1,1493683529.9,1493683542.7569804,438.0,144.0,17592391284685,
120,13,delivery_p2,1493683530.0,1493684189.2409122,3388.0,2229.0,17592391385392,17592391252129
121,13,delivery_p1,1493684189.2409122,1493684189.2409122,2229.0,2229.0,17592391385392,17592391252129
122,36,delivery_p1,1493683770.0103824,1493684089.4905994,837.0,803.0,17592391463842,17592391474887
123,36,delivery_p2,1493684089.4905994,1493684163.8832173,803.0,823.0,17592391463842,17592391474887
124,52,pickup_p2,1493683539.9,1493683540.0,3597.0,3597.0,17592391339686,17592391285985
125,160,pickup_p2,1493683539.9,1493683643.9520552,60.0,1738.0,17592391231329,17592391372861
126,78,pickup_p1,1493683539.9,1493683548.2606845,1016.0,1015.0,17592391468479,
127,85,pickup_p1,1493683539.9,1493683600.232301,1183.0,1569.0,17592391404151,
128,227,pickup_p1,1493683539.9,1493683540.0,460.0,460.0,17592391404074,
129,52,delivery_p2,1493683540.0,1493684173.5261824,3597.0,1311.0,17592391339686,17592391285985
130,52,delivery_p1,1493684173.5261824,1493684173.5261824,1311.0,1311.0,17592391339686,17592391285985
131,160,delivery_p2,1493683643.9520552,1493684142.8963149,1738.0,2665.0,17592391231329,17592391372861
132,160,delivery_p1,1493684142.8963149,1493684535.094941,2665.0,1085.0,17592391231329,17592391372861
133,89,pickup_p2,1493683549.9,1493683819.2158964,3370.0,686.0,17592391397694,17592391376673
134,227,pickup_p2,1493683549.9,1493683632.7775106,460.0,1339.0,17592391404074,17592391404998
135,15,pickup_p1,1493683549.9,1493683550.0,3303.0,3303.0,17592391404971,
136,206,pickup_p1,1493683549.9,1493683687.3195765,55.0,3404.0,17592391290889,
137,89,delivery_p1,1493683819.2158964,1493684538.7083611,686.0,2116.0,17592391397694,17592391376673
138,89,delivery_p2,1493684538.7083611,1493685750.2139928,2116.0,2803.0,17592391397694,17592391376673
139,227,delivery_p2,1493683632.7775106,1493684355.857283,1339.0,1772.0,17592391404074,17592391404998
140,227,delivery_p1,1493684355.857283,1493684459.7041168,1772.0,1398.0,17592391404074,17592391404998
141,43,pickup_p2,1493683559.9,1493683750.6996233,3610.0,3694.0,17592391215037,17592391406091
142,206,pickup_p2,1493683559.9,1493683560.0,3404.0,3404.0,17592391290889,17592391295009
143,12,pickup_p1,1493683559.9,1493683633.2916696,487.0,2404.0,17592391406166,
144,76,pickup_p1,1493683559.9,1493683644.0114503,494.0,2357.0,17592391470995,
145,127,pickup_p1,1493683559.9,1493683706.9604928,1087.0,1078.0,17592391446818,
146,43,delivery_p1,1493683750.6996233,1493684830.1216044,3694.0,1158.0,17592391215037,17592391406091
147,43,delivery_p2,1493684830.1216044,1493685491.8454976,1158.0,3580.0,17592391215037,17592391406091
148,206,delivery_p2,1493683560.0,1493683972.468797,3404.0,292.0,17592391290889,17592391295009
