,vehicle_id,vehicle_type,depart_time,arrival_time,O_location,D_location,p1_id,p2_id
0,154,pickup_p1,1494115209.9,1494115210.0,2390.0,2390.0,17592478566360,
1,53,pickup_p1,1494115219.9,1494115334.0670178,1023.0,1000.0,17592478404597,
2,31,pickup_p1,1494115229.9,1494115230.0,3287.0,3287.0,17592478422768,
3,23,pickup_p1,1494115239.9,1494115240.0,525.0,525.0,17592478518350,
4,56,pickup_p1,1494115249.9,1494115379.1660502,423.0,3303.0,17592478518734,
5,58,pickup_p1,1494115249.9,1494115250.0,2240.0,2240.0,17592478571923,
6,113,pickup_p1,1494115249.9,1494115250.0,3664.0,3664.0,17592478424255,
7,3,pickup_p1,1494115269.9,1494115323.850049,2224.0,2193.0,17592478425666,
8,15,pickup_p1,1494115269.9,1494115355.2974274,487.0,1286.0,17592478520622,
9,25,pickup_p1,1494115269.9,1494115313.9230723,3355.0,1732.0,17592478415541,
10,12,pickup_p1,1494115279.9,1494115280.0,417.0,417.0,17592478572115,
11,49,pickup_p1,1494115289.9,1494115317.9915364,1022.0,571.0,17592478522354,
12,59,pickup_p1,1494115289.9,1494115327.770123,891.0,1767.0,17592478522263,
13,165,pickup_p1,1494115289.9,1494115341.254101,1351.0,1352.0,17592478420201,
14,8,pickup_p1,1494115299.9,1494115490.1934805,2401.0,3664.0,17592478424217,
15,119,pickup_p1,1494115329.9,1494115466.29601,1049.0,2400.0,17592478575408,
16,135,pickup_p1,1494115369.9,1494115398.052067,3289.0,3291.0,17592478528095,
17,121,pickup_p1,1494115379.9,1494115380.0,3370.0,3370.0,17592478442041,
18,19,pickup_p1,1494115389.9,1494115481.7776215,1747.0,2681.0,17592478435154,
19,22,pickup_p1,1494115389.9,1494115501.3490312,2127.0,1062.0,17592478530144,
20,114,pickup_p1,1494115399.9,1494115429.5156193,1321.0,130.0,17592478530782,
21,115,pickup_p1,1494115399.9,1494115439.4690425,2186.0,1326.0,17592478435576,
22,0,pickup_p1,1494115409.9,1494115410.0,3283.0,3283.0,17592478646122,
23,44,pickup_p1,1494115409.9,1494115410.0,1331.0,1331.0,17592478581923,
24,59,pickup_p2,1494115419.9,1494115422.1630592,1767.0,1768.0,17592478522263,17592478582834
25,2,pickup_p1,1494115419.9,1494115420.0,1028.0,1028.0,17592478646650,
26,52,pickup_p1,1494115419.9,1494115468.0781357,2143.0,161.0,17592478646662,
27,78,pickup_p1,1494115419.9,1494115561.529005,2225.0,60.0,17592478646786,
28,59,delivery_p2,1494115422.1630592,1494115950.511437,1768.0,64.0,17592478522263,17592478582834
29,59,delivery_p1,1494115950.511437,1494116265.92966,64.0,3621.0,17592478522263,17592478582834
30,78,pickup_p2,1494115429.9,1494115494.6561275,60.0,59.0,17592478646786,17592478526554
31,1,pickup_p1,1494115429.9,1494115598.543488,1379.0,549.0,17592478583198,
32,78,delivery_p2,1494115494.6561275,1494115743.7263947,59.0,878.0,17592478646786,17592478526554
33,78,delivery_p1,1494115743.7263947,1494116095.4943724,878.0,2693.0,17592478646786,17592478526554
34,159,pickup_p1,1494115449.9,1494115450.0,877.0,877.0,17592478585232,
35,160,pickup_p1,1494115449.9,1494115450.0,1029.0,1029.0,17592478648984,
36,49,pickup_p2,1494115479.9,1494115696.0933332,571.0,1588.0,17592478522354,17592478651204
37,49,delivery_p2,1494115696.0933332,1494116388.5196586,1588.0,1311.0,17592478522354,17592478651204
38,49,delivery_p1,1494116388.5196586,1494116962.1757164,1311.0,1568.0,17592478522354,17592478651204
39,99,pickup_p1,1494115489.9,1494115549.9771905,2148.0,1329.0,17592478652300,
40,15,pickup_p2,1494115509.9,1494115668.589097,1286.0,2404.0,17592478520622,17592478539543
41,15,delivery_p1,1494115668.589097,1494116411.9938273,2404.0,1741.0,17592478520622,17592478539543
42,15,delivery_p2,1494116411.9938273,1494116921.8405595,1741.0,1093.0,17592478520622,17592478539543
43,145,pickup_p1,1494115519.9,1494115650.4090958,984.0,985.0,17592478590267,
44,161,pickup_p1,1494115519.9,1494115520.0,1277.0,1277.0,17592478540472,
45,159,pickup_p2,1494115529.9,1494115665.8177726,877.0,1739.0,17592478585232,17592478449389
46,30,pickup_p1,1494115529.9,1494115623.2344236,1757.0,2215.0,17592478655252,
47,159,delivery_p2,1494115665.8177726,1494116491.5015597,1739.0,1325.0,17592478585232,17592478449389
48,159,delivery_p1,1494116491.5015597,1494117081.6113303,1325.0,250.0,17592478585232,17592478449389
49,74,pickup_p1,1494115539.9,1494115576.319704,1823.0,1822.0,17592478451649,
50,95,pickup_p1,1494115539.9,1494115540.0,1126.0,1126.0,17592478452073,
51,147,pickup_p1,1494115539.9,1494115612.500573,155.0,116.0,17592478592032,
52,74,pickup_p2,1494115549.9,1494115550.0,1822.0,1822.0,17592478451649,17592478652131
53,95,pickup_p2,1494115549.9,1494115573.457408,1126.0,1093.0,17592478452073,17592478654135
54,6,pickup_p1,1494115549.9,1494115708.8666005,2671.0,1823.0,17592478453661,
55,84,pickup_p1,1494115549.9,1494115550.0,2221.0,2221.0,17592478593367,
56,74,delivery_p2,1494115550.0,1494115840.1908846,1822.0,438.0,17592478451649,17592478652131
57,74,delivery_p1,1494115840.1908846,1494115955.0448122,438.0,141.0,17592478451649,17592478652131
58,95,delivery_p2,1494115573.457408,1494115923.8736694,1093.0,2116.0,17592478452073,17592478654135
59,95,delivery_p1,1494115923.8736694,1494116356.8203151,2116.0,2193.0,17592478452073,17592478654135
60,84,pickup_p2,1494115559.9,1494115718.4912221,2221.0,2665.0,17592478593367,17592478456401
61,84,delivery_p2,1494115718.4912221,1494116625.6496935,2665.0,495.0,17592478593367,17592478456401
62,84,delivery_p1,1494116625.6496935,1494116689.9313276,495.0,1555.0,17592478593367,17592478456401
63,107,pickup_p1,1494115579.9,1494115765.7602644,3227.0,1157.0,17592478434528,
64,143,pickup_p1,1494115579.9,1494115580.0,1772.0,1772.0,17592478659370,
65,154,pickup_p2,1494115589.9,1494115905.8851993,2390.0,1739.0,17592478566360,17592478650048
66,91,pickup_p1,1494115589.9,1494115590.0,2657.0,2657.0,17592478659903,
67,154,delivery_p2,1494115905.8851993,1494116278.1536646,1739.0,2675.0,17592478566360,17592478650048
68,154,delivery_p1,1494116278.1536646,1494117868.6850502,2675.0,2075.0,17592478566360,17592478650048
69,6,pickup_p2,1494115599.9,1494115773.908218,1823.0,2400.0,17592478453661,17592478443504
70,17,pickup_p1,1494115599.9,1494115600.0,411.0,411.0,17592478596771,
71,103,pickup_p1,1494115599.9,1494115600.0,481.0,481.0,17592478550113,
72,6,delivery_p2,1494115773.908218,1494116142.7209277,2400.0,1313.0,17592478453661,17592478443504
73,6,delivery_p1,1494116142.7209277,1494116555.679005,1313.0,1280.0,17592478453661,17592478443504
74,44,pickup_p2,1494115619.9,1494115673.3792217,1331.0,2216.0,17592478581923,17592478598746
75,53,pickup_p2,1494115619.9,1494115712.5072784,1000.0,3191.0,17592478404597,17592478556517
76,88,pickup_p1,1494115619.9,1494115685.1764922,886.0,2654.0,17592478471357,
77,148,pickup_p1,1494115619.9,1494115679.9771905,2148.0,1329.0,17592478470549,
78,44,delivery_p2,1494115673.3792217,1494115937.0338259,2216.0,3624.0,17592478581923,17592478598746
79,44,delivery_p1,1494115937.0338259,1494116322.6949463,3624.0,1080.0,17592478581923,17592478598746
80,53,delivery_p2,1494115712.5072784,1494116941.781381,3191.0,857.0,17592478404597,17592478556517
81,53,delivery_p1,1494116941.781381,1494117401.0471227,857.0,803.0,17592478404597,17592478556517
82,9,pickup_p1,1494115629.9,1494115672.0205178,1574.0,1573.0,17592478471705,
83,50,pickup_p1,1494115629.9,1494115672.9539807,1350.0,1363.0,17592478472325,
84,76,pickup_p1,1494115629.9,1494115688.9409559,686.0,865.0,17592478557261,
