,vehicle_id,vehicle_type,depart_time,arrival_time,O_location,D_location,p1_id,p2_id
0,37,pickup_p1,1493856009.9,1493856010.0,1772.0,1772.0,17592425058594,
1,65,pickup_p1,1493856009.9,1493856014.736635,139.0,121.0,17592424858453,
2,126,pickup_p1,1493856009.9,1493856081.798327,490.0,488.0,17592424857081,
3,169,pickup_p1,1493856009.9,1493856010.0,3284.0,3284.0,17592424857429,
4,221,pickup_p1,1493856009.9,1493856010.0,3296.0,3296.0,17592425058662,
5,51,pickup_p1,1493856019.9,1493856025.6337652,442.0,441.0,17592424995810,
6,99,pickup_p1,1493856029.9,1493856030.0,2111.0,2111.0,17592424952185,
7,117,pickup_p1,1493856029.9,1493856062.7459157,2693.0,2694.0,17592425061128,
8,127,pickup_p1,1493856029.9,1493856030.0,1369.0,1369.0,17592424996598,
9,168,pickup_p1,1493856029.9,1493856164.7534766,3219.0,58.0,17592425060388,
10,219,pickup_p1,1493856039.9,1493856040.0,2103.0,2103.0,17592425062412,
11,18,pickup_p1,1493856049.9,1493856050.0,1066.0,1066.0,17592424999534,
12,135,pickup_p1,1493856049.9,1493856075.5067053,868.0,2681.0,17592425063063,
13,95,pickup_p1,1493856069.9,1493856151.9033928,1305.0,1206.0,17592424964973,
14,107,pickup_p1,1493856069.9,1493856081.335268,850.0,849.0,17592425066364,
15,172,pickup_p1,1493856069.9,1493856070.0,1784.0,1784.0,17592425065732,
16,20,pickup_p1,1493856079.9,1493856129.6306598,1052.0,1051.0,17592425067079,
17,95,pickup_p2,1493856089.9,1493856189.3586495,1206.0,1174.0,17592424964973,17592424972341
18,17,pickup_p1,1493856089.9,1493856193.3048975,3304.0,2233.0,17592424887969,
19,131,pickup_p1,1493856089.9,1493856151.633546,1311.0,1788.0,17592424888233,
20,95,delivery_p1,1493856189.3586495,1493856892.7000492,1174.0,2218.0,17592424964973,17592424972341
21,95,delivery_p2,1493856892.7000492,1493856956.6668391,2218.0,1332.0,17592424964973,17592424972341
22,43,pickup_p1,1493856099.9,1493856113.189626,1058.0,1077.0,17592425005458,
23,44,pickup_p1,1493856109.9,1493856226.913066,3303.0,3404.0,17592425008012,
24,94,pickup_p1,1493856109.9,1493856206.3178256,1048.0,1823.0,17592425007643,
25,208,pickup_p1,1493856119.9,1493856148.0174246,1324.0,128.0,17592425008428,
26,17,pickup_p2,1493856139.9,1493856310.1362128,2233.0,2390.0,17592424887969,17592424944372
27,99,pickup_p2,1493856139.9,1493856188.1868596,2111.0,2112.0,17592424952185,17592424909561
28,15,pickup_p1,1493856139.9,1493856176.6542108,2652.0,1584.0,17592424908797,
29,145,pickup_p1,1493856139.9,1493856190.939771,768.0,1774.0,17592425038307,
30,147,pickup_p1,1493856139.9,1493856276.8603,3375.0,55.0,17592425011766,
31,174,pickup_p1,1493856139.9,1493856215.2389908,1746.0,866.0,17592425074796,
32,17,delivery_p2,1493856310.1362128,1493856580.0619795,2390.0,2111.0,17592424887969,17592424944372
33,17,delivery_p1,1493856580.0619795,1493858794.0192137,2111.0,3694.0,17592424887969,17592424944372
34,99,delivery_p2,1493856188.1868596,1493856503.6474175,2112.0,2390.0,17592424952185,17592424909561
35,99,delivery_p1,1493856503.6474175,1493857363.687886,2390.0,1456.0,17592424952185,17592424909561
36,145,pickup_p2,1493856149.9,1493856237.1189983,1774.0,892.0,17592425038307,17592425063591
37,208,pickup_p2,1493856149.9,1493856243.2884443,128.0,186.0,17592425008428,17592424996085
38,145,delivery_p2,1493856237.1189983,1493856577.9282784,892.0,2391.0,17592425038307,17592425063591
39,145,delivery_p1,1493856577.9282784,1493856917.5588548,2391.0,117.0,17592425038307,17592425063591
40,208,delivery_p1,1493856243.2884443,1493856987.633715,186.0,804.0,17592425008428,17592424996085
41,208,delivery_p2,1493856987.633715,1493857873.426266,804.0,2386.0,17592425008428,17592424996085
42,28,pickup_p1,1493856159.9,1493856160.0,1351.0,1351.0,17592424916081,
43,199,pickup_p1,1493856159.9,1493856172.0230002,1172.0,1183.0,17592424916953,
44,209,pickup_p1,1493856169.9,1493856170.0,2641.0,2641.0,17592425015572,
45,104,pickup_p1,1493856179.9,1493856180.0,639.0,639.0,17592425010405,
46,143,pickup_p1,1493856189.9,1493856190.0,766.0,766.0,17592425082507,
47,147,pickup_p2,1493856199.9,1493856536.761038,55.0,1757.0,17592425011766,17592425066724
48,75,pickup_p1,1493856199.9,1493856337.6707141,878.0,2233.0,17592425017277,
49,147,delivery_p2,1493856536.761038,1493856784.2790513,1757.0,480.0,17592425011766,17592425066724
50,147,delivery_p1,1493856784.2790513,1493856918.0774002,480.0,130.0,17592425011766,17592425066724
51,131,pickup_p2,1493856209.9,1493856567.0632412,1788.0,1574.0,17592424888233,17592424970977
52,67,pickup_p1,1493856209.9,1493856260.3273804,2358.0,1182.0,17592425084291,
53,131,delivery_p2,1493856567.0632412,1493856875.6862507,1574.0,291.0,17592424888233,17592424970977
54,131,delivery_p1,1493856875.6862507,1493856930.3256805,291.0,3280.0,17592424888233,17592424970977
55,28,pickup_p2,1493856219.9,1493856291.962374,1351.0,1350.0,17592424916081,17592424911473
56,64,pickup_p1,1493856219.9,1493856220.0,884.0,884.0,17592424940569,
57,28,delivery_p1,1493856291.962374,1493856505.4340131,1350.0,1313.0,17592424916081,17592424911473
58,28,delivery_p2,1493856505.4340131,1493856760.1785345,1313.0,548.0,17592424916081,17592424911473
59,168,pickup_p2,1493856229.9,1493856413.332541,58.0,56.0,17592425060388,17592425087546
60,32,pickup_p1,1493856229.9,1493856258.8269966,376.0,997.0,17592425023575,
61,151,pickup_p1,1493856229.9,1493856375.3403044,544.0,1596.0,17592425087816,
62,224,pickup_p1,1493856229.9,1493856320.6605146,1297.0,1296.0,17592424976225,
63,168,delivery_p1,1493856413.332541,1493856809.4186783,56.0,79.0,17592425060388,17592425087546
64,168,delivery_p2,1493856809.4186783,1493856990.0378377,79.0,1784.0,17592425060388,17592425087546
65,126,pickup_p2,1493856239.9,1493856284.1688287,488.0,1286.0,17592424857081,17592425146040
66,126,delivery_p1,1493856284.1688287,1493856756.8739982,1286.0,3381.0,17592424857081,17592425146040
67,126,delivery_p2,1493856756.8739982,1493857268.120883,3381.0,1085.0,17592424857081,17592425146040
68,104,pickup_p2,1493856249.9,1493856406.7119887,639.0,2256.0,17592425010405,17592425038377
69,10,pickup_p1,1493856249.9,1493856337.5831509,1332.0,2404.0,17592425146844,
70,104,delivery_p1,1493856406.7119887,1493858198.377628,2256.0,2680.0,17592425010405,17592425038377
71,104,delivery_p2,1493858198.377628,1493858531.676052,2680.0,1733.0,17592425010405,17592425038377
72,10,pickup_p2,1493856259.9,1493856354.5500698,2404.0,2220.0,17592425146844,17592424905205
73,169,pickup_p2,1493856259.9,1493856433.6033146,3284.0,2208.0,17592424857429,17592425148092
74,68,pickup_p1,1493856259.9,1493856260.0,17.0,17.0,17592425009815,
75,170,pickup_p1,1493856259.9,1493856276.5278165,155.0,153.0,17592425042309,
76,211,pickup_p1,1493856259.9,1493856308.437228,994.0,995.0,17592425091556,
77,10,delivery_p2,1493856354.5500698,1493856629.9117227,2220.0,1300.0,17592425146844,17592424905205
78,10,delivery_p1,1493856629.9117227,1493856902.4708936,1300.0,493.0,17592425146844,17592424905205
79,169,delivery_p2,1493856433.6033146,1493856648.4129739,2208.0,462.0,17592424857429,17592425148092
80,169,delivery_p1,1493856648.4129739,1493857189.4483457,462.0,1044.0,17592424857429,17592425148092
81,108,pickup_p1,1493856269.9,1493856277.5895004,607.0,1016.0,17592425092268,
82,19,pickup_p1,1493856279.9,1493856280.0,1373.0,1373.0,17592425246626,
83,92,pickup_p1,1493856279.9,1493856370.072186,3847.0,1028.0,17592425069182,
84,179,pickup_p1,1493856289.9,1493856290.0,1341.0,1341.0,17592425247483,
