,vehicle_id,vehicle_type,depart_time,arrival_time,O_location,D_location,p1_id,p2_id
0,13,pickup_p1,1495324809.9,1495324844.7041736,1065.0,1068.0,17592773228088,
1,45,pickup_p1,1495324809.9,1495324810.0,1085.0,1085.0,17592773272612,
2,37,pickup_p1,1495324819.9,1495324832.5374959,2671.0,1073.0,17592773276136,
3,76,pickup_p1,1495324819.9,1495324887.4159977,1363.0,539.0,17592773129610,
4,89,pickup_p1,1495324819.9,1495324881.7486436,461.0,2143.0,17592773275480,
5,89,pickup_p2,1495324829.9,1495324962.7873824,2143.0,3446.0,17592773275480,17592773181435
6,68,pickup_p1,1495324829.9,1495324835.3716516,411.0,412.0,17592773131034,
7,184,pickup_p1,1495324829.9,1495324830.0,1364.0,1364.0,17592773130918,
8,89,delivery_p2,1495324962.7873824,1495325251.840321,3446.0,1048.0,17592773275480,17592773181435
9,89,delivery_p1,1495325251.840321,1495325369.0868747,1048.0,1588.0,17592773275480,17592773181435
10,45,pickup_p2,1495324839.9,1495324961.066269,1085.0,2692.0,17592773272612,17592773184254
11,45,delivery_p2,1495324961.066269,1495325598.7454813,2692.0,1738.0,17592773272612,17592773184254
12,45,delivery_p1,1495325598.7454813,1495325671.242624,1738.0,3219.0,17592773272612,17592773184254
13,175,pickup_p1,1495324869.9,1495324921.426963,2649.0,2209.0,17592773291288,
14,153,pickup_p1,1495324879.9,1495324880.0,3036.0,3036.0,17592773136137,
15,91,pickup_p1,1495324899.9,1495324900.0,1366.0,1366.0,17592773190375,
16,92,pickup_p1,1495324899.9,1495324900.0,817.0,817.0,17592773248066,
17,97,pickup_p1,1495324919.9,1495324987.8036644,3290.0,1068.0,17592773192594,
18,37,pickup_p2,1495324929.9,1495325146.2405274,1073.0,2400.0,17592773276136,17592773312004
19,18,pickup_p1,1495324929.9,1495324955.0453963,2112.0,2113.0,17592773142182,
20,106,pickup_p1,1495324929.9,1495325002.215287,1552.0,417.0,17592773251370,
21,37,delivery_p2,1495325146.2405274,1495325474.638844,2400.0,2393.0,17592773276136,17592773312004
22,37,delivery_p1,1495325474.638844,1495325608.8097398,2393.0,3258.0,17592773276136,17592773312004
23,92,pickup_p2,1495324939.9,1495325028.2235,817.0,892.0,17592773248066,17592773273228
24,61,pickup_p1,1495324939.9,1495324940.0,959.0,959.0,17592773252982,
25,152,pickup_p1,1495324939.9,1495325007.2877707,824.0,823.0,17592773194690,
26,92,delivery_p2,1495325028.2235,1495325280.2844853,892.0,1744.0,17592773248066,17592773273228
27,92,delivery_p1,1495325280.2844853,1495325990.6346846,1744.0,3624.0,17592773248066,17592773273228
28,73,pickup_p1,1495324949.9,1495324950.0,1370.0,1370.0,17592773253397,
29,147,pickup_p1,1495324949.9,1495324950.0,1328.0,1328.0,17592773143458,
30,2,pickup_p1,1495324959.9,1495324960.0,2241.0,2241.0,17592773347160,
31,5,pickup_p1,1495324959.9,1495325013.850049,2224.0,2193.0,17592773320684,
32,70,pickup_p1,1495324959.9,1495325015.0474665,1746.0,3216.0,17592773254426,
33,5,pickup_p2,1495324969.9,1495325023.850049,2193.0,2224.0,17592773320684,17592773243040
34,36,pickup_p1,1495324969.9,1495325030.256669,2243.0,2244.0,17592773255974,
35,59,pickup_p1,1495324969.9,1495325061.3410106,1742.0,3222.0,17592773348820,
36,141,pickup_p1,1495324969.9,1495325052.6693509,3370.0,1763.0,17592773349256,
37,5,delivery_p2,1495325023.850049,1495325102.28572,2224.0,2223.0,17592773320684,17592773243040
38,5,delivery_p1,1495325102.28572,1495325717.2506983,2223.0,1738.0,17592773320684,17592773243040
