,dwv_order_make_haikou_1.order_id,dwv_order_make_haikou_1.arrive_time,O_location,D_location,OD_id,matching_prob,ride_distance,detour_distance,shared_distance,ride_distance_for_taker,detour_distance_for_taker,shared_distance_for_taker,ride_distance_for_seeker,detour_distance_for_seeker,shared_distance_for_seeker,saved_distance_for_seeker,saved_distance_for_taker,origin_id,destination_id,lambda
10,17592367974570,2017-05-01 08:40:16,2692.0,1101.0,1412,0.7926780570817644,7586.582949218137,825.2639080759748,2961.186371321538,7469.738148989769,708.4191078476101,2904.97675766953,7159.179993639052,397.86095249688566,1208.557682509269,606.8607270767858,1747.9309630393268,2692,1101,0.0005662514156285391
11,17592368105740,2017-05-01 08:51:50,777.0,2093.0,343,0.779534416012572,15782.180076834396,961.5670599142211,5286.890030172679,15934.769639773489,1114.156622853307,4068.904485383445,15141.947171834041,321.3341549138605,2948.7568759895394,2239.3305997820885,2858.9405730066405,777,2093,0.0005662514156285391
12,17592368278279,2017-05-01 08:53:08,824.0,1099.0,381,0.9143718713314468,5500.486661810518,938.9107660656978,3002.796328598994,5520.770588332132,959.1946925873117,2726.653620418956,4860.6334020234335,299.05750627861124,1183.918241785017,421.06835128871285,722.2513683658798,824,1099,0.0005662514156285391
13,17592364279636,2017-05-01 08:48:52,3694.0,1329.0,1659,0.9906933230774247,19891.084831512526,891.8683159221167,10792.22788079262,20315.46576493892,1316.2492493484986,10432.654947831808,19111.126537119748,111.91002152934308,4610.240872536552,4148.763440789446,8426.084977615854,3694,1329,0.0005662514156285391
14,17592367785049,2017-05-01 08:24:20,1747.0,1093.0,989,0.9632121243781272,5348.222517165576,959.1742253006926,3241.749817526314,5638.374271519694,1249.3259796548111,3238.873445422233,4633.916952764249,244.86866089936345,1389.915018496489,592.1723665935241,1185.084485334973,1747,1093,0.0005662514156285391
15,17592367540905,2017-05-01 08:08:50,1070.0,2404.0,560,0.9999748122958168,6808.33280997538,1171.7698665683752,4751.3929556768235,7123.476371265768,1486.9134278587594,4976.091164439626,6181.907459114363,545.3445157073568,2655.003485249229,1415.1928520550464,2374.450215862707,1070,2404,0.0005662514156285391
16,17592367866812,2017-05-01 08:25:13,823.0,2610.0,374,0.7285961851259245,12215.732944608908,831.1949144215349,2695.9550795896635,12121.43842232521,736.9003921378343,2008.0154270796493,11808.90926383406,424.3712336466833,1587.3816064133475,713.7760135156507,1240.7517324901355,823,2610,0.0005662514156285391
17,17592368353150,2017-05-01 08:56:28,1138.0,3384.0,633,0.9937790184053452,14636.540278187093,1257.0858454719055,7644.489498232687,14525.445322588666,1145.9908898734827,6123.035886538035,13936.684251524799,557.2298188096179,3905.1547404003663,2788.7432963995147,3995.929052571325,1138,3384,0.0005662514156285391
18,17592367795174,2017-05-01 08:20:34,3264.0,840.0,1471,0.9925071244754756,12336.26296681344,1390.1172698143673,5262.207227727721,12596.778802041643,1650.6331050425765,5205.697649586933,11521.781336002763,575.635639003689,2693.529125858733,1544.099964648327,3348.3948571755604,3264,840,0.0005662514156285391
19,17592367853816,2017-05-01 08:19:55,1782.0,2665.0,1059,0.999038554518772,4925.972647788487,910.1296181067684,3535.4280063049605,5512.10919477532,1496.2661650935986,3756.5016104405267,4397.535643668513,381.6926139867941,2208.7426188365657,919.8990889012939,1233.9952170255558,1782,2665,0.0005662514156285391
20,17592367491637,2017-05-01 08:07:34,2369.0,1085.0,1289,0.9797942536506868,20300.648040361873,805.4204352383447,10672.254177583764,20595.3943493704,1100.1667442468652,8731.225543195027,19514.135455935484,18.907850811952578,4430.274220364551,4084.6319702409796,7112.176709426976,2369,1085,0.0005662514156285391
21,17592368130334,2017-05-01 08:48:27,3398.0,803.0,1568,0.5732505208815328,6488.143375508896,287.1829401461705,1814.7922811591945,6523.852184500973,322.89174913824826,1247.5586363565656,6202.477332818405,1.5168974556797254,711.0628126191461,548.1151777120925,829.2187837451453,3398,803,0.0005662514156285391
22,17592368453334,2017-05-01 08:58:29,1138.0,2328.0,630,0.4513152899954069,5096.89054189771,135.81461416711858,2012.0168071536314,5139.440016736167,178.3640890055746,1209.2905190221775,4961.075927730593,9.784831854486535e-14,1091.2074325052492,887.5791078215732,1030.9264300166037,1138,2328,0.0005662514156285391
23,17592367594727,2017-05-01 08:10:05,2400.0,438.0,1326,0.9392514994745796,1752.3741172189066,480.6876941078482,1315.4568222945861,2600.4404648205177,1328.7540417094608,1400.498326236344,1277.8005595507525,6.114136439693662,815.2593046748398,-94.08898760817087,-734.0151667266919,2400,438,0.0005662514156285391
24,17592367622859,2017-05-01 08:16:26,1376.0,3694.0,865,0.8477486149958398,18202.67703503477,849.5250077382818,7520.151909114802,18456.64379262515,1103.491765328657,5798.573776847404,17553.043055854603,199.89102855811862,4106.48750800239,3492.1573505353917,4636.833153238538,1376,3694,0.0005662514156285391
25,17592368075028,2017-05-01 08:37:47,1370.0,2358.0,850,0.9865685335563584,5520.727208148524,916.7004966868793,3259.6190612990868,5607.7022968261,1003.6755853644576,3093.1904469207398,5040.999770779639,436.973059317995,1781.1649193102035,806.292694847578,1152.2206569407629,1370,2358,0.0005662514156285391
26,17592367832244,2017-05-01 08:35:10,1354.0,850.0,809,0.9985270851638348,11405.83425428562,1349.178466017318,4668.1854125354575,11634.955070741426,1578.2992824731366,4674.766586330493,10728.524869840336,671.8690815720387,2662.0619135426396,1437.2097110258317,3017.130144905249,1354,850,0.0005662514156285391
27,17592367447829,2017-05-01 08:00:40,1350.0,1300.0,795,0.988454100530254,4356.722262119915,835.4667810775065,3036.398756496828,4595.794280069729,1074.5387990273202,3013.380863834376,3774.7089061733927,253.4534251309836,1404.2306943543972,496.5504032507514,923.207316852529,1350,1300,0.0005662514156285391
28,17592367774745,2017-05-01 08:25:14,3412.0,3404.0,1590,0.9511894807350224,4480.826426305637,965.7357117431293,2599.2541071101537,4578.033193302418,1062.9424787399134,2305.0003303995104,3975.353317078154,460.26260251564463,1503.1311210774286,304.77888484268294,151.63151601342346,3412,3404,0.0005662514156285391
29,17592367693906,2017-05-01 08:08:25,2249.0,67.0,1256,0.9967533698639576,7072.448450193552,1016.9496973704629,4880.436324151018,7256.508309711147,1201.0095568880556,4813.897822646854,6416.088941467959,360.5901886448679,2249.6099566117914,1342.1961855396714,2970.1119010484135,2249,67,0.0005662514156285391
30,17592367541963,2017-05-01 08:07:23,1343.0,1547.0,776,0.9704478090362366,7954.723843399465,1392.5887347255327,3399.5252939125426,8109.406390217095,1547.271281543167,3036.744509312992,7256.326843829529,694.1917351555965,2028.8197951008249,658.6963237295864,1225.505986796671,1343,1547,0.0005662514156285391
31,17592367714622,2017-05-01 08:14:58,1186.0,2652.0,670,0.8963643759428155,3897.163817224311,970.566912363494,2125.2125444053777,3855.148953619809,928.5520487589912,1954.571350324965,3288.6456556790363,362.0487508182197,844.3019413880963,-3.0450503386785157,-501.03655054052484,1186,2652,0.0005662514156285391
32,17592368055545,2017-05-01 08:51:17,824.0,678.0,377,0.8222145984479404,3196.774039842462,630.173238536494,1823.969861555933,3420.355453079484,853.7546517735171,1616.7268240201286,2605.333252207911,38.732450901943295,703.9780885072639,232.0930532365049,-356.13901049715247,824,678,0.0005662514156285391
33,17592368170578,2017-05-01 08:48:56,1750.0,776.0,999,0.991403453611252,8028.0302240299025,854.1646246301755,4156.30098318573,7938.328036951169,764.4624375514394,4318.827575602565,7559.051977916342,385.1863785166165,1506.8102009304193,691.5404368367845,2623.597184150575,1750,776,0.0005662514156285391
34,17592367852807,2017-05-01 08:23:05,3190.0,2646.0,1430,0.9716973299299476,6716.3924750180895,1009.8610929939732,3723.8472328061353,6755.963426074872,1049.4320440507558,3495.9368989439004,6011.4068257861245,304.87544376200765,1375.3527701606338,644.7906655563048,1668.6901119346094,3190,2646,0.0005662514156285391
35,17592367888242,2017-05-01 08:27:24,786.0,2251.0,347,0.9910787562490756,2952.20639446795,544.1290625970099,1895.8655495812875,3090.5204864487005,682.4431545777618,1633.2948356584395,2569.930819092588,161.85348722164744,980.9633795313221,153.41905993861602,-357.4439847158209,786,2251,0.0005662514156285391
36,17592368145417,2017-05-01 08:51:22,48.0,1085.0,22,0.9951579827062657,5478.085877246615,806.148261218062,3709.5959960302753,5572.461956516489,900.5243404879379,3592.7082803852063,4961.134002726666,289.1963866981123,1647.178361497325,702.8031100857509,1834.518297033259,48,1085,0.0005662514156285391
37,17592367718926,2017-05-01 08:17:14,1526.0,803.0,897,0.8101404346698616,6235.9669624920725,733.2799728433208,2651.40112062228,6384.551498620055,881.8645089713035,2209.083275588604,5532.32111144348,29.634121794728394,888.7581457938918,540.0028660905691,709.5714948494693,1526,803,0.0005662514156285391
38,17592367542472,2017-05-01 08:09:49,1753.0,1746.0,1005,0.9774881024157384,2895.0795114286607,643.6487510516299,1874.2025483486013,3320.4297212752845,1068.9989608982555,1814.429762350064,2478.202744053249,226.77198367621781,1166.6306594829173,139.2133593038675,-550.0180297962146,1753,1746,0.0005662514156285391
39,17592367595829,2017-05-01 08:13:51,1737.0,1093.0,971,0.9095485621078296,7118.344922857938,1144.1934953246316,3382.2565260585193,6884.445886318882,910.2944587855743,3274.9342749618318,6666.204022092096,692.0525945587905,1755.6051510675998,638.3324431738929,1667.873809562755,1737,1093,0.0005662514156285391
40,17592367674669,2017-05-01 08:28:58,533.0,1351.0,257,0.9450319719599394,2613.5401911527083,561.1761182888212,1527.2968059008713,2739.54212701308,687.1780541491936,1332.6287751560856,2198.647982107072,146.28390924318555,722.7057788389853,26.62300486964788,-757.1827498004227,533,1351,0.0005662514156285391
41,17592367545878,2017-05-01 08:08:16,720.0,495.0,320,0.9810826556768732,18351.209584050448,1288.594620817286,8841.286275139395,18476.471438672157,1413.8564754389927,8160.447061768116,17125.400328454623,62.78536522146451,1766.2035408688007,1542.344296974499,6159.935991443708,720,495,0.0005662514156285391
42,17592367653722,2017-05-01 08:02:05,1781.0,1341.0,1052,0.9987671295107656,4874.264057841831,948.1063115766652,3570.5139452667822,5360.86296345854,1434.7052171933703,3536.864511452363,4166.088422096769,239.9306758316029,1824.7049498539368,864.032962888389,1259.8467758963068,1781,1341,0.0005662514156285391
43,17592368093766,2017-05-01 08:43:53,1365.0,1085.0,833,0.9952540965944568,8913.98116358406,1265.5773232876945,4869.523016416379,9333.733963735263,1685.3301234389019,5140.484556001336,8200.65682696514,552.2529866687725,2693.7874232452773,1690.3135410009036,3207.475117681559,1365,1085,0.0005662514156285391
44,17592368360054,2017-05-01 08:59:41,1355.0,813.0,812,0.9960742839064829,10120.233639454838,1295.3600419861407,4393.155139325216,10260.948908179147,1436.075310710451,4506.331720360759,9494.729771834996,669.8561743662945,2430.3556267640147,1102.3284186394976,2712.212252808017,1355,813,0.0005662514156285391
45,17592340652349,2017-05-01 08:10:32,394.0,3694.0,157,0.5056265707856424,18891.532646353604,404.2623876459851,4160.706387728393,18920.447430119286,433.17717141167,3136.0018663733254,18487.270258707613,0.0,1234.034148674682,1178.866404083876,2546.1446739441417,394,3694,0.0005662514156285391
46,17592367701741,2017-05-01 08:25:11,609.0,379.0,290,0.9804162408195458,6391.776204264173,885.126448561171,4421.68138003136,6604.420643291728,1097.7708875887267,4151.3307848145205,5585.0367642317115,78.38700852871008,1370.9152223616002,895.8643792415509,1813.5042452886275,609,379,0.0005662514156285391
47,17592368214313,2017-05-01 08:55:28,3664.0,2211.0,1649,0.9850957367070429,5532.993366836464,712.1617569472293,3832.029667852889,5589.370397561888,768.5387876726484,3566.086067633606,5039.903182077216,219.0715721879792,1544.0488057785378,782.4576261178007,1872.252550048392,3664,2211,0.0011325028312570782
48,17592368093919,2017-05-01 08:38:50,3664.0,2211.0,1649,0.9850957367070429,5532.993366836464,712.1617569472293,3832.029667852889,5589.370397561888,768.5387876726484,3566.086067633606,5039.903182077216,219.0715721879792,1544.0488057785378,782.4576261178007,1872.252550048392,3664,2211,0.0011325028312570782
49,17592368075085,2017-05-01 08:50:15,3285.0,369.0,1484,0.7734748123780149,3255.672644379305,359.84240816952604,1962.720758874322,3506.860091568985,611.0298553592067,1362.9912646226653,2918.9738915713324,23.14365536155204,1211.6650537208802,467.49034619046563,360.25081561683413,3285,369,0.0005662514156285391
50,17592367592826,2017-05-01 08:06:02,122.0,776.0,98,0.994568440729249,4202.332059091229,995.7093524848527,2682.5362586818114,4427.337857508397,1220.7151509020212,2674.3173717392515,3536.985473406973,330.3627668005964,1224.9087925133167,328.84912078547865,-48.72753572163093,122,776,0.0005662514156285391
51,17592368142731,2017-05-01 08:51:56,2358.0,1580.0,1277,0.9731158550793,1586.1150792297274,430.01442236563895,1196.2465814336356,2447.882147588244,1291.7814907241545,1303.5224404754406,1174.2573770923368,18.156720228248325,780.6455212901135,-224.304380814242,-820.852479003753,2358,1580,0.0005662514156285391
52,17592368150824,2017-05-01 08:45:03,1298.0,1351.0,716,0.9644673124155184,6796.02543715602,1165.1960092856405,2853.7906106124733,6836.582866505418,1205.7534386350412,2728.967047638461,6027.410596403717,396.5811685333396,1114.1940185319322,344.71395914052397,930.4544590404699,1298,1351,0.0005662514156285391
53,17592367947897,2017-05-01 08:40:41,2218.0,3694.0,1192,0.9925133642656384,21124.73072118137,1296.262570495153,6502.953854983265,21406.285601408126,1577.8174507218994,6828.601079138783,20511.768113611866,683.2999629256552,3850.126608329524,2460.7875725772133,5246.052233856557,2218,3694,0.0011325028312570782
54,17592367546636,2017-05-01 08:25:24,2218.0,3694.0,1192,0.9925133642656384,21124.73072118137,1296.262570495153,6502.953854983265,21406.285601408126,1577.8174507218994,6828.601079138783,20511.768113611866,683.2999629256552,3850.126608329524,2460.7875725772133,5246.052233856557,2218,3694,0.0011325028312570782
55,17592368039814,2017-05-01 08:51:11,1781.0,533.0,1048,0.9561225458786036,5031.9996064456045,1119.1792748514388,2882.086477868204,5086.470733065506,1173.650401471338,2738.1117246283616,4291.421575295273,378.60124370110793,1154.327182976988,392.4359318664718,445.0815612610816,1781,533,0.0005662514156285391
56,17592367642389,2017-05-01 08:19:44,1364.0,131.0,828,0.9979798352741348,2975.894514098032,575.1993131261647,2308.23850269694,3577.625551188025,1176.9303502161567,2291.033864078206,2598.5292793212743,197.8340783494071,1573.6525249960596,450.0206917944593,160.88385780070058,1364,131,0.0005662514156285391
57,17592367694737,2017-05-01 08:25:10,2388.0,1567.0,1300,0.9627367539898878,7009.976901766201,1338.5420370308236,3516.3714819537413,7134.3606856725655,1462.925820937182,3171.809821625893,6333.901803739472,662.4669390040942,2050.5544149584166,790.2584346497435,1188.8550803649464,2388,1567,0.0005662514156285391
58,17592367794628,2017-05-01 08:33:08,2666.0,2697.0,1394,0.8138454941088,11900.09517602715,1062.6234272249035,3653.492636957643,11909.720759512784,1072.2490107105352,3361.0399626556728,11342.323279528906,504.85153072666196,1905.1173850797672,819.9164889317932,2103.963282316879,2666,2697,0.0005662514156285391
59,17592367890579,2017-05-01 08:28:08,1089.0,2386.0,608,0.8027820890766044,14694.507614645237,836.7388173592899,4838.13516268255,14660.665860524805,802.8970632388589,4635.166202409475,14272.728553147488,414.9597558615387,2403.1828627552163,1647.0386689114841,3629.922610846016,1089,2386,0.0005662514156285391
60,17592368087334,2017-05-01 08:44:47,2390.0,864.0,1313,0.9418654481674004,5251.940251409095,805.7039105536786,3254.261592855326,5164.781226318406,718.5448854629919,2900.332225365592,4758.53807215099,312.30173129557363,1262.69465038685,448.47406521923455,981.3474881739946,2390,864,0.0005662514156285391
61,17592368281182,2017-05-01 08:56:09,539.0,803.0,266,0.9996077834795905,10093.489285882248,1321.8559639631328,4638.435873919184,10443.595439093913,1671.9621171747995,4910.38721584726,9291.682134146688,520.0488122275721,2283.6076472425743,1313.060855428566,3093.3198817045222,539,803,0.0005662514156285391
62,17592368053317,2017-05-01 08:51:43,785.0,1784.0,346,0.997311866553758,3610.2785510441718,542.3215502092343,2767.639601061344,4109.534792096094,1041.577791261156,2719.0861570741104,3194.8733835463513,126.91638271141329,1683.2055338250073,844.5187481650553,1301.2173975856115,785,1784,0.0005662514156285391
63,17592368344798,2017-05-01 08:55:54,1134.0,1330.0,622,0.9993717761814208,6150.769370024634,846.9070393059717,4405.706678271114,6612.613287166523,1308.750956447866,4704.667970743337,5690.866618746452,387.0042880277895,2752.4587987297205,1551.2749297905218,2349.215144997751,1134,1330,0.0005662514156285391
64,17592367589077,2017-05-01 08:14:45,56.0,1280.0,33,0.9993084271794788,6409.104162479614,1069.566798675516,4147.295970450336,6496.025392846855,1156.488029042754,3922.765077126961,5633.847755246528,294.3103914424259,1517.6546047458444,761.5330122326923,2095.775296455582,56,1280,0.0005662514156285391
65,17592367821267,2017-05-01 08:27:19,1182.0,131.0,651,0.9975790741516076,4138.33561844946,750.3950542189071,3121.425120674401,4606.564897212012,1218.6243329814642,3153.683845214553,3643.1103180295017,255.16975379895092,1839.8291542990148,801.2782960652577,942.218175491714,1182,131,0.0005662514156285391
66,17592368355028,2017-05-01 08:58:55,2635.0,3291.0,1353,0.9819096407187828,12537.211938810544,1327.5088005631042,5364.954537486538,12620.82969008695,1411.1265518395132,4970.123646661194,11483.058342521315,273.355204273879,1652.1240267855567,923.7894531233037,3068.002317351045,2635,3291,0.0005662514156285391
67,17592368453910,2017-05-01 08:57:15,1548.0,532.0,904,0.9982411105421664,7225.878267829571,957.9849426975028,4911.446376922169,7514.774094319133,1246.880769187064,5056.938644597094,6563.417877163894,295.5245520318271,2224.7247329142388,1443.7587842859607,3028.9581838386243,1548,532,0.0005662514156285391
68,17592367444122,2017-05-01 08:02:21,1173.0,130.0,640,0.999889780584562,6336.536275322271,897.9938441598331,4223.737676363734,6492.549333738306,1054.0069025758698,4498.357711107396,5850.196814251322,411.65438308888565,2148.1071851612965,1019.2466887706661,2547.3718270448458,1173,130,0.0005662514156285391
69,17592367736612,2017-05-01 08:17:03,3664.0,1322.0,1646,0.989771150652982,5906.910145629976,663.0038158440831,4106.028313385002,5950.770832902647,706.8645031167545,3836.186001646844,5469.240927307103,225.33459752120962,1730.7774395911576,949.2351979971104,2276.5449647601763,3664,1322,0.0005662514156285391
70,17592367768900,2017-05-01 08:15:35,1348.0,3694.0,789,0.9407268916785668,20192.501597282782,1055.2441783347515,6641.035025549914,20267.414007973588,1130.1565890255522,6579.3112062720875,19488.756211984306,351.4987930362758,2544.116116420012,1797.6710829887604,5428.319896373446,1348,3694,0.0005662514156285391
71,17592368056465,2017-05-01 08:54:10,3375.0,2697.0,1561,0.90801237989525,15323.131213246328,1486.8013662656451,4500.2611086798815,15321.618832589,1485.2889856083254,4009.216812116336,14673.051180077837,836.7213330971559,2745.5104685996976,1358.3734445710713,2476.8155711080576,3375,2697,0.0005662514156285391
72,17592350694792,2017-05-01 08:43:34,1395.0,3694.0,872,0.9986855074607748,25550.58266268293,1117.785120855268,7795.693080457888,25662.44858994439,1229.6510481167559,7900.7585851276035,24890.63313547187,457.83559364420165,3555.38287143616,2381.796846513805,6670.453981090331,1395,3694,0.0005662514156285391
73,17592367512804,2017-05-01 08:01:43,860.0,1735.0,409,0.9962612126828548,5276.264668009461,858.5316248299979,3943.3518365030855,5623.938914305238,1206.2058711257719,3821.6745293826025,4705.893837169748,288.160793990285,2136.221122996854,1194.3849468621245,1669.9743032346387,860,1735,0.0005662514156285391
74,17592368130192,2017-05-01 08:49:00,1070.0,2386.0,558,0.9946737142873696,16888.50362396952,1471.1639191575832,6220.527960044965,17254.22490817862,1836.8852033667333,6298.889614573178,16148.651250029476,731.3115452175599,3683.489485356074,2264.8416575488704,4446.44529743493,1070,2386,0.0005662514156285391
75,17592367684493,2017-05-01 08:24:42,716.0,3389.0,317,0.925924395100162,11927.99063866039,911.2880104697798,6280.238588641497,12192.12996577164,1175.42733758103,5426.705338630405,11016.702628190613,0.0,2073.0099890213824,1716.7865118299353,3284.913112789021,716,3389,0.0005662514156285391
76,17592367692565,2017-05-01 08:22:54,3435.0,365.0,1595,0.7814654396816791,8377.750417889734,712.9628086147917,4356.401997584701,8421.79389274461,757.0062834696721,3831.214690167666,7944.71984350956,279.93223423461825,2164.830891658038,1271.3928824708864,2492.590380059281,3435,365,0.0005662514156285391
77,17592367630950,2017-05-01 08:18:58,80.0,2195.0,78,0.9993138685313118,7764.8127725251425,1065.3677638291038,4371.902192750166,7827.486669792407,1128.0416610963687,4420.383647894645,7110.3347712281175,410.8897625320768,1807.2417244228384,978.0476555970276,2603.8206936602837,80,2195,0.0005662514156285391
78,17592367646085,2017-05-01 08:20:39,3664.0,2665.0,1650,0.9793473059082316,4988.189168925376,587.8119184749647,3773.2709809909966,5192.3654936036355,791.9882431532277,3362.883631008513,4540.161622528736,139.7843720783248,1870.888571853805,981.4263805309469,1470.3597590412494,3664,2665,0.0005662514156285391
79,17592367830852,2017-05-01 08:30:52,3222.0,1085.0,1452,0.9762597163524396,8464.930901553333,1132.6028536948031,5149.57534332639,8748.49602836743,1416.1679805089007,5031.7441809950315,7737.273622505446,404.9455746469165,2564.157984651073,1584.633402283182,3059.039649900704,3222,1085,0.0005662514156285391
80,17592368251626,2017-05-01 08:51:31,2244.0,1748.0,1241,0.9550045958882114,8551.879617928405,783.9738707385643,4433.658519595031,8667.492818345778,899.587071155939,3987.5356437566243,8005.073689349124,237.16794215928357,2009.870761478888,1274.5625728644368,2434.1446794132416,2244,1748,0.0005662514156285391
81,17592368299170,2017-05-01 08:59:10,2358.0,3628.0,1278,0.9685805168541576,15475.025965378047,1425.6746299906656,5019.773454658508,15705.862289284983,1656.5109538975796,4706.232248893329,14767.509717188452,718.1583818010672,3009.683647518134,1807.8887922662507,3049.721294995749,2358,3628,0.0005662514156285391
82,17592367581362,2017-05-01 08:05:45,81.0,3694.0,85,0.9991765807928322,23740.40566864855,1205.7261629664756,7055.757160821401,23979.09512634378,1444.4156206617029,6864.0770491021085,22999.661235827232,464.98173014515635,3535.6298596158795,2724.868839701162,5419.042103256393,81,3694,0.0011325028312570782
83,17592367704821,2017-05-01 08:27:49,81.0,3694.0,85,0.9991765807928322,23740.40566864855,1205.7261629664756,7055.757160821401,23979.09512634378,1444.4156206617029,6864.0770491021085,22999.661235827232,464.98173014515635,3535.6298596158795,2724.868839701162,5419.042103256393,81,3694,0.0011325028312570782
84,17592367450193,2017-05-01 08:08:45,249.0,3694.0,144,0.9634227088298948,21683.80412060984,988.711379027642,7495.723287199106,21851.754213156088,1156.661471573892,7395.15895567014,20839.940803768528,144.8480621863269,2100.451188778653,1671.5131832095278,6221.764513474021,249,3694,0.0005662514156285391
85,17592367885072,2017-05-01 08:29:42,1355.0,3384.0,818,0.99778091088273,2972.237381429161,482.9323290743221,2158.320864693446,3318.5098078169385,829.2047554620966,1932.3334159938363,2628.086531895465,138.7814795406257,1356.330545274653,174.5437120563005,-16.035185329825794,1355,3384,0.0005662514156285391
86,17592368291819,2017-05-01 08:57:41,1077.0,153.0,576,0.9998270071829698,6540.973651967648,1131.5745866507941,4387.128336855109,6650.846897894095,1241.4478325772302,4488.941655910897,6036.337691191082,626.9386258742279,2562.419053100636,1022.2200701455286,2359.155551392737,1077,153,0.0005662514156285391
87,17592367980928,2017-05-01 08:37:26,1137.0,1993.0,626,0.5082702077932619,7995.262876068063,212.85203589920403,2650.968851785114,8008.2333121190395,225.8224719501825,1640.544373009336,7828.110913282826,45.70007311396764,1436.6512082988645,1109.3397877074592,1315.1629464992309,1137,1993,0.0005662514156285391
88,17592368033396,2017-05-01 08:52:37,57.0,479.0,37,0.9998332595513166,7830.785236736423,1259.5381158559626,5108.383393758795,7998.360273666887,1427.113152786428,4985.017513552961,6904.904513487431,333.6573926069701,1874.209837271341,991.9937379425096,2971.4891581092043,57,479,0.0011325028312570782
89,17592368232356,2017-05-01 08:59:51,57.0,479.0,37,0.9998332595513166,7830.785236736423,1259.5381158559626,5108.383393758795,7998.360273666887,1427.113152786428,4985.017513552961,6904.904513487431,333.6573926069701,1874.209837271341,991.9937379425096,2971.4891581092043,57,479,0.0011325028312570782
90,17592367527010,2017-05-01 08:05:12,1070.0,1222.0,553,0.9986826330566402,10671.094563596756,1351.2797799942564,5005.259199109966,11058.477160038447,1738.6623764359356,5012.144737428558,10016.200492713164,696.3857091106672,3117.357375593802,1757.8990048527644,3118.21976338038,1070,1222,0.0005662514156285391
91,17592367920520,2017-05-01 08:34:47,2203.0,39.0,1167,0.9978733542399252,5388.180108884322,921.4292701181537,3401.033932797524,5622.843909781773,1156.0930710156056,3266.7175126968673,4776.991088652158,310.2402498859879,1674.0260248559111,806.8193697923402,1496.1363602864599,2203,39,0.0005662514156285391
