,vehicle_id,vehicle_type,depart_time,depart_timestamp,arrival_time,arrival_timestamp,O_location,D_location,p1_id,p2_id,O_x_coord,O_y_coord,D_x_coord,D_y_coord
451,66,delivery_p1,2017-05-01 00:54:12.991926528,1493600052.9919264,2017-05-01 00:58:28.015426304,1493600308.0154264,864.0,803.0,17592368106452,17592368087334.0,110.2901696,19.9935906,110.2900341,20.0125741
452,8,delivery_p1,2017-05-01 00:12:38.157444096,1493597558.157444,2017-05-01 00:20:28.645779968,1493598028.6457798,2221.0,75.0,17592367529272,17592367749736.0,110.3375896,19.9934762,110.3276579,20.0262959
453,55,pickup_p2,2017-05-01 00:27:29.900000000,1493598449.9,2017-05-01 00:30:28.250502144,1493598628.250502,424.0,75.0,17592367775746,17592367944959.0,110.3182843,20.018609,110.3276579,20.0262959
454,14,delivery_p2,2017-05-01 01:02:57.071358208,1493600577.0713582,2017-05-01 01:11:03.340962816,1493601063.340963,2221.0,1817.0,17592368115484,17592368042373.0,110.3375896,19.9934762,110.3400783,19.9603678
455,81,"failed_ridepooling,delivery_p1",2017-05-01 00:13:00.000000000,1493597580.0,2017-05-01 00:19:45.815662592,1493597985.8156626,1078.0,1817.0,17592367471561,,110.3409699,19.9883926,110.3400783,19.9603678
456,76,delivery_p1,2017-05-01 01:02:37.255318784,1493600557.2553189,2017-05-01 01:11:03.639883520,1493601063.6398835,2112.0,1817.0,17592367901287,17592368000744.0,110.3344481,19.9944457,110.3400783,19.9603678
457,8,delivery_p2,2017-05-01 00:20:28.645779968,1493598028.6457798,2017-05-01 00:30:50.868591616,1493598650.8685915,75.0,1184.0,17592367529272,17592367749736.0,110.3276579,20.0262959,110.3221053,20.0635442
458,55,delivery_p2,2017-05-01 00:30:28.250502144,1493598628.250502,2017-05-01 00:36:49.050874368,1493599009.0508745,75.0,3621.0,17592367775746,17592367944959.0,110.3276579,20.0262959,110.3366059,19.9994198
459,21,pickup_p1,2017-05-01 00:17:49.900000000,1493597869.9,2017-05-01 00:20:50.727564800,1493598050.7275648,2143.0,3621.0,17592367624240,,110.3322275,20.0104305,110.3366059,19.9994198
460,110,pickup_p1,2017-05-01 00:55:29.900000000,1493600129.9,2017-05-01 00:57:03.448824576,1493600223.4488246,2666.0,3621.0,17592368280308,,110.3424934,19.9997167,110.3366059,19.9994198
461,24,"failed_ridepooling,delivery_p1",2017-05-01 00:10:20.000000000,1493597420.0,2017-05-01 00:21:58.652321536,1493598118.6523216,2243.0,997.0,17592367653395,,110.3274836,19.9771667,110.3808548,19.9830621
462,57,delivery_p2,2017-05-01 00:18:10.000000000,1493597890.0,2017-05-01 00:27:30.330568960,1493598450.330569,2243.0,1071.0,17592367589354,17592367845531.0,110.3274836,19.9771667,110.353014,19.9990498
463,94,delivery_p2,2017-05-01 00:37:36.080428544,1493599056.0804286,2017-05-01 00:41:37.200579584,1493599297.2005796,1587.0,1071.0,17592367825383,17592368057646.0,110.3700063,20.0068108,110.353014,19.9990498
464,54,delivery_p1,2017-05-01 00:58:38.457312256,1493600318.4573123,2017-05-01 01:14:13.268745728,1493601253.2687457,2243.0,1748.0,17592368251626,17592368160265.0,110.3274836,19.9771667,110.2806238,20.0035368
465,68,pickup_p2,2017-05-01 00:13:19.900000000,1493597599.9,2017-05-01 00:16:00.752105216,1493597760.7521052,1750.0,1748.0,17592367552093,17592367706424.0,110.2678435,20.0042058,110.2806238,20.0035368
466,85,pickup_p2,2017-05-01 00:10:39.900000000,1493597439.9,2017-05-01 00:11:51.962373888,1493597511.962374,1350.0,1351.0,17592367703003,17592367611175.0,110.358656,20.0403652,110.3643214,20.0407532
467,85,pickup_p1,2017-05-01 00:27:19.900000000,1493598439.9,2017-05-01 00:27:20.000000000,1493598440.0,1351.0,1351.0,17592367699325,,110.3643214,20.0407532,110.3643214,20.0407532
468,89,delivery_p2,2017-05-01 00:31:16.628373504,1493598676.6283736,2017-05-01 00:38:37.345626368,1493599117.3456264,1350.0,3384.0,17592367745149,17592367804398.0,110.358656,20.0403652,110.3470893,20.0160186
469,11,delivery_p2,2017-05-01 00:30:13.185102080,1493598613.185102,2017-05-01 00:35:39.891047936,1493598939.891048,187.0,3384.0,17592367699772,17592367729368.0,110.3380713,20.0324718,110.3470893,20.0160186
470,18,delivery_p2,2017-05-01 00:59:20.000000000,1493600360.0,2017-05-01 01:05:55.444906240,1493600755.4449062,1350.0,2431.0,17592368125137,17592368136445.0,110.358656,20.0403652,110.3501781,20.054303
471,122,pickup_p1,2017-05-01 00:10:39.900000000,1493597439.9,2017-05-01 00:12:35.564839680,1493597555.5648396,1739.0,3300.0,17592367745231,,110.3043869,20.004105,110.3077774,20.0095656
472,46,delivery_p1,2017-05-01 00:42:39.789289216,1493599359.7892892,2017-05-01 00:58:20.626174208,1493600300.6261742,1066.0,3300.0,17592367777656,17592367972794.0,110.3524365,19.9897543,110.3077774,20.0095656
473,85,delivery_p1,2017-05-01 00:11:51.962373888,1493597511.962374,2017-05-01 00:18:46.712491776,1493597926.7124918,1351.0,128.0,17592367703003,17592367611175.0,110.3643214,20.0407532,110.3466209,20.034099
474,100,pickup_p1,2017-05-01 00:47:19.900000000,1493599639.9,2017-05-01 00:50:38.082276096,1493599838.082276,2388.0,128.0,17592368109960,,110.3342027,20.0284848,110.3466209,20.034099
475,85,pickup_p2,2017-05-01 00:30:39.900000000,1493598639.9,2017-05-01 00:33:21.310140416,1493598801.3101404,1351.0,539.0,17592367699325,17592367947932.0,110.3643214,20.0407532,110.3567038,20.0357216
476,85,delivery_p2,2017-05-01 00:18:46.712491776,1493597926.7124918,2017-05-01 00:21:05.213399552,1493598065.2133996,128.0,2220.0,17592367703003,17592367611175.0,110.3466209,20.034099,110.3374218,20.031768
477,72,pickup_p1,2017-05-01 00:23:59.900000000,1493598239.9,2017-05-01 00:24:50.983602944,1493598290.983603,2218.0,2220.0,17592367801490,,110.3401534,20.0289451,110.3374218,20.031768
478,14,delivery_p2,2017-05-01 00:28:19.767510784,1493598499.767511,2017-05-01 00:30:52.234528000,1493598652.234528,489.0,2220.0,17592367785991,17592367735999.0,110.3334693,20.0403701,110.3374218,20.031768
479,25,"failed_ridepooling,delivery_p1",2017-05-01 00:28:30.000000000,1493598510.0,2017-05-01 00:36:02.980627200,1493598962.9806273,777.0,2220.0,17592367848919,,110.3106963,20.0321502,110.3374218,20.031768
480,100,"failed_ridepooling,delivery_p1",2017-05-01 00:55:50.000000000,1493600150.0,2017-05-01 01:05:44.249631488,1493600744.2496314,128.0,1186.0,17592368109960,,110.3466209,20.034099,110.3294446,20.0637925
481,78,pickup_p2,2017-05-01 00:10:49.900000000,1493597449.9,2017-05-01 00:11:55.061267456,1493597515.0612674,1230.0,1231.0,17592367487005,17592367549961.0,110.3396865,20.0578629,110.3447274,20.0582383
482,28,pickup_p1,2017-05-01 00:22:09.900000000,1493598129.9,2017-05-01 00:23:17.268960768,1493598197.2689607,493.0,1231.0,17592367790374,,110.3480568,20.0565399,110.3447274,20.0582383
483,58,delivery_p1,2017-05-01 00:56:04.036356352,1493600164.0363564,2017-05-01 01:08:29.761838336,1493600909.7618384,1230.0,2145.0,17592368251994,17592368112449.0,110.3396865,20.0578629,110.341232,20.0134608
484,22,delivery_p2,2017-05-01 00:28:58.090572032,1493598538.090572,2017-05-01 00:53:48.240597504,1493600028.2405975,3402.0,2762.0,17592367434294,17592367691483.0,110.2773495,20.0155234,110.2594221,19.9321078
485,28,pickup_p2,2017-05-01 00:27:39.900000000,1493598459.9,2017-05-01 00:28:49.590698752,1493598529.5906987,1231.0,2358.0,17592367790374,17592367714045.0,110.3447274,20.0582383,110.3466752,20.0534517
486,6,pickup_p2,2017-05-01 00:51:59.900000000,1493599919.9,2017-05-01 00:54:15.736503296,1493600055.7365034,431.0,2358.0,17592368172794,17592368142731.0,110.3360778,20.0508546,110.3466752,20.0534517
487,3,pickup_p2,2017-05-01 00:59:39.900000000,1493600379.9,2017-05-01 01:01:42.435757568,1493600502.4357576,2359.0,2358.0,17592368204329,17592368299170.0,110.3436598,20.0620695,110.3466752,20.0534517
488,78,pickup_p1,2017-05-01 00:34:49.900000000,1493598889.9,2017-05-01 00:38:34.847328512,1493599114.8473284,1231.0,2641.0,17592367830619,,110.3447274,20.0582383,110.3451315,20.0710568
489,103,pickup_p1,2017-05-01 00:11:19.900000000,1493597479.9,2017-05-01 00:13:59.422473216,1493597639.4224732,1096.0,1095.0,17592367590465,,110.2817039,19.9781657,110.2944165,19.9781804
490,9,"failed_ridepooling,delivery_p1",2017-05-01 00:11:20.000000000,1493597480.0,2017-05-01 00:18:45.522433024,1493597925.522433,1547.0,1311.0,17592367660291,,110.3376891,20.0710574,110.3491566,20.0418032
491,76,pickup_p1,2017-05-01 00:32:59.900000000,1493598779.9,2017-05-01 00:37:24.111882496,1493599044.1118824,1547.0,1304.0,17592367901287,,110.3376891,20.0710574,110.3193237,20.0676498
492,83,pickup_p1,2017-05-01 00:44:49.900000000,1493599489.9,2017-05-01 00:46:41.056632576,1493599601.0566325,1547.0,2634.0,17592367992143,,110.3376891,20.0710574,110.3334344,20.0750017
493,3,pickup_p1,2017-05-01 00:57:29.900000000,1493600249.9,2017-05-01 01:00:16.462470144,1493600416.46247,1547.0,2359.0,17592368204329,,110.3376891,20.0710574,110.3436598,20.0620695
494,51,"failed_ridepooling,delivery_p1",2017-05-01 00:11:20.000000000,1493597480.0,2017-05-01 00:31:53.994773248,1493598713.9947731,3206.0,1068.0,17592367561064,,110.2739166,19.9838259,110.3601296,19.9905221
495,37,delivery_p2,2017-05-01 00:25:47.119476992,1493598347.119477,2017-05-01 00:38:52.156548864,1493599132.1565487,1382.0,686.0,17592367692218,17592367755876.0,110.3214524,20.0334191,110.2899617,19.9976185
496,30,pickup_p1,2017-05-01 00:59:19.900000000,1493600359.9,2017-05-01 01:00:47.131315712,1493600447.1313157,1382.0,2363.0,17592368278088,,110.3214524,20.0334191,110.3185785,20.0290831
497,118,"failed_ridepooling,delivery_p1",2017-05-01 00:12:20.000000000,1493597540.0,2017-05-01 00:23:28.817932800,1493598208.8179328,3223.0,2363.0,17592367663682,,110.2944066,19.9998084,110.3185785,20.0290831
498,85,pickup_p1,2017-05-01 00:47:19.900000000,1493599639.9,2017-05-01 00:47:59.454657536,1493599679.4546576,291.0,2363.0,17592368171996,,110.3157988,20.0276965,110.3185785,20.0290831
499,43,pickup_p2,2017-05-01 00:11:49.900000000,1493597509.9,2017-05-01 00:12:41.354616320,1493597561.3546164,630.0,2215.0,17592367680990,17592367750160.0,110.3366104,20.022448,110.3337647,20.0211916
500,11,pickup_p1,2017-05-01 00:11:49.900000000,1493597509.9,2017-05-01 00:11:52.173214976,1493597512.173215,1213.0,1567.0,17592367699772,,110.3257251,20.0639415,110.3258981,20.0639458
501,76,delivery_p2,2017-05-01 00:43:47.928723712,1493599427.9287238,2017-05-01 01:02:37.255318784,1493600557.2553189,1213.0,2112.0,17592367901287,17592368000744.0,110.3257251,20.0639415,110.3344481,19.9944457
502,43,delivery_p1,2017-05-01 00:19:24.897672448,1493597964.8976724,2017-05-01 00:29:17.480547584,1493598557.4805477,776.0,1179.0,17592367680990,17592367750160.0,110.315605,20.0349936,110.3402698,20.0610193
503,54,delivery_p2,2017-05-01 00:47:02.183751936,1493599622.183752,2017-05-01 00:53:21.398842368,1493600001.3988423,776.0,411.0,17592367717357,17592367888320.0,110.315605,20.0349936,110.3412394,20.0469946
504,92,pickup_p1,2017-05-01 00:12:19.900000000,1493597539.9,2017-05-01 00:14:27.381349120,1493597667.381349,3589.0,2689.0,17592367753731,,110.1915533,20.0592676,110.1887184,20.0567895
505,98,pickup_p2,2017-05-01 00:12:29.900000000,1493597549.9,2017-05-01 00:13:30.615630592,1493597610.6156306,81.0,79.0,17592367581362,17592367708878.0,110.3058475,20.0262806,110.3105516,20.0252305
506,55,pickup_p1,2017-05-01 00:40:29.900000000,1493599229.9,2017-05-01 00:45:20.177881600,1493599520.1778817,140.0,79.0,17592367996527,,110.3280969,20.0249468,110.3105516,20.0252305
507,98,delivery_p2,2017-05-01 00:13:30.615630592,1493597610.6156306,2017-05-01 00:20:32.659372800,1493598032.6593728,79.0,2143.0,17592367581362,17592367708878.0,110.3105516,20.0252305,110.3322275,20.0104305
508,49,pickup_p2,2017-05-01 00:49:19.900000000,1493599759.9,2017-05-01 00:52:15.948471040,1493599935.948471,3295.0,2143.0,17592368160282,17592368112916.0,110.3207849,20.0059378,110.3322275,20.0104305
509,68,pickup_p2,2017-05-01 00:48:29.900000000,1493599709.9,2017-05-01 00:53:12.166648320,1493599992.1666484,116.0,2143.0,17592368034231,17592368168638.0,110.3316762,20.0261705,110.3322275,20.0104305
510,98,pickup_p1,2017-05-01 00:58:09.900000000,1493600289.9,2017-05-01 00:59:08.185963008,1493600348.185963,79.0,78.0,17592368119069,,110.3105516,20.0252305,110.3150659,20.0242176
511,13,pickup_p2,2017-05-01 00:56:19.900000000,1493600179.9,2017-05-01 00:56:39.130567424,1493600199.1305673,77.0,78.0,17592368148417,17592368071861.0,110.3165565,20.0239289,110.3150659,20.0242176
512,68,delivery_p1,2017-05-01 00:19:31.676080384,1493597971.6760805,2017-05-01 00:31:16.654449664,1493598676.6544497,803.0,461.0,17592367552093,17592367706424.0,110.2900341,20.0125741,110.3354183,20.0084362
513,38,pickup_p1,2017-05-01 00:24:49.900000000,1493598289.9,2017-05-01 00:27:11.680388352,1493598431.6803885,803.0,824.0,17592367642599,,110.2900341,20.0125741,110.2818217,20.0093298
514,66,pickup_p1,2017-05-01 00:22:09.900000000,1493598129.9,2017-05-01 00:23:17.287770624,1493598197.2877707,823.0,824.0,17592367675977,,110.2871884,20.0093471,110.2818217,20.0093298
515,1,"failed_ridepooling,delivery_p1",2017-05-01 00:47:30.000000000,1493599650.0,2017-05-01 00:58:36.064578816,1493600316.0645788,3348.0,824.0,17592367967606,,110.265418,19.9655829,110.2818217,20.0093298
516,42,pickup_p1,2017-05-01 00:43:19.900000000,1493599399.9,2017-05-01 00:47:45.503145728,1493599665.5031457,803.0,3221.0,17592367958641,,110.2900341,20.0125741,110.2981517,20.0081146
517,52,delivery_p1,2017-05-01 00:24:36.241863424,1493598276.2418635,2017-05-01 00:51:21.631984128,1493599881.6319842,2234.0,3492.0,17592367486477,17592367610328.0,110.3242048,19.9928843,110.4107703,20.0495148
518,64,pickup_p1,2017-05-01 00:12:59.900000000,1493597579.9,2017-05-01 00:13:00.000000000,1493597580.0,3571.0,3571.0,17592367686503,,110.3545553,20.0743586,110.3545553,20.0743586
519,30,"failed_ridepooling,delivery_p1",2017-05-01 00:13:10.000000000,1493597590.0,2017-05-01 00:21:42.145831168,1493598102.145831,194.0,2400.0,17592367569051,,110.3432178,20.0358849,110.3620642,20.0102822
520,30,pickup_p1,2017-05-01 00:25:09.900000000,1493598309.9,2017-05-01 00:25:10.000000000,1493598310.0,2400.0,2400.0,17592367864526,,110.3620642,20.0102822,110.3620642,20.0102822
521,56,"failed_ridepooling,delivery_p1",2017-05-01 00:37:20.000000000,1493599040.0,2017-05-01 00:42:52.115311104,1493599372.1153111,133.0,2400.0,17592367720933,,110.3550341,20.0284767,110.3620642,20.0102822
522,3,delivery_p1,2017-05-01 01:01:42.435757568,1493600502.4357576,2017-05-01 01:14:08.574348288,1493601248.5743482,2358.0,2400.0,17592368204329,17592368299170.0,110.3466752,20.0534517,110.3620642,20.0102822
523,84,"failed_ridepooling,delivery_p1",2017-05-01 00:45:40.000000000,1493599540.0,2017-05-01 01:03:13.326671104,1493600593.3266711,3863.0,2400.0,17592367846909,,110.3162431,19.9845495,110.3620642,20.0102822
524,60,pickup_p2,2017-05-01 00:40:19.900000000,1493599219.9,2017-05-01 00:45:41.058684672,1493599541.0586846,1033.0,2400.0,17592368074276,17592367991408.0,110.3701145,19.9900169,110.3620642,20.0102822
525,70,delivery_p2,2017-05-01 00:17:15.195777536,1493597835.1957774,2017-05-01 00:27:16.871395072,1493598436.871395,194.0,3435.0,17592367537052,17592367721287.0,110.3432178,20.0358849,110.3660652,20.0082413
526,32,pickup_p1,2017-05-01 00:52:59.900000000,1493599979.9,2017-05-01 00:55:56.738694912,1493600156.738695,1047.0,3435.0,17592368263272,,110.3544557,20.0068401,110.3660652,20.0082413
527,14,pickup_p2,2017-05-01 00:25:39.900000000,1493598339.9,2017-05-01 00:28:19.767510784,1493598499.767511,194.0,489.0,17592367785991,17592367735999.0,110.3432178,20.0358849,110.3334693,20.0403701
528,10,pickup_p1,2017-05-01 00:13:29.900000000,1493597609.9,2017-05-01 00:13:30.000000000,1493597610.0,177.0,177.0,17592367615270,,110.3280866,20.0430644,110.3280866,20.0430644
529,10,pickup_p2,2017-05-01 00:13:39.900000000,1493597619.9,2017-05-01 00:14:09.880719104,1493597649.8807192,177.0,1269.0,17592367615270,17592367601303.0,110.3280866,20.0430644,110.3258279,20.0428344
530,116,pickup_p2,2017-05-01 00:24:49.900000000,1493598289.9,2017-05-01 00:29:34.808034816,1493598574.808035,1581.0,1269.0,17592367733503,17592367804269.0,110.347458,20.0483912,110.3258279,20.0428344
531,19,pickup_p1,2017-05-01 00:13:29.900000000,1493597609.9,2017-05-01 00:15:35.271876352,1493597735.2718763,1746.0,1741.0,17592367620355,,110.2857324,20.0033681,110.2957232,20.0033794
532,127,pickup_p1,2017-05-01 00:16:59.900000000,1493597819.9,2017-05-01 00:19:59.653165056,1493597999.653165,1746.0,865.0,17592367605641,,110.2857324,20.0033681,110.2944045,19.9974953
533,10,delivery_p2,2017-05-01 00:14:09.880719104,1493597649.8807192,2017-05-01 00:19:09.870143232,1493597949.8701432,1269.0,1182.0,17592367615270,17592367601303.0,110.3258279,20.0428344,110.3427796,20.0525396
534,10,pickup_p1,2017-05-01 00:27:19.900000000,1493598439.9,2017-05-01 00:27:20.000000000,1493598440.0,1182.0,1182.0,17592367821267,,110.3427796,20.0525396,110.3427796,20.0525396
535,28,pickup_p2,2017-05-01 00:58:49.900000000,1493600329.9,2017-05-01 00:58:50.000000000,1493600330.0,1182.0,1182.0,17592368140985,17592368273795.0,110.3427796,20.0525396,110.3427796,20.0525396
536,69,pickup_p2,2017-05-01 00:43:49.900000000,1493599429.9,2017-05-01 00:46:45.093642752,1493599605.0936427,1178.0,1182.0,17592368051732,17592367944339.0,110.3389153,20.0651414,110.3427796,20.0525396
537,28,pickup_p1,2017-05-01 00:58:39.900000000,1493600319.9,2017-05-01 00:59:30.327380480,1493600370.3273804,2358.0,1182.0,17592368140985,,110.3466752,20.0534517,110.3427796,20.0525396
538,86,delivery_p2,2017-05-01 00:59:40.000000000,1493600380.0,2017-05-01 01:06:06.311901184,1493600766.311901,2631.0,1182.0,17592368043437,17592368287795.0,110.3391423,20.0783624,110.3427796,20.0525396
539,25,pickup_p1,2017-05-01 00:21:39.900000000,1493598099.9,2017-05-01 00:25:47.396662272,1493598347.3966622,1269.0,777.0,17592367848919,,110.3258279,20.0428344,110.3106963,20.0321502
540,116,delivery_p1,2017-05-01 00:29:34.808034816,1493598574.808035,2017-05-01 01:02:39.808083456,1493600559.8080835,1269.0,2043.0,17592367733503,17592367804269.0,110.3258279,20.0428344,110.1905133,20.0485749
541,10,delivery_p1,2017-05-01 00:19:09.870143232,1493597949.8701432,2017-05-01 00:27:16.881488896,1493598436.8814888,1182.0,1198.0,17592367615270,17592367601303.0,110.3427796,20.0525396,110.3202879,20.0728187
542,88,delivery_p1,2017-05-01 00:39:11.652810752,1493599151.6528108,2017-05-01 00:51:36.707279360,1493599896.7072794,40.0,1198.0,17592367821732,17592367886658.0,110.3208265,20.0256772,110.3202879,20.0728187
543,10,pickup_p2,2017-05-01 00:32:19.900000000,1493598739.9,2017-05-01 00:33:06.782974976,1493598786.782975,1182.0,1557.0,17592367821267,17592367817273.0,110.3427796,20.0525396,110.3391732,20.0516407
544,101,pickup_p2,2017-05-01 00:32:29.900000000,1493598749.9,2017-05-01 00:35:19.764310528,1493598919.7643106,1277.0,1557.0,17592367804226,17592367817273.0,110.3347319,20.0622003,110.3391732,20.0516407
545,28,delivery_p2,2017-05-01 00:58:50.000000000,1493600330.0,2017-05-01 01:06:59.094775552,1493600819.0947754,1182.0,151.0,17592368140985,17592368273795.0,110.3427796,20.0525396,110.3239963,20.0308249
546,12,"failed_ridepooling,delivery_p1",2017-05-01 00:13:40.000000000,1493597620.0,2017-05-01 00:33:05.739994368,1493598785.7399943,1555.0,393.0,17592367513363,,110.3397274,20.0579927,110.414177,20.0576594
547,41,"failed_ridepooling,delivery_p1",2017-05-01 00:13:40.000000000,1493597620.0,2017-05-01 00:22:12.966939392,1493598132.9669394,77.0,1322.0,17592367428040,,110.3165565,20.0239289,110.3504539,20.0324957
548,123,delivery_p2,2017-05-01 01:00:48.592274944,1493600448.592275,2017-05-01 01:03:22.809719040,1493600602.809719,3269.0,1322.0,17592367984808,17592368010477.0,110.3418024,20.0320787,110.3504539,20.0324957
549,114,delivery_p2,2017-05-01 00:25:47.845519104,1493598347.845519,2017-05-01 00:28:11.017132032,1493598491.017132,77.0,1779.0,17592367744901,17592367645397.0,110.3165565,20.0239289,110.306251,20.0263829
550,21,pickup_p2,2017-05-01 00:46:39.900000000,1493599599.9,2017-05-01 00:48:28.952086272,1493599708.9520862,77.0,3375.0,17592367942701,17592367937873.0,110.3165565,20.0239289,110.3159148,20.0181176
551,123,pickup_p1,2017-05-01 00:13:59.900000000,1493597639.9,2017-05-01 00:15:52.948791552,1493597752.9487915,3295.0,1737.0,17592367595829,,110.3207849,20.0059378,110.3134728,20.0022575
552,15,"failed_ridepooling,delivery_p1",2017-05-01 00:25:40.000000000,1493598340.0,2017-05-01 00:43:58.113987072,1493599438.113987,3295.0,3399.0,17592367746706,,110.3207849,20.0059378,110.2451681,20.0121506
553,125,delivery_p2,2017-05-01 00:41:18.474067200,1493599278.4740672,2017-05-01 00:50:11.149228032,1493599811.149228,3295.0,2223.0,17592367845761,17592368050594.0,110.3207849,20.0059378,110.3438273,19.9961084
554,125,pickup_p1,2017-05-01 00:56:49.900000000,1493600209.9,2017-05-01 01:01:57.526427392,1493600517.5264273,3295.0,57.0,17592368033396,,110.3207849,20.0059378,110.3029236,20.012963
555,120,pickup_p1,2017-05-01 00:14:19.900000000,1493597659.9,2017-05-01 00:14:52.421832704,1493597692.4218328,1752.0,1735.0,17592367759643,,110.2973518,20.0171734,110.2978197,20.0147955
556,120,pickup_p2,2017-05-01 00:53:59.900000000,1493600039.9,2017-05-01 00:56:45.712478720,1493600205.7124786,1752.0,785.0,17592368065773,17592368053317.0,110.2973518,20.0171734,110.2978847,20.0254635
557,83,pickup_p2,2017-05-01 00:14:29.900000000,1493597669.9,2017-05-01 00:16:31.574327808,1493597791.5743277,2665.0,3446.0,17592367488793,17592367616468.0,110.3407115,20.0002329,110.3401264,20.0074158
558,50,pickup_p1,2017-05-01 00:21:09.900000000,1493598069.9,2017-05-01 00:22:24.393315840,1493598144.3933158,2665.0,3623.0,17592367788395,,110.3407115,20.0002329,110.3369537,20.0019502
559,0,pickup_p1,2017-05-01 00:31:29.900000000,1493598689.9,2017-05-01 00:34:28.337255680,1493598868.3372557,2665.0,885.0,17592367893244,,110.3407115,20.0002329,110.3293982,19.9987481
560,4,pickup_p1,2017-05-01 00:36:39.900000000,1493598999.9,2017-05-01 00:39:11.669959680,1493599151.6699598,2665.0,2193.0,17592367835836,,110.3407115,20.0002329,110.3471269,19.9958434
561,110,pickup_p2,2017-05-01 00:38:49.900000000,1493599129.9,2017-05-01 00:39:15.479252224,1493599155.4792523,2665.0,2666.0,17592367835887,17592368076802.0,110.3407115,20.0002329,110.3424934,19.9997167
562,80,pickup_p1,2017-05-01 00:35:19.900000000,1493598919.9,2017-05-01 00:36:27.854319616,1493598987.8543196,3624.0,2666.0,17592367794628,,110.339226,20.0030854,110.3424934,19.9997167
563,4,pickup_p2,2017-05-01 00:38:39.900000000,1493599119.9,2017-05-01 00:40:46.190707456,1493599246.1907074,2193.0,2666.0,17592367835836,17592368076802.0,110.3471269,19.9958434,110.3424934,19.9997167
564,72,delivery_p1,2017-05-01 00:54:42.180843264,1493600082.1808434,2017-05-01 01:03:48.804019968,1493600628.80402,2665.0,40.0,17592368051789,17592368166093.0,110.3407115,20.0002329,110.3208265,20.0256772
565,31,delivery_p1,2017-05-01 00:30:23.113490944,1493598623.1134908,2017-05-01 00:38:33.643500032,1493599113.6435,131.0,40.0,17592367859294,17592367642389.0,110.352186,20.0310511,110.3208265,20.0256772
566,4,delivery_p2,2017-05-01 00:55:44.341214976,1493600144.341215,2017-05-01 01:01:05.900535552,1493600465.9005356,2218.0,40.0,17592367933298,17592368139972.0,110.3401534,20.0289451,110.3208265,20.0256772
567,99,delivery_p1,2017-05-01 00:33:53.773655552,1493598833.7736557,2017-05-01 00:42:30.588537600,1493599350.5885377,2693.0,40.0,17592367740291,17592367697897.0,110.336635,19.9974259,110.3208265,20.0256772
568,88,delivery_p2,2017-05-01 00:35:23.318383104,1493598923.3183832,2017-05-01 00:39:11.652810752,1493599151.6528108,1754.0,40.0,17592367821732,17592367886658.0,110.3224961,20.0164463,110.3208265,20.0256772
569,115,"failed_ridepooling,delivery_p1",2017-05-01 00:59:50.000000000,1493600390.0,2017-05-01 01:18:36.821411584,1493601516.8214116,3863.0,40.0,17592368175195,,110.3162431,19.9845495,110.3208265,20.0256772
570,79,pickup_p1,2017-05-01 00:57:49.900000000,1493600269.9,2017-05-01 01:01:59.686544896,1493600519.686545,2665.0,2655.0,17592368281359,,110.3407115,20.0002329,110.3242047,19.997474
571,95,pickup_p1,2017-05-01 00:53:29.900000000,1493600009.9,2017-05-01 00:53:34.085853696,1493600014.0858538,883.0,2655.0,17592368168409,,110.324259,19.9971729,110.3242047,19.997474
572,66,delivery_p2,2017-05-01 00:45:19.443565568,1493599519.4435656,2017-05-01 00:54:12.991926528,1493600052.9919264,2390.0,864.0,17592368106452,17592368087334.0,110.3242171,20.0017526,110.2901696,19.9935906
573,52,delivery_p2,2017-05-01 00:51:40.000000000,1493599900.0,2017-05-01 01:03:05.807921920,1493600585.807922,2390.0,438.0,17592368031005,17592368031005.0,110.3242171,20.0017526,110.3646407,20.0186368
574,97,delivery_p2,2017-05-01 00:47:57.226865408,1493599677.2268653,2017-05-01 00:54:19.453764864,1493600059.453765,1331.0,438.0,17592367899265,17592368062027.0,110.3388606,20.0250458,110.3646407,20.0186368
575,102,delivery_p2,2017-05-01 00:52:44.259047168,1493599964.2590473,2017-05-01 00:57:56.395712256,1493600276.3957124,1051.0,438.0,17592368077754,17592367976533.0,110.3636388,20.0001997,110.3646407,20.0186368
576,52,delivery_p1,2017-05-01 01:03:05.807921920,1493600585.807922,2017-05-01 01:03:05.807921920,1493600585.807922,438.0,438.0,17592368031005,17592368031005.0,110.3646407,20.0186368,110.3646407,20.0186368
577,83,delivery_p1,2017-05-01 00:16:31.574327808,1493597791.5743277,2017-05-01 00:24:02.184189440,1493598242.1841896,3446.0,3282.0,17592367488793,17592367616468.0,110.3401264,20.0074158,110.3172049,20.0220068
578,83,pickup_p1,2017-05-01 00:29:39.900000000,1493598579.9,2017-05-01 00:34:05.498883072,1493598845.498883,3446.0,2207.0,17592367809527,,110.3401264,20.0074158,110.3471015,20.0207659
579,83,pickup_p2,2017-05-01 00:32:09.900000000,1493598729.9,2017-05-01 00:32:10.000000000,1493598730.0,2207.0,2207.0,17592367809527,17592367903518.0,110.3471015,20.0207659,110.3471015,20.0207659
580,44,pickup_p1,2017-05-01 00:14:39.900000000,1493597679.9,2017-05-01 00:15:58.937678080,1493597758.937678,476.0,633.0,17592367772559,,110.346802,20.0243798,110.3416302,20.0223599
