,vehicle_id,vehicle_type,depart_time,O_location,D_location,p1_id,p2_id,O_x_coord,O_y_coord,D_x_coord,D_y_coord
44,32,delivery_p1,1493599051.481391,2650.0,1547.0,17592367948715,17592367876954.0,110.3539799,20.0218959,110.3376891,20.0710574
45,3,"failed_ridepooling,delivery_p1",1493599260.0,469.0,1547.0,17592367881100,,110.3738016,20.0184417,110.3376891,20.0710574
46,125,pickup_p2,1493599590.0,2634.0,496.0,17592367992143,17592367964605.0,110.3334344,20.0750017,110.3384474,20.0541928
47,28,pickup_p1,1493599620.0,1182.0,496.0,17592367964605,,110.3427796,20.0525396,110.3384474,20.0541928
48,38,pickup_p1,1493596880.0,119.0,121.0,17592367575182,,110.3289558,20.025095,110.3322513,20.0167634
49,42,pickup_p1,1493598140.0,119.0,2208.0,17592367642804,,110.3289558,20.025095,110.333701,20.0242463
50,110,pickup_p1,1493597720.0,3391.0,2208.0,17592367543316,,110.3319369,20.0195574,110.333701,20.0242463
51,21,delivery_p2,1493598374.211271,2113.0,2208.0,17592367624240,17592367944463.0,110.3359164,19.9957182,110.333701,20.0242463
52,51,pickup_p1,1493596880.0,2678.0,3206.0,17592367561064,,110.2804135,19.9913703,110.2739166,19.9838259
53,125,pickup_p1,1493597130.0,2678.0,2678.0,17592367671090,,110.2804135,19.9913703,110.2804135,19.9913703
54,125,pickup_p2,1493597300.0,2678.0,2679.0,17592367671090,17592367588092.0,110.2804135,19.9913703,110.2803676,19.9933808
55,63,pickup_p1,1493596880.0,2227.0,878.0,17592367551984,,110.3200411,19.9995377,110.3135356,19.9972854
56,63,pickup_p2,1493597120.0,878.0,878.0,17592367551984,17592367516492.0,110.3135356,19.9972854,110.3135356,19.9972854
57,123,pickup_p1,1493599110.0,1739.0,878.0,17592367845761,,110.3043869,20.004105,110.3135356,19.9972854
58,102,pickup_p1,1493596910.0,1058.0,1074.0,17592367515296,,110.3461814,19.9888816,110.3487453,19.9893267
59,102,pickup_p2,1493596920.0,1074.0,1074.0,17592367515296,17592367515296.0,110.3487453,19.9893267,110.3487453,19.9893267
60,73,"failed_ridepooling,delivery_p1",1493600110.0,1058.0,1657.0,17592368101216,,110.3461814,19.9888816,110.3613256,19.9108691
61,102,delivery_p2,1493596920.0,1074.0,2671.0,17592367515296,17592367515296.0,110.3487453,19.9893267,110.3500396,20.0048891
62,102,delivery_p1,1493597214.362265,2671.0,2671.0,17592367515296,17592367515296.0,110.3500396,20.0048891,110.3500396,20.0048891
63,68,delivery_p2,1493599992.1666484,2143.0,2671.0,17592368034231,17592368168638.0,110.3322275,20.0104305,110.3500396,20.0048891
64,102,pickup_p1,1493599110.0,2671.0,1072.0,17592368077754,,110.3500396,20.0048891,110.3515021,20.001954
65,68,delivery_p1,1493600269.5575452,2671.0,1069.0,17592368034231,17592368168638.0,110.3500396,20.0048891,110.3622966,19.9907808
66,71,pickup_p2,1493599350.0,379.0,1069.0,17592367958209,17592367995404.0,110.3765969,19.9810403,110.3622966,19.9907808
67,118,pickup_p1,1493596940.0,1728.0,3223.0,17592367663682,,110.2927417,20.0065985,110.2944066,19.9998084
68,38,pickup_p1,1493600030.0,823.0,3223.0,17592368202975,,110.2871884,20.0093471,110.2944066,19.9998084
69,68,delivery_p1,1493599054.9611714,1728.0,1772.0,17592367809999,17592367926444.0,110.2927417,20.0065985,110.3011871,20.0244527
70,114,pickup_p2,1493599050.0,81.0,1772.0,17592367704821,17592367982670.0,110.3058475,20.0262806,110.3011871,20.0244527
71,4,delivery_p1,1493600795.0841682,1728.0,1728.0,17592368250772,17592368250772.0,110.2927417,20.0065985,110.2927417,20.0065985
72,4,delivery_p2,1493599910.0,1078.0,1728.0,17592368250772,17592368250772.0,110.3409699,19.9883926,110.2927417,20.0065985
73,68,pickup_p2,1493598950.0,1740.0,1728.0,17592367809999,17592367926444.0,110.2978997,20.0033891,110.2927417,20.0065985
74,24,pickup_p1,1493596950.0,1133.0,2243.0,17592367653395,,110.337474,19.9805445,110.3274836,19.9771667
75,30,delivery_p2,1493598965.0583124,2111.0,2243.0,17592367864526,17592367731759.0,110.331644,19.9919764,110.3274836,19.9771667
76,57,pickup_p1,1493597410.0,1085.0,2243.0,17592367589354,,110.3443467,19.9804333,110.3274836,19.9771667
77,57,pickup_p2,1493597890.0,2243.0,2243.0,17592367589354,17592367845531.0,110.3274836,19.9771667,110.3274836,19.9771667
78,29,pickup_p1,1493599700.0,1089.0,2243.0,17592367992741,,110.3196287,19.9782962,110.3274836,19.9771667
79,27,delivery_p2,1493600244.1003215,2246.0,2243.0,17592368251626,17592368160265.0,110.326244,19.9893897,110.3274836,19.9771667
80,8,delivery_p2,1493599038.7115614,1133.0,479.0,17592367948960,17592368048043.0,110.337474,19.9805445,110.3449993,20.0311155
81,49,pickup_p1,1493597380.0,479.0,479.0,17592367605284,,110.3449993,20.0311155,110.3449993,20.0311155
82,49,pickup_p2,1493597390.0,479.0,479.0,17592367605284,17592367605284.0,110.3449993,20.0311155,110.3449993,20.0311155
83,123,delivery_p1,1493600915.019353,3412.0,479.0,17592368033396,17592368274702.0,110.3270583,20.0271084,110.3449993,20.0311155
84,8,pickup_p1,1493600280.0,1133.0,7.0,17592368215017,,110.337474,19.9805445,110.3374007,19.9879419
85,110,pickup_p1,1493599750.0,1085.0,7.0,17592367982761,,110.3443467,19.9804333,110.3374007,19.9879419
86,45,pickup_p1,1493596970.0,993.0,993.0,17592367475081,,110.3657146,19.9802057,110.3657146,19.9802057
87,80,pickup_p1,1493597730.0,993.0,993.0,17592367715698,,110.3657146,19.9802057,110.3657146,19.9802057
88,45,pickup_p2,1493597550.0,993.0,3290.0,17592367475081,17592367605959.0,110.3657146,19.9802057,110.3622935,19.9877523
89,32,pickup_p1,1493599990.0,1048.0,3290.0,17592368260459,,110.357566,20.0041143,110.3622935,19.9877523
90,57,pickup_p2,1493599690.0,1066.0,3290.0,17592368003908,17592368014405.0,110.3524365,19.9897543,110.3622935,19.9877523
91,123,delivery_p1,1493599831.149228,2223.0,3290.0,17592367845761,17592368050594.0,110.3438273,19.9961084,110.3622935,19.9877523
92,80,"failed_ridepooling,delivery_p1",1493598330.0,993.0,3624.0,17592367715698,,110.3657146,19.9802057,110.339226,20.0030854
93,110,delivery_p2,1493598244.6623206,3391.0,3624.0,17592367543316,17592367644317.0,110.3319369,20.0195574,110.339226,20.0030854
94,4,pickup_p1,1493596980.0,2393.0,1370.0,17592367671334,,110.3676773,20.0289558,110.3675838,20.0289556
95,96,pickup_p2,1493598070.0,2393.0,1370.0,17592367709776,17592367621202.0,110.3676773,20.0289558,110.3675838,20.0289556
96,4,pickup_p2,1493596990.0,1370.0,1370.0,17592367671334,17592367671334.0,110.3675838,20.0289556,110.3675838,20.0289556
97,37,pickup_p2,1493597500.0,604.0,1370.0,17592367692218,17592367755876.0,110.3766748,20.0297118,110.3675838,20.0289556
98,81,pickup_p1,1493596980.0,1077.0,1078.0,17592367471561,,110.3453365,19.988906,110.3409699,19.9883926
99,55,delivery_p1,1493599009.0508745,3621.0,1078.0,17592367775746,17592367944959.0,110.3366059,19.9994198,110.3409699,19.9883926
100,112,"failed_ridepooling,delivery_p1",1493597940.0,2330.0,1078.0,17592367542850,,110.4728753,19.9839538,110.3409699,19.9883926
101,4,pickup_p2,1493599910.0,1078.0,1078.0,17592368250772,17592368250772.0,110.3409699,19.9883926,110.3409699,19.9883926
102,110,pickup_p2,1493599770.0,7.0,1078.0,17592367982761,17592368137778.0,110.3374007,19.9879419,110.3409699,19.9883926
103,4,pickup_p1,1493599900.0,2194.0,1078.0,17592368250772,,110.3471126,19.9973208,110.3409699,19.9883926
104,104,delivery_p1,1493599748.2442806,1077.0,3269.0,17592367984808,17592368010477.0,110.3453365,19.988906,110.3418024,20.0320787
105,14,"failed_ridepooling,delivery_p1",1493597590.0,81.0,3269.0,17592367671235,,110.3058475,20.0262806,110.3418024,20.0320787
106,64,"failed_ridepooling,delivery_p1",1493598180.0,3571.0,3269.0,17592367686503,,110.3545553,20.0743586,110.3418024,20.0320787
107,60,delivery_p2,1493599541.0586846,2400.0,3269.0,17592368074276,17592367991408.0,110.3620642,20.0102822,110.3418024,20.0320787
108,4,delivery_p2,1493596990.0,1370.0,3278.0,17592367671334,17592367671334.0,110.3675838,20.0289556,110.3184971,20.0320049
109,4,delivery_p1,1493597740.387288,3278.0,3278.0,17592367671334,17592367671334.0,110.3184971,20.0320049,110.3184971,20.0320049
110,97,delivery_p2,1493598080.9106812,490.0,3278.0,17592367764808,17592367783947.0,110.3356261,20.0343245,110.3184971,20.0320049
111,37,delivery_p1,1493597639.555565,1370.0,1382.0,17592367692218,17592367755876.0,110.3675838,20.0289556,110.3214524,20.0334191
112,56,delivery_p1,1493600355.204892,1382.0,1382.0,17592368104140,17592368104140.0,110.3214524,20.0334191,110.3214524,20.0334191
113,56,delivery_p2,1493599460.0,544.0,1382.0,17592368104140,17592368104140.0,110.3730519,20.0123614,110.3214524,20.0334191
114,96,delivery_p2,1493598071.1721544,1370.0,1348.0,17592367709776,17592367621202.0,110.3675838,20.0289556,110.3538777,20.0403448
115,130,pickup_p2,1493598310.0,249.0,1348.0,17592367852303,17592367674373.0,110.3592169,20.0549485,110.3538777,20.0403448
116,119,pickup_p2,1493599320.0,558.0,1348.0,17592367914593,17592367892617.0,110.3579319,20.0505575,110.3538777,20.0403448
117,96,pickup_p1,1493600340.0,1370.0,1368.0,17592368303228,,110.3675838,20.0289556,110.3675816,20.033225
118,14,pickup_p1,1493596990.0,1772.0,81.0,17592367671235,,110.3011871,20.0244527,110.3058475,20.0262806
119,98,pickup_p1,1493597150.0,3283.0,81.0,17592367581362,,110.3207709,20.0246794,110.3058475,20.0262806
120,114,pickup_p1,1493598760.0,1779.0,81.0,17592367704821,,110.306251,20.0263829,110.3058475,20.0262806
121,68,delivery_p2,1493599411.1249795,1772.0,38.0,17592367809999,17592367926444.0,110.3011871,20.0244527,110.3204729,20.0245874
122,20,delivery_p2,1493598196.5471354,633.0,38.0,17592367643749,17592367861756.0,110.3416302,20.0223599,110.3204729,20.0245874
123,75,delivery_p1,1493600421.6061451,1070.0,38.0,17592368108745,17592368282568.0,110.3565181,19.9942564,110.3204729,20.0245874
124,117,pickup_p1,1493597950.0,38.0,38.0,17592367847143,,110.3204729,20.0245874,110.3204729,20.0245874
125,114,delivery_p2,1493599113.365836,1772.0,1085.0,17592367704821,17592367982670.0,110.3011871,20.0244527,110.3443467,19.9804333
126,54,"failed_ridepooling,delivery_p1",1493597610.0,2111.0,1085.0,17592367479989,,110.331644,19.9919764,110.3443467,19.9804333
127,44,delivery_p1,1493598353.0852065,2111.0,1085.0,17592367772559,17592367620202.0,110.331644,19.9919764,110.3443467,19.9804333
128,44,pickup_p1,1493598710.0,2111.0,1085.0,17592367829815,,110.331644,19.9919764,110.3443467,19.9804333
129,49,delivery_p2,1493597390.0,479.0,1085.0,17592367605284,17592367605284.0,110.3449993,20.0311155,110.3443467,19.9804333
130,49,delivery_p1,1493598247.8984678,1085.0,1085.0,17592367605284,17592367605284.0,110.3443467,19.9804333,110.3443467,19.9804333
131,45,delivery_p1,1493598017.3942528,1085.0,1085.0,17592367475081,17592367605959.0,110.3443467,19.9804333,110.3443467,19.9804333
132,104,delivery_p1,1493599053.020688,1085.0,1085.0,17592367610177,17592367610177.0,110.3443467,19.9804333,110.3443467,19.9804333
133,129,delivery_p1,1493599157.890824,1085.0,1085.0,17592367883890,17592367776817.0,110.3443467,19.9804333,110.3443467,19.9804333
134,104,pickup_p1,1493599040.0,1085.0,1085.0,17592367984808,,110.3443467,19.9804333,110.3443467,19.9804333
135,110,delivery_p1,1493599761.927642,1085.0,1085.0,17592367928244,17592367928244.0,110.3443467,19.9804333,110.3443467,19.9804333
136,78,delivery_p1,1493600615.8473964,1085.0,1085.0,17592367830619,17592367923633.0,110.3443467,19.9804333,110.3443467,19.9804333
137,129,pickup_p1,1493599140.0,1085.0,1085.0,17592367996844,,110.3443467,19.9804333,110.3443467,19.9804333
138,55,delivery_p1,1493600341.3780642,1085.0,1085.0,17592367996527,17592368092667.0,110.3443467,19.9804333,110.3443467,19.9804333
139,19,delivery_p1,1493600341.2842402,1085.0,1085.0,17592368095574,17592367923294.0,110.3443467,19.9804333,110.3443467,19.9804333
140,51,pickup_p1,1493599520.0,1085.0,1085.0,17592368031258,,110.3443467,19.9804333,110.3443467,19.9804333
141,51,pickup_p2,1493599530.0,1085.0,1085.0,17592368031258,17592368031258.0,110.3443467,19.9804333,110.3443467,19.9804333
142,5,delivery_p1,1493601835.096104,1085.0,1085.0,17592368272995,17592368272995.0,110.3443467,19.9804333,110.3443467,19.9804333
143,129,delivery_p2,1493598805.6703243,1070.0,1085.0,17592367883890,17592367776817.0,110.3565181,19.9942564,110.3443467,19.9804333
144,8,pickup_p1,1493598700.0,2221.0,1085.0,17592367948960,,110.3375896,19.9934762,110.3443467,19.9804333
145,45,delivery_p2,1493597695.4342482,3290.0,1085.0,17592367475081,17592367605959.0,110.3622935,19.9877523,110.3443467,19.9804333
146,79,"failed_ridepooling,delivery_p1",1493600360.0,2143.0,1085.0,17592368112916,,110.3322275,20.0104305,110.3443467,19.9804333
147,86,delivery_p1,1493600766.311901,1182.0,1085.0,17592368043437,17592368287795.0,110.3427796,20.0525396,110.3443467,19.9804333
148,55,delivery_p2,1493599663.6838677,3295.0,1085.0,17592367996527,17592368092667.0,110.3207849,20.0059378,110.3443467,19.9804333
149,4,delivery_p1,1493598594.5743916,2665.0,1085.0,17592367784812,17592367853816.0,110.3407115,20.0002329,110.3443467,19.9804333
150,130,delivery_p1,1493598825.0448155,532.0,1085.0,17592367852303,17592367674373.0,110.35944,20.0221353,110.3443467,19.9804333
151,123,delivery_p2,1493598483.4901595,1093.0,1085.0,17592367595829,17592367771470.0,110.2997898,19.9782087,110.3443467,19.9804333
152,104,delivery_p2,1493597800.0,1559.0,1085.0,17592367610177,17592367610177.0,110.3335193,20.0565169,110.3443467,19.9804333
153,43,"failed_ridepooling,delivery_p1",1493599530.0,810.0,1085.0,17592367838448,,110.3169188,20.0183294,110.3443467,19.9804333
154,54,pickup_p2,1493598500.0,990.0,1085.0,17592367717357,17592367888320.0,110.3461227,19.9802181,110.3443467,19.9804333
155,82,delivery_p2,1493598545.7703068,3657.0,1085.0,17592367790339,17592367946204.0,110.3750836,20.0087575,110.3443467,19.9804333
156,30,pickup_p2,1493599590.0,2245.0,1085.0,17592367917274,17592368030885.0,110.3269156,19.9853225,110.3443467,19.9804333
157,80,delivery_p2,1493599442.7863984,1339.0,1085.0,17592367794628,17592368104163.0,110.3414732,20.004383,110.3443467,19.9804333
158,33,delivery_p1,1493599297.5173175,480.0,1085.0,17592367961219,17592367810133.0,110.3430179,20.0330107,110.3443467,19.9804333
159,105,delivery_p1,1493600477.6162665,3286.0,1085.0,17592368053239,17592368263272.0,110.3644194,19.9857239,110.3443467,19.9804333
160,19,delivery_p2,1493599362.9347715,606.0,1085.0,17592368095574,17592367923294.0,110.3786838,20.0259785,110.3443467,19.9804333
161,51,"failed_ridepooling,delivery_p1",1493599130.0,1066.0,1085.0,17592367879384,,110.3524365,19.9897543,110.3443467,19.9804333
162,110,delivery_p2,1493599040.0,116.0,1085.0,17592367928244,17592367928244.0,110.3316762,20.0261705,110.3443467,19.9804333
163,78,delivery_p2,1493599234.0973375,434.0,1085.0,17592367830619,17592367923633.0,110.3328513,20.068576,110.3443467,19.9804333
164,119,delivery_p1,1493599993.3547711,1332.0,1085.0,17592367914593,17592367892617.0,110.3368701,20.0273142,110.3443467,19.9804333
165,5,delivery_p2,1493599930.0,2386.0,1085.0,17592368272995,17592368272995.0,110.2350465,20.0368094,110.3443467,19.9804333
166,91,"failed_ridepooling,delivery_p1",1493600080.0,2338.0,1085.0,17592367325075,,110.474944,19.9778502,110.3443467,19.9804333
167,30,pickup_p1,1493596990.0,185.0,194.0,17592367569051,,110.3411185,20.0349696,110.3432178,20.0358849
168,70,pickup_p2,1493597660.0,1286.0,194.0,17592367537052,17592367721287.0,110.3324704,20.0407216,110.3432178,20.0358849
169,14,pickup_p1,1493598300.0,3269.0,194.0,17592367785991,,110.3418024,20.0320787,110.3432178,20.0358849
170,49,delivery_p1,1493599010.8470209,2241.0,194.0,17592367767705,17592367817354.0,110.3159938,19.9967418,110.3432178,20.0358849
171,17,delivery_p2,1493598567.9884486,185.0,591.0,17592367720243,17592367607217.0,110.3411185,20.0349696,110.3596894,20.049529
172,13,"failed_ridepooling,delivery_p1",1493599400.0,185.0,776.0,17592367973408,,110.3411185,20.0349696,110.315605,20.0349936
173,54,delivery_p1,1493598672.0698917,1085.0,776.0,17592367717357,17592367888320.0,110.3443467,19.9804333,110.315605,20.0349936
174,43,delivery_p2,1493597561.3546164,2215.0,776.0,17592367680990,17592367750160.0,110.3337647,20.0211916,110.315605,20.0349936
175,83,delivery_p2,1493598242.1841896,3282.0,776.0,17592367488793,17592367616468.0,110.3172049,20.0220068,110.315605,20.0349936
176,13,delivery_p1,1493600239.0723586,185.0,3404.0,17592368169023,17592368244891.0,110.3411185,20.0349696,110.3042334,20.0184176
177,88,delivery_p2,1493597946.3178256,1048.0,3404.0,17592367689123,17592367722812.0,110.357566,20.0041143,110.3042334,20.0184176
178,88,delivery_p1,1493598744.1468172,3404.0,3404.0,17592367689123,17592367722812.0,110.3042334,20.0184176,110.3042334,20.0184176
179,121,delivery_p1,1493600076.9293969,1373.0,3404.0,17592368014350,17592368259872.0,110.3615289,20.0364717,110.3042334,20.0184176
180,89,delivery_p1,1493599117.3456264,3384.0,3404.0,17592367745149,17592367804398.0,110.3470893,20.0160186,110.3042334,20.0184176
181,117,delivery_p1,1493600387.72047,1783.0,3404.0,17592368144901,17592368065321.0,110.3250663,20.0287294,110.3042334,20.0184176
182,4,pickup_p1,1493597970.0,3278.0,1781.0,17592367784812,,110.3184971,20.0320049,110.3294064,20.0329712
183,10,pickup_p2,1493598870.0,1280.0,1781.0,17592367867825,17592367810133.0,110.3334018,20.0405368,110.3294064,20.0329712
184,33,pickup_p2,1493598870.0,1280.0,1781.0,17592367961219,17592367810133.0,110.3334018,20.0405368,110.3294064,20.0329712
185,33,pickup_p1,1493600360.0,1279.0,1781.0,17592368226853,,110.3331478,20.0404807,110.3294064,20.0329712
186,97,delivery_p1,1493598436.694116,3278.0,1747.0,17592367764808,17592367783947.0,110.3184971,20.0320049,110.2833154,20.0033859
187,97,pickup_p1,1493599150.0,3278.0,1574.0,17592367899265,,110.3184971,20.0320049,110.3247685,20.0427159
188,13,pickup_p1,1493599910.0,776.0,1574.0,17592368169023,,110.315605,20.0349936,110.3247685,20.0427159
189,79,pickup_p1,1493597000.0,3435.0,2659.0,17592367524423,,110.3660652,20.0082413,110.3661124,20.0083754
190,82,pickup_p1,1493598400.0,3435.0,3664.0,17592367790339,,110.3660652,20.0082413,110.3732897,20.0120743
191,94,pickup_p1,1493599740.0,1071.0,3664.0,17592368021680,,110.353014,19.9990498,110.3732897,20.0120743
192,117,pickup_p2,1493599250.0,3664.0,3664.0,17592368093919,17592368093919.0,110.3732897,20.0120743,110.3732897,20.0120743
193,82,pickup_p1,1493600200.0,3657.0,3664.0,17592368214313,,110.3750836,20.0087575,110.3732897,20.0120743
194,117,pickup_p1,1493599240.0,2399.0,3664.0,17592368093919,,110.3620678,20.00823,110.3732897,20.0120743
195,87,pickup_p1,1493598420.0,3435.0,1596.0,17592367822341,,110.3660652,20.0082413,110.3733024,20.0022099
196,100,pickup_p1,1493598630.0,3435.0,3663.0,17592367828857,,110.3660652,20.0082413,110.3725342,20.0089848
197,105,delivery_p2,1493599999.2257056,3435.0,3286.0,17592368053239,17592368263272.0,110.3660652,20.0082413,110.3644194,19.9857239
198,45,pickup_p1,1493598890.0,992.0,3286.0,17592367912532,,110.3621634,19.9802002,110.3644194,19.9857239
199,45,pickup_p2,1493598900.0,3286.0,3286.0,17592367912532,17592367912532.0,110.3644194,19.9857239,110.3644194,19.9857239
200,24,pickup_p1,1493599220.0,997.0,3286.0,17592368146432,,110.3808548,19.9830621,110.3644194,19.9857239
201,54,pickup_p1,1493597010.0,2111.0,2111.0,17592367479989,,110.331644,19.9919764,110.331644,19.9919764
202,73,delivery_p1,1493599508.8947215,2111.0,2111.0,17592367883148,17592367883148.0,110.331644,19.9919764,110.331644,19.9919764
203,72,delivery_p1,1493599936.0437183,2111.0,2111.0,17592367917923,17592368083407.0,110.331644,19.9919764,110.331644,19.9919764
204,8,pickup_p1,1493597230.0,3621.0,2111.0,17592367529272,,110.3366059,19.9994198,110.331644,19.9919764
205,83,pickup_p2,1493600280.0,3621.0,2111.0,17592368280308,17592368348494.0,110.3366059,19.9994198,110.331644,19.9919764
206,78,delivery_p1,1493598387.180472,1048.0,2111.0,17592367487005,17592367549961.0,110.357566,20.0041143,110.331644,19.9919764
207,30,delivery_p1,1493598517.588514,1822.0,2111.0,17592367864526,17592367731759.0,110.3606127,20.0014586,110.331644,19.9919764
208,44,delivery_p2,1493597839.8659923,1331.0,2111.0,17592367772559,17592367620202.0,110.3388606,20.0250458,110.331644,19.9919764
209,73,delivery_p2,1493598650.0,1346.0,2111.0,17592367883148,17592367883148.0,110.3566692,20.0401091,110.331644,19.9919764
210,72,delivery_p2,1493599473.9520552,1738.0,2111.0,17592367917923,17592368083407.0,110.3092079,20.002332,110.331644,19.9919764
211,99,delivery_p2,1493599742.3831031,2195.0,2111.0,17592367974569,17592368178940.0,110.3470299,19.9982119,110.331644,19.9919764
212,8,pickup_p2,1493597420.0,2111.0,2221.0,17592367529272,17592367749736.0,110.331644,19.9919764,110.3375896,19.9934762
213,13,delivery_p1,1493597729.7153487,1048.0,2221.0,17592367588556,17592367496901.0,110.357566,20.0041143,110.3375896,19.9934762
