,vehicle_id,vehicle_type,depart_time,O_location,D_location,p1_id,p2_id,O_x_coord,O_y_coord,D_x_coord,D_y_coord
571,56,pickup_p1,1493599040.0,1085.0,1085.0,17592367984808.0,,110.3443467,19.9804333,110.3443467,19.9804333
572,122,delivery_p1,1493600421.750059,1085.0,1085.0,17592367830619.0,17592367923633.0,110.3443467,19.9804333,110.3443467,19.9804333
573,43,pickup_p2,1493599130.0,1085.0,1085.0,17592367829815.0,17592367996844.0,110.3443467,19.9804333,110.3443467,19.9804333
574,331,delivery_p1,1493600198.3494687,1085.0,1085.0,17592368095574.0,17592367923294.0,110.3443467,19.9804333,110.3443467,19.9804333
575,38,delivery_p1,1493599967.694197,1085.0,1085.0,17592367996527.0,17592368092667.0,110.3443467,19.9804333,110.3443467,19.9804333
576,390,delivery_p1,1493598980.0,487.0,1085.0,17592367961219.0,17592367923110.0,110.3368436,20.036208,110.3443467,19.9804333
577,344,delivery_p2,1493598700.0,1070.0,1085.0,17592367879384.0,17592367776817.0,110.3565181,19.9942564,110.3443467,19.9804333
578,232,delivery_p2,1493599970.0,1002.0,1085.0,17592367958209.0,17592368063473.0,110.3838878,19.9866205,110.3443467,19.9804333
579,43,pickup_p1,1493598520.0,1076.0,1085.0,17592367829815.0,,110.3488917,19.989201,110.3443467,19.9804333
580,113,failed_ridepooling,1493598560.6315873,1096.0,1085.0,17592367876651.0,,110.2817039,19.9781657,110.3443467,19.9804333
581,38,delivery_p2,1493599290.0,3295.0,1085.0,17592367996527.0,17592368092667.0,110.3207849,20.0059378,110.3443467,19.9804333
582,21,delivery_p2,1493598470.0,1035.0,1085.0,17592367731759.0,17592367883890.0,110.3671562,19.9885656,110.3443467,19.9804333
583,154,delivery_p2,1493599965.3966062,2692.0,1085.0,17592367905980.0,17592367928244.0,110.3380385,19.9842786,110.3443467,19.9804333
584,315,failed_ridepooling,1493599680.4275513,2338.0,1085.0,17592367325075.0,,110.474944,19.9778502,110.3443467,19.9804333
585,334,delivery_p2,1493599340.0,1339.0,1085.0,17592367794628.0,17592368104163.0,110.3414732,20.004383,110.3443467,19.9804333
586,228,delivery_p2,1493599420.0,3291.0,1085.0,17592368146432.0,17592368019876.0,110.364405,19.983063,110.3443467,19.9804333
587,55,delivery_p1,1493601118.5743482,2400.0,1085.0,17592368043437.0,17592368204329.0,110.3620642,20.0102822,110.3443467,19.9804333
588,298,delivery_p1,1493598599.178203,3446.0,1085.0,17592367771470.0,17592367767744.0,110.3401264,20.0074158,110.3443467,19.9804333
589,24,failed_ridepooling,1493598357.4431412,2180.0,1085.0,17592367786873.0,,110.4087591,20.0184624,110.3443467,19.9804333
590,241,delivery_p2,1493599030.0,116.0,1085.0,17592367838448.0,17592367928244.0,110.3316762,20.0261705,110.3443467,19.9804333
591,175,failed_ridepooling,1493598107.9724507,1559.0,1085.0,17592367610177.0,,110.3335193,20.0565169,110.3443467,19.9804333
592,134,pickup_p2,1493598440.0,2245.0,1085.0,17592367767705.0,17592367948960.0,110.3269156,19.9853225,110.3443467,19.9804333
593,119,pickup_p1,1493598480.0,2245.0,1085.0,17592367888320.0,,110.3269156,19.9853225,110.3443467,19.9804333
594,344,pickup_p2,1493599590.0,2245.0,1085.0,17592367917274.0,17592368030885.0,110.3269156,19.9853225,110.3443467,19.9804333
595,56,delivery_p2,1493598110.0,2657.0,1085.0,17592367772559.0,17592367795234.0,110.3497521,20.0074818,110.3443467,19.9804333
596,300,delivery_p1,1493599416.1950808,1080.0,1085.0,17592367610177.0,17592367623523.0,110.339319,19.9758504,110.3443467,19.9804333
597,80,delivery_p1,1493598140.0,3623.0,1085.0,17592367795234.0,17592367788395.0,110.3369537,20.0019502,110.3443467,19.9804333
598,218,delivery_p1,1493599149.9682732,2693.0,1085.0,17592367852303.0,17592367790374.0,110.336635,19.9974259,110.3443467,19.9804333
599,345,reposition,1493599130.0,2113.0,1085.0,,,110.3359164,19.9957182,110.3443467,19.9804333
600,50,delivery_p1,1493598921.7309444,480.0,1085.0,17592367784812.0,17592367810133.0,110.3430179,20.0330107,110.3443467,19.9804333
601,14,delivery_p1,1493599121.120151,1071.0,1085.0,17592367946204.0,17592368057646.0,110.353014,19.9990498,110.3443467,19.9804333
602,331,delivery_p2,1493599220.0,606.0,1085.0,17592368095574.0,17592367923294.0,110.3786838,20.0259785,110.3443467,19.9804333
603,122,delivery_p2,1493599040.0,434.0,1085.0,17592367830619.0,17592367923633.0,110.3328513,20.068576,110.3443467,19.9804333
604,298,pickup_p1,1493599520.0,3286.0,1085.0,17592368031258.0,,110.3644194,19.9857239,110.3443467,19.9804333
605,54,delivery_p1,1493600268.3905609,3286.0,1085.0,17592368053239.0,17592368263272.0,110.3644194,19.9857239,110.3443467,19.9804333
606,257,delivery_p1,1493599964.2585208,2142.0,1085.0,17592367914593.0,17592368117871.0,110.3322391,20.0157646,110.3443467,19.9804333
607,189,delivery_p1,1493600926.2407825,1572.0,1085.0,17592368192603.0,17592368448987.0,110.3282893,20.0431913,110.3443467,19.9804333
608,63,reposition,1493597000.0,2390.0,194.0,,,110.3242171,20.0017526,110.3432178,20.0358849
609,5,reposition,1493597180.0,2390.0,194.0,,,110.3242171,20.0017526,110.3432178,20.0358849
610,270,reposition,1493597150.0,3223.0,194.0,,,110.2944066,19.9998084,110.3432178,20.0358849
611,134,delivery_p1,1493598440.0,1085.0,194.0,17592367767705.0,17592367948960.0,110.3443467,19.9804333,110.3432178,20.0358849
612,82,pickup_p1,1493598300.0,1286.0,194.0,17592367785991.0,,110.3324704,20.0407216,110.3432178,20.0358849
613,63,pickup_p1,1493597660.0,194.0,194.0,17592367721287.0,,110.3432178,20.0358849,110.3432178,20.0358849
614,300,reposition,1493597040.0,2390.0,1555.0,,,110.3242171,20.0017526,110.3397274,20.0579927
615,325,reposition,1493597080.0,3223.0,1555.0,,,110.2944066,19.9998084,110.3397274,20.0579927
616,17,reposition,1493597310.0,3223.0,1555.0,,,110.2944066,19.9998084,110.3397274,20.0579927
617,50,reposition,1493597050.0,2390.0,1823.0,,,110.3242171,20.0017526,110.3578546,20.0006773
618,159,reposition,1493597370.0,2390.0,1823.0,,,110.3242171,20.0017526,110.3578546,20.0006773
619,118,reposition,1493597430.0,2390.0,1823.0,,,110.3242171,20.0017526,110.3578546,20.0006773
620,210,reposition,1493597430.0,2390.0,1823.0,,,110.3242171,20.0017526,110.3578546,20.0006773
621,358,reposition,1493597490.0,2390.0,1823.0,,,110.3242171,20.0017526,110.3578546,20.0006773
622,250,reposition,1493597500.0,2390.0,1823.0,,,110.3242171,20.0017526,110.3578546,20.0006773
623,311,reposition,1493597590.0,2390.0,1823.0,,,110.3242171,20.0017526,110.3578546,20.0006773
624,215,reposition,1493597080.0,3223.0,1823.0,,,110.2944066,19.9998084,110.3578546,20.0006773
625,361,reposition,1493597380.0,3223.0,1823.0,,,110.2944066,19.9998084,110.3578546,20.0006773
626,21,reposition,1493597500.0,3223.0,1823.0,,,110.2944066,19.9998084,110.3578546,20.0006773
627,313,reposition,1493597570.0,3223.0,1823.0,,,110.2944066,19.9998084,110.3578546,20.0006773
628,266,delivery_p2,1493599060.0,466.0,1823.0,17592368074276.0,17592367864109.0,110.3674513,19.9809043,110.3578546,20.0006773
629,50,pickup_p1,1493597520.0,1823.0,1823.0,17592367596044.0,,110.3578546,20.0006773,110.3578546,20.0006773
630,50,pickup_p2,1493597530.0,1823.0,1823.0,17592367596044.0,17592367596044.0,110.3578546,20.0006773,110.3578546,20.0006773
631,53,pickup_p1,1493597660.0,2221.0,1823.0,17592367689123.0,,110.3375896,19.9934762,110.3578546,20.0006773
632,348,pickup_p2,1493599040.0,2193.0,1823.0,17592367835836.0,17592367900481.0,110.3471269,19.9958434,110.3578546,20.0006773
633,218,reposition,1493597170.0,2390.0,1344.0,,,110.3242171,20.0017526,110.3558049,20.0400177
634,237,reposition,1493597180.0,2390.0,1344.0,,,110.3242171,20.0017526,110.3558049,20.0400177
635,247,reposition,1493597410.0,2390.0,1344.0,,,110.3242171,20.0017526,110.3558049,20.0400177
636,166,reposition,1493597150.0,3223.0,1344.0,,,110.2944066,19.9998084,110.3558049,20.0400177
637,246,reposition,1493597310.0,3223.0,1344.0,,,110.2944066,19.9998084,110.3558049,20.0400177
638,264,reposition,1493597180.0,2390.0,2803.0,,,110.3242171,20.0017526,110.322801,19.9186544
639,261,reposition,1493597350.0,3223.0,2803.0,,,110.2944066,19.9998084,110.322801,19.9186544
640,216,reposition,1493597210.0,2390.0,630.0,,,110.3242171,20.0017526,110.3366104,20.022448
641,362,reposition,1493598650.0,2390.0,630.0,,,110.3242171,20.0017526,110.3366104,20.022448
642,337,reposition,1493598900.0,2390.0,630.0,,,110.3242171,20.0017526,110.3366104,20.022448
643,240,reposition,1493598870.0,3437.0,630.0,,,110.4032877,20.0185729,110.3366104,20.022448
644,44,reposition,1493598920.0,533.0,630.0,,,110.3552614,20.050969,110.3366104,20.022448
645,199,reposition,1493598720.0,1370.0,630.0,,,110.3675838,20.0289556,110.3366104,20.022448
646,0,failed_ridepooling,1493598146.603073,860.0,630.0,17592367778863.0,,110.2901851,19.9815014,110.3366104,20.022448
647,124,reposition,1493598700.0,766.0,630.0,,,110.2929108,20.0238692,110.3366104,20.022448
648,124,pickup_p1,1493599320.0,630.0,630.0,17592368152835.0,,110.3366104,20.022448,110.3366104,20.022448
649,211,reposition,1493597220.0,2390.0,1230.0,,,110.3242171,20.0017526,110.3396865,20.0578629
650,51,reposition,1493597220.0,3223.0,1230.0,,,110.2944066,19.9998084,110.3396865,20.0578629
651,386,reposition,1493597240.0,3223.0,1230.0,,,110.2944066,19.9998084,110.3396865,20.0578629
652,60,pickup_p1,1493600270.0,178.0,1230.0,17592368112449.0,,110.3282799,20.0430948,110.3396865,20.0578629
653,245,reposition,1493597270.0,2390.0,1327.0,,,110.3242171,20.0017526,110.3511178,20.0264949
654,394,reposition,1493597490.0,2390.0,1327.0,,,110.3242171,20.0017526,110.3511178,20.0264949
655,352,reposition,1493597540.0,2390.0,1327.0,,,110.3242171,20.0017526,110.3511178,20.0264949
656,276,reposition,1493597220.0,3223.0,1327.0,,,110.2944066,19.9998084,110.3511178,20.0264949
657,114,delivery_p1,1493599740.0,1549.0,1327.0,17592367992143.0,17592368187522.0,110.3470871,20.0655831,110.3511178,20.0264949
658,130,pickup_p2,1493599700.0,3258.0,1327.0,17592368014350.0,17592368144901.0,110.3758451,20.0270426,110.3511178,20.0264949
659,8,pickup_p2,1493598950.0,1346.0,1327.0,17592367883148.0,17592368054934.0,110.3566692,20.0401091,110.3511178,20.0264949
660,220,reposition,1493597360.0,2390.0,81.0,,,110.3242171,20.0017526,110.3058475,20.0262806
661,66,reposition,1493597140.0,3223.0,81.0,,,110.2944066,19.9998084,110.3058475,20.0262806
662,175,reposition,1493597300.0,3223.0,81.0,,,110.2944066,19.9998084,110.3058475,20.0262806
663,392,reposition,1493597380.0,3223.0,81.0,,,110.2944066,19.9998084,110.3058475,20.0262806
664,323,reposition,1493598480.0,3223.0,81.0,,,110.2944066,19.9998084,110.3058475,20.0262806
665,84,pickup_p1,1493598480.0,1431.0,81.0,17592367704821.0,,110.2982154,20.0320665,110.3058475,20.0262806
666,298,reposition,1493597360.0,2390.0,3300.0,,,110.3242171,20.0017526,110.3077774,20.0095656
667,224,reposition,1493597430.0,2390.0,3300.0,,,110.3242171,20.0017526,110.3077774,20.0095656
668,383,reposition,1493597490.0,2390.0,3300.0,,,110.3242171,20.0017526,110.3077774,20.0095656
669,284,reposition,1493597450.0,3223.0,3300.0,,,110.2944066,19.9998084,110.3077774,20.0095656
670,123,pickup_p1,1493597510.0,3308.0,3300.0,17592367745231.0,,110.3131939,20.0065213,110.3077774,20.0095656
671,7,pickup_p2,1493598430.0,1738.0,3300.0,17592367852714.0,17592367683653.0,110.3092079,20.002332,110.3077774,20.0095656
672,387,delivery_p1,1493599020.0,1066.0,3300.0,17592367777656.0,17592367972794.0,110.3524365,19.9897543,110.3077774,20.0095656
673,346,delivery_p1,1493600890.3724284,3384.0,3300.0,17592368124012.0,17592368117681.0,110.3470893,20.0160186,110.3077774,20.0095656
674,310,reposition,1493597360.0,2390.0,1355.0,,,110.3242171,20.0017526,110.3583782,20.0256168
675,79,reposition,1493597540.0,2390.0,1355.0,,,110.3242171,20.0017526,110.3583782,20.0256168
676,68,reposition,1493597780.0,2390.0,1355.0,,,110.3242171,20.0017526,110.3583782,20.0256168
677,158,reposition,1493597790.0,2390.0,1355.0,,,110.3242171,20.0017526,110.3583782,20.0256168
678,122,reposition,1493597090.0,3223.0,1355.0,,,110.2944066,19.9998084,110.3583782,20.0256168
679,241,reposition,1493597190.0,3223.0,1355.0,,,110.2944066,19.9998084,110.3583782,20.0256168
680,57,delivery_p1,1493600100.0,1070.0,1355.0,17592368003908.0,17592368282568.0,110.3565181,19.9942564,110.3583782,20.0256168
681,383,reposition,1493599970.0,1138.0,1355.0,,,110.4350106,19.9661221,110.3583782,20.0256168
682,134,pickup_p2,1493600020.0,1373.0,1355.0,17592368259872.0,17592368127779.0,110.3615289,20.0364717,110.3583782,20.0256168
683,52,delivery_p2,1493597610.0,1741.0,1355.0,17592367486477.0,17592367620355.0,110.2957232,20.0033794,110.3583782,20.0256168
684,310,pickup_p1,1493597970.0,1355.0,1355.0,17592367724228.0,,110.3583782,20.0256168,110.3583782,20.0256168
685,303,reposition,1493597380.0,2390.0,3190.0,,,110.3242171,20.0017526,110.377264,19.990484
686,384,reposition,1493597430.0,2390.0,3190.0,,,110.3242171,20.0017526,110.377264,19.990484
687,230,pickup_p1,1493597510.0,997.0,3190.0,17592367508733.0,,110.3808548,19.9830621,110.377264,19.990484
688,19,pickup_p1,1493597420.0,2390.0,2111.0,17592367529272.0,,110.3242171,20.0017526,110.331644,19.9919764
689,214,pickup_p2,1493600280.0,3621.0,2111.0,17592368280308.0,17592368348494.0,110.3366059,19.9994198,110.331644,19.9919764
690,144,delivery_p1,1493599692.0916634,2111.0,2111.0,17592367917923.0,17592368083407.0,110.331644,19.9919764,110.331644,19.9919764
691,8,delivery_p1,1493598950.0,1327.0,2111.0,17592367883148.0,17592368054934.0,110.3511178,20.0264949,110.331644,19.9919764
692,377,failed_ridepooling,1493599215.546449,3404.0,2111.0,17592368057083.0,,110.3042334,20.0184176,110.331644,19.9919764
693,144,delivery_p2,1493599230.0,1738.0,2111.0,17592367917923.0,17592368083407.0,110.3092079,20.002332,110.331644,19.9919764
694,136,failed_ridepooling,1493599283.9520552,1738.0,2111.0,17592368083407.0,,110.3092079,20.002332,110.331644,19.9919764
695,125,delivery_p1,1493598395.532586,3624.0,2111.0,17592367620202.0,17592367644317.0,110.339226,20.0030854,110.331644,19.9919764
696,63,delivery_p1,1493598918.4368968,2693.0,2111.0,17592367864526.0,17592367697897.0,110.336635,19.9974259,110.331644,19.9919764
697,184,delivery_p2,1493599080.7172525,3384.0,2111.0,17592367804398.0,17592367883148.0,110.3470893,20.0160186,110.331644,19.9919764
698,24,reposition,1493597430.0,2390.0,3437.0,,,110.3242171,20.0017526,110.4032877,20.0185729
699,57,reposition,1493597490.0,2390.0,3437.0,,,110.3242171,20.0017526,110.4032877,20.0185729
700,95,reposition,1493597540.0,2390.0,3437.0,,,110.3242171,20.0017526,110.4032877,20.0185729
701,195,reposition,1493597320.0,3223.0,3437.0,,,110.2944066,19.9998084,110.4032877,20.0185729
702,240,reposition,1493597380.0,3223.0,3437.0,,,110.2944066,19.9998084,110.4032877,20.0185729
703,196,delivery_p2,1493599010.0,131.0,3437.0,17592367880772.0,17592367902353.0,110.352186,20.0310511,110.4032877,20.0185729
704,309,reposition,1493597430.0,2390.0,3308.0,,,110.3242171,20.0017526,110.3131939,20.0065213
705,20,pickup_p1,1493597460.0,2390.0,3308.0,17592367533191.0,,110.3242171,20.0017526,110.3131939,20.0065213
706,123,reposition,1493597320.0,3223.0,3308.0,,,110.2944066,19.9998084,110.3131939,20.0065213
707,53,reposition,1493597440.0,2390.0,2221.0,,,110.3242171,20.0017526,110.3375896,19.9934762
708,7,delivery_p1,1493599750.0,487.0,2221.0,17592368115484.0,17592368042373.0,110.3368436,20.036208,110.3375896,19.9934762
709,308,pickup_p1,1493597550.0,2665.0,2221.0,17592367749736.0,,110.3407115,20.0002329,110.3375896,19.9934762
710,99,reposition,1493597460.0,2390.0,1343.0,,,110.3242171,20.0017526,110.3623926,20.0295238
711,149,reposition,1493597530.0,2390.0,1343.0,,,110.3242171,20.0017526,110.3623926,20.0295238
712,251,reposition,1493597300.0,3223.0,1343.0,,,110.2944066,19.9998084,110.3623926,20.0295238
713,326,reposition,1493597460.0,2390.0,1453.0,,,110.3242171,20.0017526,110.2620563,20.0054437
714,192,reposition,1493597710.0,2390.0,1453.0,,,110.3242171,20.0017526,110.2620563,20.0054437
715,179,reposition,1493597620.0,3223.0,1453.0,,,110.2944066,19.9998084,110.2620563,20.0054437
716,203,reposition,1493597670.0,3223.0,1453.0,,,110.2944066,19.9998084,110.2620563,20.0054437
717,353,reposition,1493597670.0,3223.0,1453.0,,,110.2944066,19.9998084,110.2620563,20.0054437
718,38,reposition,1493597470.0,2390.0,3290.0,,,110.3242171,20.0017526,110.3622935,19.9877523
719,335,reposition,1493597540.0,2390.0,3290.0,,,110.3242171,20.0017526,110.3622935,19.9877523
720,152,reposition,1493597580.0,2390.0,3290.0,,,110.3242171,20.0017526,110.3622935,19.9877523
721,387,reposition,1493597640.0,3223.0,3290.0,,,110.2944066,19.9998084,110.3622935,19.9877523
722,3,pickup_p1,1493599860.0,2192.0,3290.0,17592368260459.0,,110.3471169,19.9919888,110.3622935,19.9877523
723,47,pickup_p2,1493599680.0,3285.0,3290.0,17592367982265.0,17592368014405.0,110.3622786,19.9857893,110.3622935,19.9877523
724,250,delivery_p1,1493599432.675161,2223.0,3290.0,17592367845761.0,17592368050594.0,110.3438273,19.9961084,110.3622935,19.9877523
725,42,reposition,1493597470.0,2390.0,394.0,,,110.3242171,20.0017526,110.4164729,20.060289
726,170,reposition,1493597470.0,2390.0,394.0,,,110.3242171,20.0017526,110.4164729,20.060289
727,314,reposition,1493597510.0,2390.0,394.0,,,110.3242171,20.0017526,110.4164729,20.060289
728,168,reposition,1493597530.0,2390.0,394.0,,,110.3242171,20.0017526,110.4164729,20.060289
729,72,reposition,1493597560.0,2390.0,394.0,,,110.3242171,20.0017526,110.4164729,20.060289
730,280,reposition,1493597700.0,2390.0,394.0,,,110.3242171,20.0017526,110.4164729,20.060289
731,371,reposition,1493597620.0,3223.0,394.0,,,110.2944066,19.9998084,110.4164729,20.060289
732,127,reposition,1493597480.0,2390.0,479.0,,,110.3242171,20.0017526,110.3449993,20.0311155
733,151,reposition,1493597560.0,2390.0,479.0,,,110.3242171,20.0017526,110.3449993,20.0311155
734,287,reposition,1493597560.0,2390.0,479.0,,,110.3242171,20.0017526,110.3449993,20.0311155
735,278,reposition,1493597390.0,3223.0,479.0,,,110.2944066,19.9998084,110.3449993,20.0311155
736,119,delivery_p2,1493598950.0,1133.0,479.0,17592367888320.0,17592368048043.0,110.337474,19.9805445,110.3449993,20.0311155
737,9,pickup_p2,1493597610.0,479.0,479.0,17592367605284.0,17592367605284.0,110.3449993,20.0311155,110.3449993,20.0311155
738,149,delivery_p2,1493599960.0,57.0,479.0,17592367958641.0,17592368033396.0,110.3029236,20.012963,110.3449993,20.0311155
739,9,pickup_p1,1493597600.0,1311.0,479.0,17592367605284.0,,110.3491566,20.0418032,110.3449993,20.0311155
740,117,reposition,1493597490.0,2390.0,2190.0,,,110.3242171,20.0017526,110.3516221,20.0171515
741,356,reposition,1493597490.0,2390.0,2190.0,,,110.3242171,20.0017526,110.3516221,20.0171515
742,100,reposition,1493597540.0,2390.0,2190.0,,,110.3242171,20.0017526,110.3516221,20.0171515
743,221,reposition,1493597550.0,3223.0,2190.0,,,110.2944066,19.9998084,110.3516221,20.0171515
744,216,pickup_p1,1493597660.0,630.0,2190.0,17592367691483.0,,110.3366104,20.022448,110.3516221,20.0171515
745,141,reposition,1493597490.0,2390.0,3508.0,,,110.3242171,20.0017526,110.4360475,19.964903
746,282,reposition,1493597530.0,2390.0,3508.0,,,110.3242171,20.0017526,110.4360475,19.964903
747,186,reposition,1493598690.0,2390.0,3508.0,,,110.3242171,20.0017526,110.4360475,19.964903
748,95,reposition,1493598680.0,3437.0,3508.0,,,110.4032877,20.0185729,110.4360475,19.964903
749,101,reposition,1493598830.0,1066.0,3508.0,,,110.3524365,19.9897543,110.4360475,19.964903
750,301,reposition,1493598810.0,1231.0,3508.0,,,110.3447274,20.0582383,110.4360475,19.964903
751,166,reposition,1493598810.0,532.0,3508.0,,,110.35944,20.0221353,110.4360475,19.964903
752,242,reposition,1493598630.0,1331.0,3508.0,,,110.3388606,20.0250458,110.4360475,19.964903
753,327,reposition,1493598690.0,493.0,3508.0,,,110.3480568,20.0565399,110.4360475,19.964903
754,225,reposition,1493597490.0,2390.0,1016.0,,,110.3242171,20.0017526,110.379938,20.0217772
755,268,reposition,1493597590.0,2390.0,1016.0,,,110.3242171,20.0017526,110.379938,20.0217772
756,243,reposition,1493597620.0,2390.0,1016.0,,,110.3242171,20.0017526,110.379938,20.0217772
757,14,reposition,1493597650.0,2390.0,1016.0,,,110.3242171,20.0017526,110.379938,20.0217772
758,201,reposition,1493597650.0,2390.0,1016.0,,,110.3242171,20.0017526,110.379938,20.0217772
759,320,reposition,1493597610.0,3223.0,1016.0,,,110.2944066,19.9998084,110.379938,20.0217772
760,48,pickup_p1,1493598140.0,2659.0,1016.0,17592367859294.0,,110.3661124,20.0083754,110.379938,20.0217772
761,128,reposition,1493597520.0,2390.0,493.0,,,110.3242171,20.0017526,110.3480568,20.0565399
762,269,reposition,1493597530.0,2390.0,493.0,,,110.3242171,20.0017526,110.3480568,20.0565399
763,44,reposition,1493597560.0,2390.0,493.0,,,110.3242171,20.0017526,110.3480568,20.0565399
764,327,reposition,1493597570.0,2390.0,493.0,,,110.3242171,20.0017526,110.3480568,20.0565399
765,95,reposition,1493599730.0,3508.0,493.0,,,110.4360475,19.964903,110.3480568,20.0565399
766,113,reposition,1493599740.0,1085.0,493.0,,,110.3443467,19.9804333,110.3480568,20.0565399
767,354,reposition,1493599810.0,3589.0,493.0,,,110.1915533,20.0592676,110.3480568,20.0565399
768,213,reposition,1493597520.0,2390.0,1286.0,,,110.3242171,20.0017526,110.3324704,20.0407216
769,82,reposition,1493597540.0,2390.0,1286.0,,,110.3242171,20.0017526,110.3324704,20.0407216
770,369,pickup_p1,1493597550.0,2363.0,1286.0,17592367537052.0,,110.3185785,20.0290831,110.3324704,20.0407216
771,176,pickup_p2,1493599340.0,1574.0,1286.0,17592367899265.0,17592367935186.0,110.3247685,20.0427159,110.3324704,20.0407216
772,308,failed_ridepooling,1493596935.0,2390.0,2665.0,17592367577020.0,,110.3242171,20.0017526,110.3407115,20.0002329
773,120,reposition,1493597560.0,2390.0,2665.0,,,110.3242171,20.0017526,110.3407115,20.0002329
774,47,reposition,1493598640.0,2390.0,2665.0,,,110.3242171,20.0017526,110.3407115,20.0002329
775,174,delivery_p1,1493598830.800372,3621.0,2665.0,17592367853816.0,17592367944959.0,110.3366059,19.9994198,110.3407115,20.0002329
776,9,delivery_p2,1493598530.0,1135.0,2665.0,17592367777381.0,17592367777381.0,110.3443557,19.9802217,110.3407115,20.0002329
777,9,delivery_p1,1493598924.366172,2665.0,2665.0,17592367777381.0,17592367777381.0,110.3407115,20.0002329,110.3407115,20.0002329
778,308,pickup_p2,1493597600.0,2221.0,2665.0,17592367749736.0,17592367488793.0,110.3375896,19.9934762,110.3407115,20.0002329
779,124,failed_ridepooling,1493599311.0,630.0,2665.0,17592368152835.0,,110.3366104,20.022448,110.3407115,20.0002329
780,125,pickup_p1,1493598650.0,3624.0,2665.0,17592367835887.0,,110.339226,20.0030854,110.3407115,20.0002329
781,218,pickup_p2,1493599920.0,2113.0,2665.0,17592368051789.0,17592368166093.0,110.3359164,19.9957182,110.3407115,20.0002329
782,345,reposition,1493597540.0,2390.0,1269.0,,,110.3242171,20.0017526,110.3258279,20.0428344
783,107,reposition,1493597560.0,2390.0,1269.0,,,110.3242171,20.0017526,110.3258279,20.0428344
784,388,reposition,1493597670.0,2390.0,1269.0,,,110.3242171,20.0017526,110.3258279,20.0428344
785,232,reposition,1493597700.0,2390.0,1269.0,,,110.3242171,20.0017526,110.3258279,20.0428344
786,393,reposition,1493597710.0,2390.0,1269.0,,,110.3242171,20.0017526,110.3258279,20.0428344
787,368,reposition,1493597750.0,2390.0,1269.0,,,110.3242171,20.0017526,110.3258279,20.0428344
788,271,reposition,1493597610.0,3223.0,1269.0,,,110.2944066,19.9998084,110.3258279,20.0428344
789,267,reposition,1493597620.0,3223.0,1269.0,,,110.2944066,19.9998084,110.3258279,20.0428344
790,270,pickup_p2,1493598290.0,1581.0,1269.0,17592367733503.0,17592367804269.0,110.347458,20.0483912,110.3258279,20.0428344
791,137,reposition,1493597560.0,2390.0,1351.0,,,110.3242171,20.0017526,110.3643214,20.0407532
792,256,reposition,1493597650.0,3223.0,1351.0,,,110.2944066,19.9998084,110.3643214,20.0407532
793,246,pickup_p1,1493598440.0,1344.0,1351.0,17592367699325.0,,110.3558049,20.0400177,110.3643214,20.0407532
794,315,reposition,1493597560.0,2390.0,2330.0,,,110.3242171,20.0017526,110.4728753,19.9839538
795,333,reposition,1493597560.0,2390.0,2330.0,,,110.3242171,20.0017526,110.4728753,19.9839538
796,233,reposition,1493597640.0,3223.0,2330.0,,,110.2944066,19.9998084,110.4728753,19.9839538
797,290,reposition,1493598390.0,3223.0,2330.0,,,110.2944066,19.9998084,110.4728753,19.9839538
798,141,delivery_p2,1493599480.0,1140.0,2330.0,17592367980928.0,17592368153898.0,110.4312294,19.9695234,110.4728753,19.9839538
799,317,reposition,1493598390.0,1738.0,2330.0,,,110.3092079,20.002332,110.4728753,19.9839538
800,188,reposition,1493598360.0,2229.0,2330.0,,,110.3054238,19.9928349,110.4728753,19.9839538
801,357,reposition,1493597560.0,2390.0,2689.0,,,110.3242171,20.0017526,110.1887184,20.0567895
802,70,reposition,1493597660.0,2390.0,2689.0,,,110.3242171,20.0017526,110.1887184,20.0567895
803,339,reposition,1493597670.0,2390.0,2689.0,,,110.3242171,20.0017526,110.1887184,20.0567895
804,90,reposition,1493597610.0,2390.0,1567.0,,,110.3242171,20.0017526,110.3258981,20.0639458
805,372,reposition,1493597660.0,2390.0,1567.0,,,110.3242171,20.0017526,110.3258981,20.0639458
806,162,reposition,1493597670.0,2390.0,1567.0,,,110.3242171,20.0017526,110.3258981,20.0639458
807,217,reposition,1493597810.0,3223.0,1567.0,,,110.2944066,19.9998084,110.3258981,20.0639458
808,319,pickup_p1,1493599170.0,1306.0,1567.0,17592367948877.0,,110.3252829,20.0676398,110.3258981,20.0639458
809,319,pickup_p2,1493599180.0,1567.0,1567.0,17592367948877.0,17592367948877.0,110.3258981,20.0639458,110.3258981,20.0639458
810,284,reposition,1493597720.0,3300.0,1567.0,,,110.3077774,20.0095656,110.3258981,20.0639458
811,382,reposition,1493597610.0,2390.0,3571.0,,,110.3242171,20.0017526,110.3545553,20.0743586
812,297,reposition,1493597620.0,2390.0,3571.0,,,110.3242171,20.0017526,110.3545553,20.0743586
813,189,pickup_p1,1493600070.0,1549.0,3571.0,17592368192603.0,,110.3470871,20.0655831,110.3545553,20.0743586
814,249,reposition,1493600030.0,1607.0,3571.0,,,110.4046998,20.0493791,110.3545553,20.0743586
815,238,reposition,1493597620.0,2390.0,3840.0,,,110.3242171,20.0017526,110.4657353,19.94378
816,45,reposition,1493597760.0,2390.0,3840.0,,,110.3242171,20.0017526,110.4657353,19.94378
