,order_id,arrive_time,time_stamp,O_location,D_location,node_id,x_coord,y_coord
819,17592368112863,2017-05-01 08:43:00,1493628180.0,2679.0,2689.0,2679,110.2803676,19.9933808
820,17592368209847,2017-05-01 08:54:48,1493628888.0,2679.0,38.0,2679,110.2803676,19.9933808
821,17592368053515,2017-05-01 08:30:39,1493627439.0,2679.0,3278.0,2679,110.2803676,19.9933808
822,17592368055259,2017-05-01 08:30:32,1493627432.0,3621.0,1173.0,3621,110.3366059,19.9994198
823,17592368280308,2017-05-01 08:55:26,1493628926.0,3621.0,3694.0,3621,110.3366059,19.9994198
824,17592367793083,2017-05-01 08:19:28,1493626768.0,3621.0,3694.0,3621,110.3366059,19.9994198
825,17592367797493,2017-05-01 08:30:08,1493627408.0,3621.0,1583.0,3621,110.3366059,19.9994198
826,17592367624240,2017-05-01 08:17:46,1493626666.0,3621.0,1271.0,3621,110.3366059,19.9994198
827,17592367635442,2017-05-01 08:20:03,1493626803.0,3621.0,2641.0,3621,110.3366059,19.9994198
828,17592368192603,2017-05-01 08:52:17,1493628737.0,3571.0,1085.0,3571,110.3545553,20.0743586
829,17592367686503,2017-05-01 08:12:59,1493626379.0,3571.0,3269.0,3571,110.3545553,20.0743586
830,17592367986885,2017-05-01 08:42:49,1493628169.0,3571.0,141.0,3571,110.3545553,20.0743586
831,17592367898638,2017-05-01 08:29:55,1493627395.0,3571.0,1323.0,3571,110.3545553,20.0743586
832,17592367875538,2017-05-01 08:27:38,1493627258.0,3571.0,469.0,3571,110.3545553,20.0743586
833,17592367807463,2017-05-01 08:34:37,1493627677.0,3849.0,470.0,3849,110.380986,19.9712161
834,17592368220024,2017-05-01 08:54:16,1493628856.0,3036.0,447.0,3036,110.2806249,19.9842358
835,17592368369671,2017-05-01 08:59:48,1493629188.0,3036.0,447.0,3036,110.2806249,19.9842358
836,17592367604762,2017-05-01 08:12:24,1493626344.0,1447.0,2019.0,1447,110.2060349,20.0538603
837,17592368069239,2017-05-01 08:37:40,1493627860.0,630.0,2369.0,630,110.3366104,20.022448
838,17592368163994,2017-05-01 08:46:23,1493628383.0,630.0,2648.0,630,110.3366104,20.022448
839,17592368058955,2017-05-01 08:30:39,1493627439.0,630.0,490.0,630,110.3366104,20.022448
