,vehicle_id,vehicle_type,depart_time,arrival_time,O_location,D_location,p1_id,p2_id
0,119,pickup_p1,1494028809.9,1494028810.0,1779.0,1779.0,17592460168762,
1,25,pickup_p1,1494028829.9,1494028956.386166,435.0,419.0,17592460024792,
2,115,pickup_p1,1494028829.9,1494028929.152943,1052.0,1043.0,17592460015689,
3,62,pickup_p1,1494028839.9,1494028883.1392703,2221.0,2222.0,17592460025540,
4,129,pickup_p1,1494028839.9,1494028965.3922532,1490.0,1501.0,17592460171275,
5,47,pickup_p1,1494028859.9,1494028889.5156193,1321.0,130.0,17592460021169,
6,92,pickup_p1,1494028859.9,1494028894.4787748,1277.0,1177.0,17592460020645,
7,187,pickup_p1,1494028859.9,1494028860.0,1366.0,1366.0,17592460173096,
8,192,pickup_p1,1494028859.9,1494029026.4904702,193.0,2363.0,17592460021973,
9,0,pickup_p1,1494028869.9,1494028914.4121425,3291.0,3288.0,17592460028498,
10,69,pickup_p1,1494028869.9,1494028873.8419454,1379.0,1380.0,17592460123440,
11,95,pickup_p1,1494028869.9,1494028904.8464239,1731.0,3360.0,17592460122880,
12,126,pickup_p1,1494028869.9,1494028870.0,3422.0,3422.0,17592460123147,
13,144,pickup_p1,1494028869.9,1494028941.321472,804.0,823.0,17592460028007,
14,67,pickup_p1,1494028879.9,1494029016.629088,1431.0,1396.0,17592460124324,
15,99,pickup_p1,1494028879.9,1494028883.0570753,591.0,1005.0,17592460123939,
16,72,pickup_p1,1494028889.9,1494028949.4819095,1342.0,1318.0,17592460029741,
17,113,pickup_p1,1494028909.9,1494028995.5633724,485.0,3290.0,17592460034001,
18,133,pickup_p1,1494028919.9,1494028970.8458664,120.0,37.0,17592460127095,
19,165,pickup_p1,1494028919.9,1494028920.0,892.0,892.0,17592460127251,
20,41,pickup_p1,1494028939.9,1494028940.0,3401.0,3401.0,17592460041169,
21,107,pickup_p1,1494028939.9,1494029040.8469768,1735.0,3360.0,17592460034016,
22,124,pickup_p1,1494028939.9,1494029077.3195765,55.0,3404.0,17592460179104,
